fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id
9.797121,0.45857495,0.4178459,4.6635556,0.077772215,9.958152,38.98524,0.9988924,3.2509837,0.65871185,10.90464,5.827976,649.04987
7.4358687,0.43025067,0.2747371,2.036691,0.07232469,30.797642,74.919876,0.9955723,3.3306,0.6445922,10.493876,5.759738,1122.807
7.8910336,0.35575226,0.37068674,2.1175215,0.07385285,9.565812,24.003126,0.9947543,3.3272233,0.68011016,11.756818,6.5011806,1091.9487
8.140011,0.5366488,0.25294775,2.3669188,0.08655747,21.594522,78.71622,0.9972912,3.293163,0.59744483,9.628905,5.312511,657.82367
7.46523,0.5946744,0.14803946,2.179255,0.08316822,15.727859,51.78355,0.997061,3.3842218,0.62044996,9.785186,5.4450912,483.33786
9.714564,0.41687724,0.4822068,4.9113393,0.0770199,18.575298,64.68229,0.9979715,3.240927,0.80753714,11.168512,6.2860494,658.3503
14.203607,0.46729508,0.6558063,6.3817506,0.08319056,7.6452417,38.587116,1.0021296,3.0622702,0.82580936,11.786078,6.622242,146.39565
7.4150047,0.45899966,0.21810342,2.1097577,0.07604755,23.870111,53.26389,0.9963004,3.379033,0.70049614,10.368304,5.7976823,945.0566
9.027576,0.44200882,0.40454102,2.1522892,0.14918116,15.170174,56.103107,0.99760616,3.2007945,1.0284652,9.857053,5.8340063,506.38254
11.446288,0.47804007,0.4997236,3.0145853,0.08405243,12.662182,36.97248,0.99952346,3.1814008,0.6788687,10.58174,5.656277,534.8742
7.338089,0.60258234,0.13722558,2.2963614,0.07629034,28.191835,69.505875,0.9966049,3.410284,0.5965239,10.053655,5.3006387,882.06384
7.6080503,0.5696914,0.16763608,2.2965565,0.07971945,20.874702,58.506485,0.99680185,3.370488,0.6071901,9.881461,5.381462,829.17975
8.224454,0.5176903,0.25081655,2.3460689,0.085855044,19.20749,66.048584,0.9972395,3.273173,0.61110735,9.672848,5.433633,816.2533
11.610735,0.4238072,0.5183619,2.1768665,0.08368469,7.238314,25.856915,0.9988465,3.076843,0.59243536,9.799318,5.4914503,582.7434
7.791148,0.68907696,0.10144822,2.1697602,0.08362043,9.248074,33.196644,0.9970864,3.3505497,0.5923602,9.656242,5.2495313,330.98706
8.083655,0.34920216,0.36468482,2.2552712,0.07777728,14.967001,32.794895,0.99528784,3.3143382,0.70427066,11.461846,6.4640694,1063.3846
10.433134,0.53457004,0.3639102,2.4530475,0.082524456,9.150368,30.297157,0.99872863,3.1509335,0.5742556,9.545201,4.974469,417.78125
6.2854056,0.5574414,0.10186197,2.107348,0.06310378,23.053585,54.32411,0.9942993,3.5397494,0.6548114,11.714594,5.9501514,1003.3808
7.605754,0.71016365,0.09923069,2.3647225,0.082764156,9.807116,31.484482,0.9968639,3.3870952,0.579798,9.984301,5.17392,631.7049
10.306691,0.292339,0.53246707,2.0717833,0.0786046,5.6625123,15.603366,0.9964593,3.1610007,0.7914621,11.203746,6.8134584,788.48755
13.144337,0.4350556,0.622759,3.8753016,0.08334917,10.23061,34.516796,1.0003351,3.1077724,0.7742152,11.407828,6.563256,294.05914
8.378262,0.5082367,0.301185,2.559834,0.0892134,21.444948,81.56881,0.9976686,3.285803,0.6409875,9.712948,5.3626943,614.6786
12.583323,0.40562928,0.56232285,2.2650585,0.0781201,7.23111,26.779064,0.9993924,3.050021,0.67196506,10.113334,5.9493017,512.4808
7.640597,0.76762784,0.11566499,2.3715847,0.082880735,13.1646185,40.481873,0.99693614,3.4023852,0.57406676,9.974615,4.9954996,595.231
8.071046,0.560213,0.24358834,2.4191413,0.08914728,19.417324,74.25873,0.99740386,3.308132,0.6055807,9.665698,5.308329,489.1817
9.417894,0.4279115,0.3659052,2.3487835,0.09028205,11.846187,35.74306,0.99785525,3.25249,0.69471335,10.073992,5.798238,603.67755
6.947512,0.6374664,0.09065977,2.264539,0.07646169,13.346432,27.862734,0.99544835,3.4435894,0.59479165,10.898072,5.516846,1252.8046
7.6588063,0.61813444,0.1168869,2.1499946,0.0850927,9.97046,34.308586,0.9970547,3.3669126,0.62150526,9.726459,5.4673705,363.34497
9.2384405,0.34110564,0.43618318,2.289517,0.07891554,12.931505,30.802952,0.9965394,3.2608683,0.8044042,11.250761,6.671577,791.8538
7.5889816,0.75543946,0.091959074,2.3184583,0.08265687,11.442495,33.53973,0.99673843,3.38986,0.56786543,9.975431,5.0499864,680.6839
8.395688,0.31538543,0.40750912,2.1873398,0.073398486,14.991016,32.334984,0.9953431,3.292284,0.7690444,11.569436,6.7189965,1002.32416
7.05525,1.064416,0.033934314,2.3839812,0.084194034,13.507798,32.096928,0.99599755,3.5452719,0.4930897,10.685543,4.316583,910.94336
8.058898,0.28680897,0.44096136,2.2443583,0.06047115,12.26472,25.24484,0.9932774,3.2909224,0.79337466,13.314437,7.493885,1037.6252
7.98707,0.5597123,0.21748416,2.2560735,0.082572035,24.34093,80.95934,0.9968813,3.281929,0.57513535,9.643433,5.3107567,869.95514
10.832229,0.42378518,0.4792742,2.402813,0.09712499,12.033727,38.142353,0.9987715,3.1707315,0.71786165,10.158632,5.747235,593.84906
8.73895,0.5184175,0.32885507,2.7848356,0.08660762,20.605545,81.716225,0.9980693,3.3074234,0.6691044,9.922764,5.327529,442.1703
8.961368,0.41982096,0.35663095,2.0866122,0.079858646,7.9496193,20.610195,0.9964014,3.222367,0.62922287,10.489119,5.8467054,1014.9015
7.7907934,0.76669955,0.102806956,2.2569864,0.0836805,9.812602,35.295803,0.9970599,3.3839157,0.57439494,9.823099,5.0499115,304.65674
8.149617,0.64611477,0.16935888,2.3098104,0.08884806,11.386352,53.312508,0.9972252,3.2941508,0.61928684,9.467755,5.271773,208.17165
8.398155,0.56356835,0.2182583,2.2031054,0.11372528,10.520112,44.294384,0.99725413,3.2771335,0.6476529,9.565464,5.4681754,338.1503
6.9257584,0.41729558,0.23543236,2.1490905,0.072891526,19.018421,41.753582,0.9943939,3.3989177,0.6835474,11.727694,6.3078985,1158.1453
8.158231,0.40434155,0.41442552,3.9770916,0.07412136,29.014336,97.48574,0.9965969,3.2877429,0.71017045,10.761509,5.8981833,859.4992
8.467949,0.43174815,0.33615103,2.457379,0.08456134,20.137661,56.199238,0.99740964,3.3240275,0.7187039,10.286605,5.740165,784.43353
7.4620705,0.45358694,0.24501877,2.1546698,0.07285218,26.324375,52.341434,0.9960152,3.3845809,0.68965757,10.494996,5.924906,1103.3064
8.159435,0.54765034,0.26500514,2.7796128,0.08801198,26.00983,87.50883,0.9973058,3.2520943,0.56653595,9.660447,5.2307515,963.79193
7.54995,0.6369184,0.14409095,2.4134746,0.078959495,20.262875,65.91159,0.9969892,3.3769727,0.5795761,9.812623,5.1698875,659.33624
7.433495,0.5823301,0.14051205,2.2647016,0.07584171,6.686382,17.860882,0.99510247,3.3195548,0.5435112,10.759902,5.4443803,1310.3043
9.163202,0.40299883,0.3902749,2.077577,0.07760652,7.3768096,20.543694,0.99623245,3.2145534,0.6329713,10.691757,5.967328,977.7858
7.9245625,0.5120432,0.2701333,2.6015003,0.08662287,32.003605,99.90937,0.99713004,3.321555,0.6109354,9.893821,5.299981,801.8191
9.767517,0.44301304,0.39454937,2.3378274,0.08897022,12.573931,36.406776,0.998168,3.2259355,0.667701,10.029406,5.591909,601.0249
6.0122895,0.50057334,0.13728109,1.9367422,0.058793724,14.722076,46.07296,0.9930797,3.5626497,0.66512406,12.669941,6.4199114,974.5326
7.8385005,0.6087261,0.168293,2.3654044,0.08294163,15.628994,52.797977,0.9971551,3.3558657,0.60447675,9.740092,5.319086,565.7173
9.002071,0.54949474,0.36025763,5.357703,0.098835975,29.717722,98.87882,0.9994029,3.2835977,0.7276503,9.739226,5.1933775,584.23505
7.5904384,0.68317384,0.12003571,2.366222,0.08272093,13.832962,39.559845,0.99682957,3.3901455,0.5840442,10.014332,5.2187524,771.03357
7.742564,0.6909522,0.10904837,2.2069757,0.08307158,8.560153,25.549074,0.996776,3.354983,0.56935734,9.951208,5.1993413,665.70593
7.5478215,0.9146127,0.06533866,2.493179,0.08111266,12.574745,51.438263,0.9970614,3.4427154,0.5360932,9.865845,4.683136,182.26149
7.5071263,0.721774,0.081371546,2.2302344,0.08160547,7.407085,21.419939,0.9965277,3.3732145,0.5568629,10.088611,5.173508,830.2872
6.933703,0.5534046,0.1272745,2.2586403,0.071885966,15.495302,32.89091,0.99529123,3.4473631,0.62183344,11.018154,5.8190994,1188.3536
8.531551,0.49123755,0.28202316,2.3537,0.08866135,13.962167,44.387703,0.99757934,3.3003821,0.6542725,9.8468485,5.5783415,565.4228
7.6108713,0.7403122,0.110031664,2.4362624,0.079965144,12.952209,51.42563,0.99719495,3.3948665,0.5820927,9.756813,5.085226,332.3974
9.661935,0.6008121,0.27655834,2.2411137,0.0760286,9.151409,27.593498,0.9979201,3.2098148,0.55798185,9.528242,5.079051,399.94037
7.688323,0.43745402,0.2687065,2.1948466,0.07636117,23.639883,48.08682,0.9962406,3.3716877,0.6937875,10.506817,5.961835,1064.5588
7.4622536,0.61805654,0.22058007,5.9139943,0.109873615,51.002483,122.8917,0.9985077,3.2999287,0.5627126,9.324794,4.9254527,861.1695
10.16504,0.50804585,0.42878947,2.856465,0.09985771,17.604227,62.806602,0.99894047,3.2057405,0.6905337,9.949432,5.2596903,582.6049
8.472032,0.5714365,0.28029937,2.5885239,0.088294744,24.3252,93.3113,0.9975153,3.2489321,0.58128303,9.623036,5.1709948,771.53595
8.447589,0.34902045,0.4236408,2.856951,0.07461781,12.941192,23.315926,0.9950534,3.2803102,0.71798533,12.331878,6.83806,999.14636
8.33657,0.40903383,0.5383503,1.9567205,0.3291182,10.788045,42.479515,0.99702233,3.1230962,1.1775244,9.605848,6.0491295,461.97653
6.450651,0.9037209,-0.0054298323,2.3705611,0.08050661,3.9294982,9.080287,0.9948803,3.5326319,0.52665997,11.418059,4.843694,1357.1704
7.776458,0.7572684,0.14931323,2.5457718,0.08373432,24.079332,88.39223,0.9969664,3.3521767,0.52653486,9.732007,4.807444,582.3613
7.6257095,0.7331746,0.106742054,2.4162939,0.082313955,11.436235,39.057907,0.99702215,3.3988466,0.5697583,9.935494,5.062512,571.3779
7.743141,0.3668784,0.34378842,2.1479971,0.07680177,25.11549,49.343754,0.99556905,3.3404112,0.73289865,11.115756,6.251181,1128.0792
7.5825624,0.48418802,0.20086902,2.0933766,0.078982405,10.136559,29.182632,0.9959582,3.3623986,0.6838028,10.548053,6.040444,948.6385
6.7637763,0.58461547,0.10319163,2.2263162,0.071421936,17.005833,39.331028,0.9952878,3.4815028,0.62314665,11.025216,5.771566,1097.4934
6.952675,0.47234198,0.196194,2.2018597,0.07016919,18.75681,43.183628,0.9949109,3.4530582,0.6825542,11.4374485,6.1701,1115.9155
6.731733,0.64366937,0.08970441,2.2274463,0.07450004,14.356298,32.810867,0.9951774,3.479198,0.59346914,11.138623,5.5757866,1201.9963
7.6717987,0.42522794,0.28152776,2.1780226,0.07724835,20.456919,42.736984,0.99602836,3.3624823,0.699435,10.708895,6.0625286,1102.4038
7.5193176,0.5075406,0.18972112,2.256297,0.07991829,16.793062,40.488087,0.99644667,3.3739815,0.6404064,10.241447,5.7014923,981.21234
9.727196,0.6008932,0.4027891,2.941938,0.10249768,21.87769,92.46178,0.9989086,3.2194152,0.6621292,9.606587,4.8653994,461.23508
8.141096,0.5840909,0.2296244,2.268269,0.0864248,29.195585,105.6103,0.9968732,3.2547379,0.54331,9.518518,5.1065702,770.56195
8.030806,0.5236173,0.2572823,2.415921,0.0875102,18.74446,70.310104,0.99748987,3.3250344,0.63861835,9.772431,5.3982525,481.02228
8.465218,0.52418625,0.31586823,2.8908956,0.087921396,20.155104,81.25744,0.99790144,3.2890368,0.62967026,9.834866,5.3339806,593.2973
8.641005,0.58046186,0.316067,2.6779778,0.08753807,24.260818,99.10052,0.99783283,3.271508,0.6258371,9.636177,5.1069913,472.38605
8.313079,0.3633926,0.37418905,2.2441428,0.07780725,18.510208,40.340946,0.99613327,3.29803,0.72620106,10.872315,6.2153516,1009.1963
8.852358,0.40993032,0.4077753,2.562204,0.08267889,11.986804,28.813877,0.9968083,3.2929778,0.7190728,11.200681,6.182698,777.33606
7.6057596,0.77954125,0.09599127,2.4434924,0.08236918,11.199329,36.037334,0.9969104,3.4082189,0.5625703,10.0156145,4.9917607,614.3073
8.98397,0.34055465,0.43855956,2.314466,0.07468607,11.356368,23.797697,0.9959445,3.2875316,0.79092246,11.614846,6.811249,868.3966
8.314588,0.5644713,0.2629998,2.3455114,0.08967562,26.248125,96.40744,0.997201,3.2442222,0.5597463,9.533947,5.195911,765.28125
9.679557,0.36926678,0.45824534,2.3978188,0.0910379,11.392334,28.304493,0.9975294,3.2333658,0.70883876,10.646302,6.0939693,819.6565
8.708192,0.34640667,0.42245764,2.3632205,0.07868647,11.925489,27.265997,0.9957693,3.2823818,0.7260082,11.48786,6.575615,948.6441
7.687594,0.85310507,0.08187266,2.4349008,0.083282016,11.814446,41.483387,0.99711645,3.4261045,0.54804677,9.936684,4.855645,393.42282
7.225102,0.48180208,0.19906372,2.2125952,0.07482855,14.343528,31.899303,0.9951719,3.386415,0.636145,11.046775,6.0154343,1181.3076
6.49837,0.48118877,0.20273544,2.0075042,0.058827296,8.060463,22.34443,0.99243766,3.4261463,0.6052778,12.951301,6.5277114,1312.9286
11.439395,0.41759428,0.5313836,3.1059282,0.0867836,10.947726,33.36714,0.999097,3.170345,0.74515975,10.925418,6.225275,524.3204
8.468924,0.40707138,0.32896683,2.1091826,0.082119636,8.506096,25.05529,0.9962302,3.268419,0.67108434,10.55507,6.028496,945.88544
7.5376925,0.65437895,0.15218502,2.19112,0.07781837,33.813946,89.58717,0.9961714,3.329253,0.5284187,9.873021,5.1080213,1290.0802
7.317245,0.6818706,0.0899277,2.1636615,0.083241396,13.374099,49.498775,0.9968634,3.400627,0.59521544,9.708172,5.289999,340.5292
5.462465,0.5954095,0.056586225,1.9757714,0.051842406,14.22415,50.696426,0.99253577,3.6600678,0.6398091,13.153662,6.1982455,876.76404
6.2223864,0.58323145,0.097108126,2.0974538,0.06258422,11.697935,36.651573,0.99351776,3.5232196,0.60022855,12.33366,5.9304366,1071.3121
8.870523,0.3658886,0.38899538,2.2092364,0.082637556,9.368728,24.68218,0.9963683,3.2549038,0.6945491,10.744832,6.1924543,975.28595
8.302047,0.41446036,0.2966779,2.042999,0.07384835,5.309569,16.41948,0.9952979,3.2472289,0.6091521,10.968921,5.9842896,1172.1415
7.5323896,0.6039887,0.14199148,2.2022727,0.07721416,26.285532,74.21767,0.99656653,3.343193,0.56381226,9.8005085,5.161465,974.49023
9.73958,0.37341684,0.47366142,2.6539094,0.08534514,10.510946,26.899948,0.9971217,3.2442129,0.759504,11.309521,6.4927416,711.7691
9.999947,0.4033131,0.43466648,2.1225257,0.15398008,6.8950067,20.229849,0.99829084,3.183316,0.7769567,9.695736,5.8601127,459.348
7.7273483,0.5516154,0.15923941,2.299931,0.08090092,11.146574,31.080614,0.9964088,3.3156815,0.58979744,10.137578,5.489147,1092.8009
8.321659,0.60020894,0.17860086,2.2551007,0.084216855,10.362498,41.384277,0.99745286,3.3068192,0.6083017,9.56242,5.3186307,273.85812
8.889365,0.49467185,0.2959788,2.2127287,0.09001816,10.869091,36.92146,0.9976968,3.2559037,0.6488044,9.747243,5.5154724,495.82837
8.192972,0.56054854,0.22996682,2.4350157,0.08763636,15.791249,57.03198,0.99729323,3.2804384,0.6114316,9.638281,5.342672,680.404
11.198382,0.35486168,0.5079518,2.2357428,0.0861121,11.172459,32.543575,0.9985255,3.1663034,0.7992768,10.371087,6.3226457,569.49524
8.475151,0.5836254,0.28042486,2.434332,0.090366505,29.877184,110.966774,0.99729204,3.2287652,0.5464369,9.502882,5.0867147,790.4127
5.881825,0.50218123,0.09774721,2.0624359,0.055931695,21.661724,62.917995,0.9932935,3.60346,0.70573837,12.587062,6.372641,858.65546
6.55971,0.8365065,0.077177346,2.2712834,0.07586826,14.386366,37.015217,0.9949354,3.5989606,0.5781731,11.44584,4.9464407,1081.7131
7.2929688,0.4320291,0.25831747,2.1489599,0.07440154,29.66917,53.6094,0.99553394,3.3939161,0.7029107,10.940432,6.019756,1160.932
8.601448,0.54878455,0.2905041,2.4483778,0.088964626,23.117668,86.64855,0.997481,3.22649,0.5897741,9.515762,5.19764,796.9614
7.735668,0.573981,0.16376397,2.3624525,0.081675455,11.755746,39.26208,0.99682945,3.326743,0.6083989,9.973462,5.398027,806.0948
7.484994,0.789448,0.07930736,2.4129035,0.081254095,8.661093,26.40076,0.9964877,3.3973372,0.54313254,10.196941,4.943507,857.8537
8.951914,0.4323041,0.38312683,2.493155,0.084968515,13.615415,39.055527,0.99750143,3.2860253,0.6810248,10.515345,5.791518,780.67456
7.035345,0.7506459,0.071474195,2.354913,0.08099494,16.470783,36.86076,0.996051,3.4846547,0.5739692,10.545719,5.2464523,1012.8116
6.826927,0.6486736,0.10805762,2.2071776,0.07009057,29.294046,62.15667,0.9953822,3.465682,0.59743226,10.75696,5.4466066,1207.4716
7.3245196,0.5707209,0.11686829,2.2513454,0.08060685,11.094835,28.83978,0.9961807,3.3744745,0.61136746,10.279413,5.618049,1020.301
7.0790358,0.34222335,0.416033,3.753398,0.05441605,39.755665,145.44737,0.99476075,3.290373,0.62253875,11.076013,5.832489,812.4107
6.875486,0.8045377,0.035479132,2.2591684,0.08480556,9.344876,19.200634,0.99552965,3.4778936,0.5582268,10.821188,5.1229115,1202.4132
7.6726775,0.62744266,0.111601576,2.213649,0.07912574,9.866518,27.48285,0.99644536,3.3269699,0.5728132,10.004377,5.314262,938.5424
10.304782,0.40447822,0.43255654,2.2323349,0.0872818,9.801824,30.069801,0.99809575,3.1806629,0.6753466,10.024792,5.81365,678.4459
9.745094,0.327335,0.46625847,2.0784512,0.08343654,7.8242297,20.088154,0.9967833,3.2090034,0.76024926,10.755226,6.4795227,815.31805
7.2771273,0.57768595,0.14635894,2.2320466,0.07710572,23.3711,52.59081,0.99614,3.386388,0.60478914,10.230257,5.543458,1183.5907
7.735397,0.54414725,0.17597757,2.2368052,0.08438657,11.295758,34.039818,0.99680763,3.329234,0.62114924,10.0070505,5.5858145,762.2048
11.0769615,0.40685087,0.5310713,3.1578321,0.08361236,12.092601,36.69244,0.99859124,3.2040358,0.7933022,11.258491,6.4436946,506.3909
8.186188,0.5754376,0.21573082,2.318696,0.09086496,13.001187,50.44742,0.9974024,3.303083,0.62392074,9.61648,5.3894105,413.23862
6.5294185,0.6601242,0.095586345,2.2631774,0.06945105,17.034468,41.946533,0.9947821,3.536281,0.6094426,11.486217,5.529685,1111.2878
7.795812,0.404066,0.31385416,2.1695964,0.077876054,23.044926,50.641186,0.9958486,3.2995677,0.6893406,10.714469,5.9797344,1151.8206
7.792222,0.53874326,0.19229023,2.2895205,0.083374746,18.125805,57.805458,0.99705374,3.3254645,0.6099637,9.746765,5.3802085,781.80176
10.377886,0.36453584,0.49569008,2.379459,0.08710619,11.8827715,32.948124,0.9978709,3.213979,0.77446157,10.765298,6.3138566,649.51697
8.0219345,0.31515458,0.38899425,2.0452847,0.0719089,13.004096,30.787027,0.9945704,3.3093884,0.7488558,12.047169,6.8398614,1042.1515
6.560902,0.7947268,0.096863165,2.3244653,0.07468716,13.717507,35.353966,0.99479717,3.5534914,0.57415974,11.552484,5.0175905,1216.042
8.001357,0.49656132,0.22746396,2.269385,0.08044847,11.544454,33.578293,0.9967369,3.3186066,0.6400486,10.130355,5.614259,860.2356
6.7444735,0.4505672,0.23861898,1.9659389,0.06137981,11.126507,28.287296,0.99303925,3.4164155,0.6486561,12.611453,6.6369033,1199.3562
10.702419,0.56893224,0.47328502,2.9892569,0.121155776,19.232847,74.687126,0.99947345,3.184581,0.72281927,9.693616,4.807491,505.39664
8.701949,0.35160398,0.38999987,1.983902,0.08142373,9.966921,27.589733,0.9960918,3.2827275,0.7798008,10.880087,6.4906487,876.47437
7.27721,0.5893487,0.11782116,2.302802,0.07954242,11.792418,30.599749,0.9960571,3.3713374,0.58780354,10.409544,5.532282,1149.1738
8.603289,0.5853757,0.20420448,2.2158678,0.07966047,9.633372,28.991877,0.99726844,3.279541,0.5965258,9.666697,5.32892,509.4124
7.9326806,0.5882953,0.16065724,2.3052442,0.081635185,9.962034,34.20786,0.9970165,3.317388,0.60122305,9.840255,5.340759,627.98724
7.75381,0.5222445,0.17977454,2.2486427,0.08041167,11.514669,31.081593,0.9963708,3.3210444,0.6157113,10.121096,5.6007833,1016.46533
8.33137,0.2907432,0.5310365,3.7711604,0.06770441,26.726547,64.275314,0.99468315,3.2357144,0.77651304,12.672138,7.0428762,913.05927
7.4014025,0.51552606,0.18008776,2.2160938,0.081610225,22.898542,48.691124,0.9963205,3.3896756,0.6621928,10.22788,5.7695713,997.336
9.133814,0.32188436,0.4788954,2.582933,0.07229599,14.302388,28.467829,0.99549896,3.2364428,0.80228347,12.249145,7.0765066,819.7394
10.438495,0.46185723,0.45881093,5.172006,0.08207947,9.172789,40.067272,0.99945545,3.2277508,0.6826031,10.954405,5.905171,603.0221
13.390022,0.38851398,0.6592783,2.5852294,0.07840848,6.192225,21.543533,0.9992882,3.026397,0.67775446,10.925728,6.485513,412.16077
6.7185245,0.60108113,0.11019641,1.9095967,0.06290736,39.86186,86.61419,0.9951698,3.4586122,0.6132595,10.62565,5.4231586,1163.5216
8.623869,0.5699571,0.3186585,2.7055697,0.10450295,29.91922,108.70441,0.997699,3.2456465,0.61643755,9.647083,5.230695,673.3522
8.507448,0.35801578,0.41271138,2.5542696,0.07760599,15.040672,31.399586,0.9956776,3.2867024,0.7215258,11.666543,6.5250015,968.8398
7.27468,0.60481876,0.10660407,2.2883983,0.08147075,14.903342,33.972206,0.9961585,3.3984778,0.5994588,10.314177,5.5798006,1082.8396
10.912292,0.54367906,0.4262653,2.9848561,0.09212453,11.349803,43.834145,0.99962074,3.1512284,0.60442984,9.812842,4.795863,483.30228
7.1519046,0.5885704,0.099439055,2.2244453,0.07591461,8.581797,22.378918,0.99545234,3.3795476,0.5873373,10.6846075,5.591589,1212.5544
9.392104,0.42213643,0.38254187,2.3789062,0.08835333,12.821404,39.21204,0.99787897,3.2674582,0.7195111,10.136326,5.813244,583.6562
7.2011185,0.49065244,0.20482442,2.079504,0.07268263,28.222656,56.23705,0.9957803,3.3797047,0.6490248,10.493575,5.71144,1215.4264
8.251315,0.64578164,0.15097953,2.1701918,0.08242655,6.294974,21.537191,0.9968646,3.2614923,0.5471491,9.790847,5.1626997,776.0934
7.6301622,0.5404688,0.19483373,2.2984467,0.08048888,25.166962,73.29301,0.9967864,3.3681943,0.62666637,9.835245,5.4451103,667.7914
9.250241,0.5609562,0.37628603,2.884998,0.09879575,25.067184,93.0356,0.99845713,3.2492697,0.6733273,9.777503,5.1923914,557.7311
8.169743,0.5191846,0.23825361,2.2924166,0.08858132,13.966547,45.08749,0.9973871,3.3068185,0.6405865,9.739775,5.475432,587.41345
7.148892,0.44690454,0.2225404,2.2005956,0.07306564,18.139301,41.479645,0.99495476,3.4008543,0.66852176,11.322885,6.177557,1135.3701
7.959056,0.42308336,0.2699516,2.2656765,0.08176886,17.46492,48.43154,0.9970708,3.3346825,0.7925055,10.085269,5.8998156,721.01654
9.52137,0.6145217,0.30208188,2.2981334,0.08884341,10.935914,45.67271,0.9983596,3.239332,0.6093449,9.401636,4.9432807,192.94472
7.8462834,0.50683707,0.22428311,2.30692,0.08535158,18.713665,57.430695,0.9972213,3.3458471,0.6356878,9.818866,5.4980907,655.0358
9.552899,0.39763796,0.4489887,2.628139,0.0847029,12.44455,33.17209,0.9973406,3.2627578,0.7808733,10.994534,6.3477063,711.7959
8.095384,0.60782874,0.18602197,2.3523004,0.085125856,13.481233,50.776833,0.9971921,3.2976015,0.60550815,9.6045475,5.2983994,486.41293
7.939831,0.51620895,0.22402008,2.3300238,0.07566816,9.996659,32.80384,0.99661076,3.3214598,0.59649485,10.375635,5.5258284,979.0106
7.3314576,0.7118694,0.09329493,2.3617277,0.08249481,9.961917,24.295954,0.99604136,3.3831887,0.5612508,10.36447,5.1201797,1164.6257
12.211249,0.41626498,0.5560485,2.7180834,0.0836481,10.583806,35.02869,0.99954176,3.1253312,0.7565068,10.670318,6.2185597,439.16995
7.5289125,0.5004613,0.21177314,2.0679247,0.07685282,29.950228,69.8825,0.99632776,3.3555222,0.62749535,10.073266,5.513062,1122.1593
7.0475564,0.724135,0.0620112,2.274199,0.08412185,14.383874,30.815577,0.99615926,3.4651108,0.58434325,10.409238,5.3595386,950.58215
11.651316,0.4477459,0.5326914,3.674804,0.09097896,14.098566,45.26993,0.9997541,3.1673586,0.84436953,10.820037,6.1692605,448.75848
11.635237,0.47550213,0.50116754,2.1495569,0.15000622,7.0680175,20.58169,0.9995632,3.0857513,0.6718935,9.470818,5.179097,434.6655
7.5235715,0.7517151,0.08695662,2.1723948,0.08346265,10.663711,38.640347,0.9969014,3.4023736,0.58260345,9.81018,5.153561,312.3573
9.036501,0.4463506,0.32670638,2.2019606,0.09050546,10.811563,33.077766,0.99763733,3.2637186,0.67756283,9.878221,5.722746,545.33374
8.427635,0.36305654,0.35286102,2.2953684,0.08263342,13.590086,36.708252,0.9967911,3.3139458,0.8376593,10.54494,6.398304,834.9785
7.386755,0.5457602,0.15767261,2.2102985,0.078435645,22.866966,54.42427,0.99645126,3.3791876,0.61592454,10.045789,5.511696,1044.5197
8.98404,0.53238064,0.27486444,2.160311,0.08867176,8.078926,28.78897,0.9976722,3.2564125,0.63861895,9.57987,5.5166135,303.0039
7.781328,0.51373285,0.22883992,2.2041214,0.07961469,35.21543,96.378075,0.99640507,3.3031862,0.59493893,9.951866,5.2961144,1085.273
10.193785,0.48274705,0.419165,2.3674197,0.084497206,10.345324,34.837208,0.99843603,3.1670942,0.6040789,9.878,5.260792,593.58594
8.335602,0.59737986,0.1976784,2.272493,0.0882908,10.684079,44.87726,0.9974333,3.2959607,0.61377275,9.538969,5.334275,297.8889
9.221215,0.49581516,0.36681822,2.7089221,0.08641167,18.211859,67.80444,0.9982203,3.2859097,0.6752699,10.013409,5.393971,536.5558
11.851478,0.36899364,0.616223,3.368353,0.08440604,7.1699395,21.262514,0.9980757,3.1304736,0.7542351,11.992754,6.993959,520.3861
9.062118,0.49831545,0.33188713,2.3365297,0.109404616,13.065709,46.040356,0.9979459,3.24164,0.6589737,9.7872305,5.4532003,575.87714
7.150405,0.744086,0.07784787,2.4019866,0.08009974,8.77544,22.42179,0.99578655,3.4014192,0.54792297,10.536691,5.0545726,1243.2987
8.270726,0.42150557,0.3294186,2.4447565,0.09049584,26.366575,80.92034,0.9976586,3.2757068,0.9542538,9.849413,5.4828067,629.75616
7.492578,0.61845046,0.13617636,2.2198615,0.07527419,25.254879,70.27149,0.99642617,3.3175666,0.557841,9.79849,5.1475453,1203.6266
9.047728,0.4105973,0.36729103,2.244932,0.08701947,11.365283,31.827665,0.99732184,3.2618806,0.6751745,10.284249,5.8348675,794.0401
7.9986463,0.65931123,0.13605909,2.3168082,0.083789505,10.274362,34.044365,0.9970811,3.3349912,0.59276104,9.740702,5.2641644,504.01428
7.62563,0.60672456,0.14141773,2.3651867,0.08084361,16.027777,46.79268,0.9970413,3.388447,0.6181441,9.869482,5.3953323,605.4601
7.2970147,0.6503986,0.08965491,2.2471092,0.081196874,15.725934,40.937153,0.9968556,3.4415727,0.6209394,9.836047,5.5442595,545.6649
6.1810045,0.73376995,0.06992856,2.1379142,0.065521255,27.872221,63.07166,0.9943224,3.5888112,0.61328304,11.666509,5.3898053,1079.1694
7.7411475,0.63334614,0.13957603,2.3891435,0.081319496,13.397298,45.851856,0.99708307,3.3531382,0.596312,9.780492,5.2811065,619.1039
