fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id
8.22874,0.47449723,0.11426613,1.3991431,0.1327287,5.8926544,28.641876,0.9957737,3.290661,0.7075299,11.318363,5.1880894,363.70343
9.564668,0.6855399,0.13737938,1.2584176,0.13238543,5.5631266,72.25366,0.9948597,3.1802187,0.79091907,11.500225,4.974851,1204.1095
9.851753,0.6024154,0.2919223,1.2686014,0.08495588,5.9185953,67.09254,0.996104,3.4542274,0.82159865,11.269826,6.220543,1269.2434
9.41048,0.7035351,0.45743757,3.5446708,0.109376185,17.446493,75.623344,0.99481,3.2900345,0.6272405,11.325938,6.0637455,1272.916
6.6871166,0.3531577,0.4403929,3.7454271,0.039250523,21.757107,27.950651,0.9985749,3.401366,0.5030799,9.5286665,6.370011,352.85287
7.1477833,0.6626081,0.36670354,1.8068755,0.04156461,23.84983,17.271854,0.9965202,3.3147137,0.59864295,9.472782,5.786408,886.85596
6.584886,0.36621,0.39065883,3.453253,0.05403835,10.146555,20.669327,0.99827397,3.461886,0.49249387,10.092082,6.474294,405.87283
6.9443417,0.45145807,0.4558391,1.9030704,0.13382563,5.4969187,67.440704,0.99487454,3.4660606,0.77072525,11.512764,6.0420575,815.3477
9.922322,0.40100127,0.25935882,3.7274535,0.0645168,21.016705,17.502382,0.994858,3.3643022,0.8207731,9.444328,4.9798164,899.45966
8.392126,0.70244485,0.4464684,1.551644,0.040556945,8.101976,19.353367,0.9985627,3.45259,0.6856487,11.415068,6.4336047,1117.7675
6.7127485,0.64266527,0.4604079,2.1854818,0.059111472,12.341868,70.2763,0.9982001,3.2613904,0.69402045,11.477979,6.3746405,883.7395
8.925419,0.6796515,0.0822269,1.2646347,0.05659256,25.82232,17.034882,0.9977597,3.1712883,0.81273246,9.606186,5.841716,1181.91
9.936953,0.515793,0.16701478,3.4555256,0.13374682,8.674919,48.500065,0.99477094,3.171485,0.8165332,9.663657,4.8401346,1267.6259
6.6082077,0.3789951,0.11163747,1.4632807,0.06488075,13.368681,14.541729,0.9983769,3.3536527,0.70385736,9.402041,6.187364,363.5098
7.073335,0.49849364,0.16347517,1.4213223,0.09294436,25.119947,14.260763,0.99847615,3.2889614,0.81659985,9.36831,5.959038,419.7693
6.6303926,0.48249355,0.46005112,3.7562468,0.13375923,10.486996,37.27168,0.99575096,3.4228508,0.7153066,11.100385,5.1898856,443.39062
6.587543,0.54365724,0.43074647,2.0505068,0.1332202,7.836575,57.324608,0.9953532,3.2294648,0.5265361,11.326997,5.9555387,560.0797
6.991086,0.5227924,0.41102776,2.3633976,0.121139295,8.100026,77.06156,0.9979586,3.4545898,0.5184454,11.170251,6.080398,1215.0455
8.737029,0.36546877,0.1621151,1.325802,0.11329441,5.5421104,24.393028,0.9978683,3.266811,0.8207465,11.511803,6.216173,1130.3706
8.364206,0.70959175,0.43097878,3.1779633,0.13383749,19.186604,40.757774,0.99611664,3.196797,0.7494648,10.381143,6.429127,1278.8939
6.5791955,0.54655284,0.19737443,1.589682,0.09714403,5.5484753,16.536182,0.998576,3.3194792,0.77435184,11.419341,6.3677354,1195.0447
7.940636,0.56405586,0.1352966,3.117843,0.09729335,24.211428,14.8978195,0.99841076,3.4073648,0.7030455,9.455731,6.2515836,1118.1677
9.32572,0.5581091,0.18307042,3.2562644,0.08048746,16.968616,41.266075,0.9957312,3.3841765,0.8202585,9.573942,5.4428215,1092.6935
6.8215284,0.3873848,0.15874772,1.4948788,0.08260626,5.4886456,77.684525,0.99507457,3.2826004,0.49034038,11.513317,5.0564713,378.8758
6.565846,0.35337403,0.22352193,1.3019395,0.13226745,5.519103,47.56397,0.99781936,3.4561665,0.5014637,11.492857,4.8944316,382.5242
6.575485,0.38518065,0.34905744,1.2878207,0.050202288,5.519765,66.11006,0.9968089,3.3148148,0.4897984,11.425565,5.9091697,356.9357
7.118716,0.5387669,0.36139935,2.6580813,0.10358264,6.364727,69.033424,0.9974185,3.376237,0.79747593,11.484396,5.874879,871.4982
9.773508,0.7094793,0.115814,1.2424539,0.044808123,23.738724,31.079077,0.9984851,3.2266757,0.8212749,9.406379,6.4631686,1275.7091
9.942711,0.41281018,0.088395655,3.7864833,0.03925894,25.321503,20.429546,0.9952234,3.4287627,0.8162168,11.066491,4.9215555,1160.0978
9.129292,0.7063571,0.13916974,1.6363689,0.08401439,6.1317863,77.73221,0.9956958,3.33429,0.5265346,11.512899,5.317134,1087.4036
7.548313,0.64236856,0.24413149,1.9991498,0.06585154,24.366901,26.745506,0.99749345,3.267764,0.50549334,9.424581,5.895385,1025.0619
6.6984158,0.43457043,0.448764,1.246024,0.123795986,13.932692,20.249199,0.9982862,3.2806258,0.51198655,9.743105,6.453222,424.32382
6.6932907,0.54070246,0.38789868,1.26866,0.12947957,5.495576,76.01445,0.99803364,3.3335366,0.7440471,11.511504,5.9227157,562.0127
6.568958,0.35905007,0.09603706,1.292911,0.12666437,5.5281277,50.755566,0.9985726,3.3544028,0.66082287,10.49186,4.8576803,351.19162
9.428498,0.56617963,0.07474409,1.6413983,0.03926268,24.40161,14.260389,0.9985536,3.2702832,0.8196167,9.365722,6.4450355,783.5262
6.761958,0.7046257,0.44676703,1.4088086,0.13386235,5.620163,67.20988,0.9956117,3.1745706,0.7548363,11.380397,5.9418755,970.5213
9.57933,0.55819535,0.09052046,3.6428578,0.03915408,25.929052,13.94751,0.9983796,3.4385664,0.81884086,9.365043,5.7772436,881.07996
6.8500953,0.7086336,0.4242768,1.5235264,0.11542178,5.9141645,76.391365,0.9985202,3.3246188,0.5285746,11.513247,6.163366,836.82153
6.563625,0.36993176,0.35105288,1.2239548,0.13207057,5.657381,73.05521,0.9983723,3.1640098,0.696586,11.103271,4.9039016,351.04507
6.7182336,0.35254705,0.12205355,2.6639504,0.039376594,9.438061,40.208424,0.9984507,3.184305,0.49322975,9.922339,5.2693505,353.9805
7.5469155,0.7098672,0.09064953,1.2236174,0.04034035,16.639578,64.00249,0.99859047,3.4466026,0.8202811,11.350366,6.4738765,931.3425
7.124037,0.5799612,0.45990396,3.7687507,0.0773629,20.895569,43.68048,0.9951227,3.3902102,0.69609463,11.1613035,5.4602265,1105.573
7.8507133,0.35423484,0.3792723,3.79368,0.061732322,25.350157,44.216034,0.9967093,3.4110148,0.6100691,9.379049,4.856286,492.64587
9.945264,0.35221726,0.07132529,2.454086,0.03909195,14.628324,14.373819,0.9981059,3.4633205,0.82168937,9.374361,4.993894,386.83072
6.8507223,0.70287573,0.45574066,1.2466688,0.13388231,5.5041227,75.571754,0.99496174,3.1665044,0.6469786,11.512644,5.014864,812.0011
7.8628316,0.35282224,0.29617593,3.813037,0.039444555,24.013784,24.63683,0.995809,3.4154494,0.70757765,9.369827,4.9903216,355.28027
9.930182,0.35415345,0.14968657,3.7460194,0.056880347,25.23345,14.583456,0.99534607,3.4586065,0.8215249,9.382647,4.841214,432.74478
6.5995574,0.35513368,0.44409847,3.7171676,0.131675,13.241381,58.62959,0.9976378,3.3186598,0.5048063,9.81376,5.092283,412.6901
8.84369,0.54374164,0.34891182,1.5325303,0.066840746,9.853277,71.17238,0.99523574,3.361327,0.7752559,11.1134,5.7257137,1003.0987
7.0961056,0.3569334,0.37245652,2.7474687,0.12145574,5.966998,68.26151,0.9951167,3.1755588,0.4993823,11.362336,4.9774137,385.1845
9.662965,0.5553904,0.42125082,3.4246526,0.03906995,25.865257,14.094927,0.99857503,3.463122,0.6091389,9.382757,6.4546757,526.9952
9.838696,0.503876,0.35140157,1.9984798,0.1186285,13.177141,68.64702,0.99715185,3.461841,0.80461645,10.601981,6.30846,1212.5033
9.769765,0.6159587,0.41459516,3.7906516,0.041946538,6.2338095,74.69404,0.9955896,3.4000318,0.7139497,10.984633,4.956737,1113.9677
8.894529,0.68775296,0.12903713,2.1918633,0.0392304,8.342474,74.12382,0.9975482,3.3412108,0.49911836,11.3879175,6.1055,367.53085
6.580662,0.58737624,0.43911198,2.9543307,0.09693258,5.5350447,76.70707,0.99855864,3.3914769,0.4930268,11.509985,5.4226108,809.7159
7.326102,0.7084969,0.4590362,1.339718,0.13158254,22.290377,25.410992,0.99477106,3.3318903,0.7353966,9.365894,5.6097093,1199.062
6.5747805,0.7084263,0.45552734,1.3861061,0.13028374,16.516756,21.039434,0.9955886,3.357431,0.6732212,11.125787,6.462499,511.0317
8.070508,0.4390815,0.3912652,3.410535,0.10422738,16.87339,14.9104,0.998546,3.2304153,0.76552737,9.3851795,5.4563856,396.6168
8.951184,0.5314392,0.44119328,1.3494941,0.11401458,5.5402136,56.101,0.994904,3.1919749,0.51870745,11.509213,5.3940206,767.5897
9.154049,0.3696921,0.38052323,3.8157866,0.04398984,17.371471,76.71422,0.99480134,3.1639564,0.50252324,9.514178,4.8374615,353.34866
7.4019394,0.70049196,0.44751224,3.5626488,0.09120276,22.555397,54.36791,0.9950828,3.1782663,0.5444853,9.687692,5.2847166,985.7364
9.649456,0.7087155,0.4522091,3.8215954,0.0397647,25.9014,47.75795,0.9984574,3.3867986,0.7840579,9.369366,6.3931546,1279.2405
9.938213,0.6448165,0.40917227,3.820524,0.039553348,25.932817,76.52225,0.99615145,3.2273753,0.773868,9.40504,4.860648,1276.0599
6.585855,0.3689475,0.36492634,2.1772423,0.12413389,5.4859457,77.46506,0.9976002,3.2052474,0.4941156,11.508922,5.3282127,374.5405
6.6416574,0.67750764,0.40211543,1.6829371,0.13378057,6.668333,71.22865,0.9981976,3.3461554,0.8164552,11.507674,6.024614,533.12177
7.823146,0.6464549,0.27229905,1.4890673,0.07878154,18.283186,32.0992,0.99600327,3.2196672,0.76365405,11.145275,6.1773586,1189.0942
6.6232104,0.58332705,0.44965065,3.454875,0.13025707,5.531151,77.05775,0.9985174,3.4118443,0.5149916,11.504948,6.331405,588.2967
6.563029,0.6193749,0.4182467,1.2155876,0.13339402,5.7676487,17.179876,0.9985808,3.3019094,0.5263101,9.460769,6.353062,353.83563
6.604217,0.3672932,0.4113723,3.7943697,0.13227744,13.959841,32.218517,0.9978882,3.4256895,0.8082185,9.726644,5.6282654,619.98267
6.5880084,0.3557146,0.44457418,3.5296087,0.13085322,13.529494,17.670708,0.9960592,3.1824243,0.594972,10.244748,4.9873867,352.26715
8.007055,0.70835596,0.4450987,3.313161,0.10255965,20.044249,70.26521,0.9975452,3.1719408,0.543333,10.816757,6.4630737,905.97064
6.7518563,0.35931224,0.4386404,3.7686388,0.05180074,18.2422,24.197432,0.9967031,3.268784,0.4948174,9.631583,5.5520296,366.7021
9.953516,0.36783567,0.07668419,3.7887728,0.03906579,25.88098,15.471746,0.99726176,3.467046,0.8216991,9.441282,5.3887177,1275.4886
9.829153,0.70826757,0.07232179,1.4000549,0.039187424,25.777485,14.09194,0.9985943,3.285799,0.8210834,9.365771,6.47052,1278.768
6.7401557,0.46668485,0.44409344,3.6941764,0.07846519,14.701537,22.950214,0.99580944,3.3572206,0.5244006,10.503679,5.9988494,462.7962
6.5631237,0.6893657,0.46061707,1.4715137,0.13077256,5.7690916,74.687706,0.9951675,3.4392078,0.49271452,11.312046,5.3134975,597.0906
6.5874367,0.7040815,0.4460671,1.5762473,0.11552292,21.80999,39.3183,0.9966947,3.348821,0.67185605,9.773405,6.4137278,1258.4153
6.7389975,0.55705523,0.4478217,1.6967853,0.12541716,5.943248,77.673195,0.99694735,3.3267088,0.50478077,11.495616,5.5536675,972.3647
6.823158,0.35457766,0.27729604,3.6484923,0.04159067,25.768248,13.93178,0.9983658,3.4661362,0.81617564,9.365022,6.329252,377.97522
6.5748525,0.35207745,0.44412556,3.8214765,0.10068008,12.584683,36.41409,0.995596,3.390526,0.48991182,9.4206705,4.85342,351.0291
8.586621,0.7005889,0.44657674,2.2681868,0.047457553,13.976293,77.604965,0.99845284,3.3921294,0.492045,11.343119,5.3481135,1183.8881
6.623752,0.6269084,0.14715528,2.10927,0.12017918,18.570738,71.454956,0.99850243,3.2284548,0.53537244,11.379861,5.728637,418.2139
6.5746975,0.35234833,0.26429728,3.746116,0.039314482,22.722279,14.939802,0.99789363,3.4376068,0.49031484,9.365886,4.9908442,350.99963
7.513487,0.53739244,0.28494364,1.3977551,0.04130086,10.0885515,42.16926,0.99764115,3.2043674,0.4905892,9.493219,6.4230886,374.6586
6.7998686,0.7090094,0.4548425,1.4357141,0.1338007,12.406823,63.72808,0.9947963,3.1657872,0.7896233,10.5045185,4.92226,1124.6198
6.56473,0.35506445,0.08388536,1.2279596,0.12613024,7.9965687,15.791018,0.9985868,3.4225714,0.816749,10.048064,6.0544586,359.67715
7.943288,0.7064129,0.12331474,1.2381574,0.12916116,9.123603,20.46816,0.9985818,3.1716769,0.8201654,9.441103,6.464032,1257.2164
9.520175,0.6676029,0.15234353,3.0915165,0.13022785,6.7636433,57.392467,0.99835515,3.1745327,0.81626034,11.291241,5.034266,1077.3564
9.86377,0.5685579,0.110404,3.4927895,0.04034157,25.38881,14.772305,0.99813354,3.1840143,0.8115338,9.367415,6.445092,919.55115
8.225915,0.62077814,0.23111197,1.2392437,0.095553845,24.887316,16.280558,0.99839914,3.3032405,0.79161984,9.875166,6.364251,746.72076
7.3631177,0.45980778,0.0774108,3.1632655,0.03920455,24.255642,14.143187,0.9985604,3.3811193,0.6343748,9.369137,6.175745,410.00845
7.0374184,0.6994172,0.45278165,1.5609343,0.13178061,20.40845,73.20895,0.99693763,3.4265375,0.51260906,10.169859,6.1986704,1189.2028
8.64763,0.70560527,0.43866548,3.7900345,0.13294916,25.558014,40.34184,0.99484146,3.2668002,0.8106131,9.398532,4.94012,1275.9208
9.925247,0.70995027,0.44350377,3.6330867,0.12975344,25.65064,37.225376,0.99572015,3.4456975,0.8210947,9.681467,4.968333,1280.1644
8.399161,0.35474104,0.07410152,1.9836539,0.041843385,7.664604,23.751932,0.99820375,3.4335198,0.82151353,10.542296,6.264068,399.28885
9.49999,0.7017915,0.2514708,3.7931883,0.054635555,24.691675,22.324667,0.9964001,3.2146533,0.7148938,9.662578,5.063445,1270.0641
6.5694366,0.7047788,0.4475311,1.7321298,0.13376734,13.135867,26.810238,0.9978979,3.3389404,0.8210072,11.364553,6.4687486,1149.6061
9.953086,0.52562267,0.12829807,1.4358661,0.11642639,25.816885,25.048828,0.9950931,3.2489772,0.8214803,10.082517,4.875983,1271.968
6.5922813,0.6427271,0.2969151,1.4537086,0.05198205,24.653616,77.241936,0.9985941,3.4430735,0.49520457,10.892624,6.4078226,359.07858
6.6307907,0.44034463,0.22533594,1.6315534,0.07417277,12.143692,52.71511,0.9968824,3.2128522,0.49077383,10.227566,6.356368,353.60397
6.741107,0.6661156,0.41849402,1.2369696,0.13107485,7.2706842,67.038605,0.9980857,3.3294456,0.5747807,11.382487,6.46073,939.56464
9.821547,0.67652637,0.078261346,2.9959643,0.039079636,6.4642076,57.027805,0.9985945,3.4217806,0.81547594,11.297575,6.3849764,1247.8087
6.564601,0.68348706,0.46053013,1.2639498,0.13388222,5.536133,60.69295,0.99647015,3.44985,0.7434161,11.486219,5.2672524,407.52725
6.6493354,0.38968,0.14365721,1.8883387,0.12732834,20.091076,24.388586,0.9953119,3.2030804,0.56106395,9.474941,4.882128,546.67645
7.2185707,0.593302,0.2583726,1.2305381,0.1305007,5.499217,56.243774,0.9949688,3.1665976,0.7837417,11.30407,5.3869967,1030.4924
7.8761787,0.6545431,0.45107704,1.8263948,0.1125602,16.758642,72.16917,0.9973389,3.3998542,0.49772105,10.526534,6.1352396,803.58636
9.8813,0.35210943,0.10876712,3.7101777,0.039286267,23.029467,14.684397,0.995014,3.3872743,0.51878804,9.394317,4.8703647,361.61963
8.529643,0.45887563,0.2163907,1.2793876,0.13306418,5.4875526,77.162735,0.9961926,3.195579,0.58158845,11.477114,5.5983515,732.4287
6.5718665,0.35231614,0.21676093,1.2772168,0.112645045,5.4767504,75.26123,0.99571353,3.4635391,0.50148886,11.32415,4.839208,358.58102
6.56801,0.6157671,0.45585898,3.6097004,0.12854165,14.310195,75.48832,0.9951919,3.3087199,0.49257874,11.480796,6.204956,592.41504
7.202773,0.39558688,0.15608957,1.7962683,0.11567312,6.6621113,43.767635,0.9973304,3.386393,0.770562,11.27992,5.5142884,518.84204
9.019983,0.6944592,0.4094964,3.3634188,0.12536538,19.326637,77.24071,0.99491644,3.2064884,0.5549439,10.521977,4.890256,774.23303
7.855917,0.649074,0.18345073,1.53835,0.08454658,25.743256,16.652117,0.9978223,3.2130623,0.8160489,9.375287,5.7269406,1154.2004
6.6934533,0.42565128,0.14921534,1.7290223,0.07800805,20.708536,15.300106,0.99716705,3.4118068,0.7202894,9.36638,6.1367445,364.5506
9.893911,0.43280423,0.07533091,3.1476703,0.039319064,21.43911,14.32616,0.99854493,3.4571269,0.82121605,9.387977,6.3917365,412.35687
6.6119804,0.3581065,0.4228519,3.7050056,0.13301405,5.6277227,75.416046,0.99791193,3.292302,0.53184384,10.925158,5.815311,613.4252
7.9799995,0.70364726,0.42466658,1.7326324,0.13305238,25.858995,54.20652,0.9979069,3.4176657,0.8123988,9.391786,6.4341965,1279.8823
6.634636,0.44245034,0.44360772,3.8027253,0.060985148,10.117694,46.77978,0.99798536,3.3888679,0.5882329,10.237732,5.217869,410.9162
9.834156,0.4351935,0.092506275,1.5241741,0.052572243,8.113944,21.320951,0.99704176,3.2221544,0.6933972,11.256817,5.690603,1155.8998
7.2361016,0.35613218,0.35997415,3.8215725,0.048605148,10.647588,66.352974,0.99736863,3.3719358,0.60842603,11.359555,5.151692,981.8302
9.478862,0.7050146,0.31190386,2.167537,0.041357365,25.651218,15.797382,0.99649495,3.4069312,0.68193555,9.366723,6.455059,1228.0441
9.853508,0.36328566,0.16834356,3.752894,0.039954465,23.415926,14.952099,0.9961178,3.4534564,0.82045555,9.646885,5.0569115,898.30865
6.8732357,0.7098013,0.31293222,1.2632799,0.07360343,23.28353,15.9861145,0.9985616,3.4633095,0.79333556,9.53522,6.4758186,1263.7874
9.914806,0.69619536,0.073473826,3.6109936,0.039084647,25.79417,16.238653,0.99856734,3.4626117,0.8074345,9.366115,6.38097,656.0156
6.8595552,0.56883174,0.44087708,2.1434793,0.04248604,7.4147005,38.04496,0.99733484,3.169347,0.49035028,10.198861,5.6205873,1046.5172
9.82662,0.7035492,0.26546007,1.3737385,0.09697291,5.8831015,77.435875,0.9954976,3.3882258,0.7459466,11.465477,4.9855633,1267.0338
6.5940304,0.5041201,0.18118954,1.2159872,0.11933883,8.578657,16.451206,0.9985458,3.1754558,0.6013448,9.488036,6.354479,446.58792
6.788876,0.38538188,0.13219844,1.2379501,0.040640384,5.5007057,77.03685,0.99859095,3.3041902,0.48962554,11.502018,5.0355988,351.41684
9.916292,0.6193196,0.09844273,2.3428996,0.03935659,25.878239,13.984861,0.9985548,3.4484584,0.80263036,9.387829,6.4611487,1103.8865
9.905035,0.39208186,0.14447185,3.2802184,0.04070428,15.931009,39.541878,0.99550015,3.309114,0.7807696,9.745517,4.943745,918.0321
9.272494,0.708431,0.42097268,1.4293611,0.13242862,5.745579,56.73806,0.9961249,3.175421,0.71898115,11.486034,5.72142,1152.1786
6.6388335,0.36129683,0.2388552,3.4462538,0.061288554,16.629942,68.55424,0.99543685,3.2246618,0.49886757,9.535382,4.8725495,352.81754
6.8030443,0.69912905,0.45871058,3.4149594,0.13367365,10.271306,64.18753,0.9968098,3.1620424,0.80519474,11.327788,6.007027,1007.22296
9.640479,0.7098146,0.4546693,2.7482657,0.06968056,17.344402,77.04533,0.9955686,3.2383714,0.80724764,10.648198,4.9890904,1279.6296
9.726259,0.6852324,0.08219467,1.765457,0.039739925,21.591139,14.453812,0.9985371,3.3832705,0.82105446,9.377198,6.4616733,1273.9915
7.1105876,0.47187397,0.45747405,3.7975469,0.08668506,24.605293,30.356373,0.9961769,3.2901576,0.55907553,9.852841,6.0457416,703.9089
6.5882444,0.5774538,0.43023783,1.3950346,0.12718803,5.504177,69.714035,0.9979546,3.253401,0.50217754,10.907565,5.031586,420.5459
9.952118,0.35259268,0.105915815,3.6589205,0.039191034,5.643198,56.110714,0.9947741,3.4657106,0.8129041,11.436315,5.1750875,720.5914
7.1605763,0.3564336,0.32489088,2.2794156,0.039812125,6.86514,38.91707,0.9967293,3.4409633,0.50120044,10.52625,6.3352103,355.5501
6.630251,0.38481164,0.2932835,1.7723222,0.13295224,6.1304903,75.32366,0.9975864,3.2437396,0.50109315,11.134287,5.946308,418.9172
6.665759,0.35937247,0.18914233,3.7625935,0.06368664,24.923534,51.06621,0.9958693,3.1689107,0.4903662,9.365784,5.3384542,359.5428
6.777885,0.69992954,0.43062162,3.1566296,0.048344295,17.230556,54.48976,0.9982149,3.2594523,0.49312606,11.003115,6.4446373,598.18604
6.678153,0.51754874,0.21611829,1.2266176,0.08742669,6.9652596,36.962543,0.9984117,3.2399259,0.76344943,11.145284,5.215095,776.82574
7.0975175,0.68751955,0.40365222,1.8001534,0.058610328,8.5627985,66.75365,0.998534,3.4282417,0.78533334,11.456173,6.2862144,1270.4229
6.6327176,0.6779935,0.19526488,1.2565875,0.07134169,24.889503,14.063549,0.99854535,3.2807057,0.78840387,9.368136,6.4422956,547.60114
6.7643833,0.3551182,0.27471942,3.4118822,0.050958186,5.5054235,77.73325,0.9975328,3.1632018,0.4896416,11.453863,4.8578258,354.1847
6.702674,0.66555405,0.45702055,3.246076,0.132554,5.8015814,74.11688,0.99573207,3.2401094,0.5158623,11.510706,5.6900163,1096.9307
7.6346693,0.68244076,0.42606685,2.6896968,0.05216036,24.230549,17.205843,0.9975163,3.1693165,0.66874915,9.36632,5.918338,1054.9424
9.655429,0.44601926,0.43703333,3.7696073,0.08727078,17.189192,54.318867,0.99622965,3.4543133,0.8005988,9.479573,5.032902,896.0159
6.8956885,0.43649313,0.21841952,1.5521836,0.060766343,11.929586,55.425865,0.9976317,3.2925758,0.6828219,11.205104,6.2747083,502.51144
9.892018,0.709966,0.42971778,1.4802792,0.13378294,25.859055,60.271748,0.9947767,3.17428,0.8189569,9.55923,4.863889,1280.1324
9.951105,0.7097988,0.3203364,3.766711,0.041656055,23.221495,77.64203,0.99589133,3.2337346,0.8206494,11.496274,4.8577986,1273.4011
7.0397077,0.36162582,0.45828706,3.5586798,0.10511572,16.128212,35.55276,0.9953548,3.2795146,0.5178028,9.389023,5.168454,568.14087
9.736756,0.35252628,0.18639565,3.8102143,0.03937384,9.982199,20.951717,0.9975776,3.4552736,0.6490979,9.495673,4.8667974,389.1463
6.6289945,0.37720904,0.20729227,1.7803055,0.12172642,9.708243,21.294992,0.9983557,3.4129586,0.59285975,9.974346,6.456541,384.5255
6.575175,0.7069598,0.36478913,1.2377311,0.13286892,7.235772,76.35418,0.99808896,3.1656196,0.4982025,10.225769,5.8620896,390.57312
6.8913574,0.39708352,0.07549909,1.2332466,0.0542513,5.7097273,29.251743,0.99858916,3.439349,0.8034112,9.689272,5.67123,367.998
7.693325,0.70967776,0.38452846,2.1467042,0.08067336,17.122742,77.040886,0.994786,3.1882265,0.5242121,11.440371,4.8611274,1251.3723
7.599469,0.4366592,0.07439105,1.4648793,0.09977117,6.9082384,21.79631,0.99844885,3.4545894,0.8003048,10.957001,6.4544425,450.02286
6.6288004,0.3832802,0.422153,3.3603878,0.1312201,6.205698,58.646507,0.99751174,3.225853,0.50511944,11.39997,5.0210533,480.2501
9.717896,0.6615204,0.4567498,3.7542584,0.09497399,25.313704,50.930958,0.99563885,3.207441,0.6041907,9.512368,4.8767433,1036.6444
6.5845165,0.3573426,0.2738678,2.057016,0.12214535,5.653413,35.7383,0.99778616,3.3839574,0.49865967,11.404952,5.905758,355.30444
6.5788116,0.35225454,0.29554263,3.7752416,0.06476553,6.062152,63.507774,0.99844986,3.2445722,0.49071077,10.653149,5.081363,363.48047
6.744713,0.39803648,0.22196014,3.7099361,0.08715589,20.696548,30.162943,0.9950883,3.1636026,0.49188462,9.404014,4.8407383,377.0445
8.456074,0.6997518,0.4365797,3.6740444,0.132231,25.721138,18.806316,0.9948585,3.3407078,0.73755956,9.702857,5.50129,1237.8972
6.5758414,0.39399952,0.44605923,3.2034216,0.13257042,7.5652122,29.022516,0.9958561,3.262496,0.5321405,11.004435,5.0854597,367.98676
8.491849,0.60167164,0.4503084,1.6927797,0.13301528,5.6866865,67.759285,0.9949951,3.431136,0.8079325,11.426387,5.398142,1175.0833
7.4916515,0.7099507,0.41767395,1.3002617,0.13365185,6.44687,77.62974,0.99625874,3.1730838,0.7075701,11.50971,5.411694,934.34283
9.759073,0.3767708,0.07199009,3.1519005,0.10278594,7.8029704,77.56762,0.99476975,3.1618955,0.50565886,9.373833,4.836771,398.19818
7.3797665,0.52262294,0.095762014,1.2558889,0.08269642,16.136864,14.485525,0.9984648,3.3839974,0.8188549,9.371737,6.394442,872.37683
9.89899,0.39134547,0.20380577,2.3845708,0.06488827,17.933506,14.678083,0.9953493,3.4268842,0.8199464,9.443188,5.030908,837.22107
6.5873513,0.3807877,0.45979017,3.8217025,0.04000178,24.670135,21.025,0.9978698,3.4533908,0.49158463,9.71505,5.9235826,435.7709
9.952306,0.6158216,0.07332727,1.5674038,0.040092055,7.4825563,76.56983,0.99733305,3.4565034,0.75782216,11.299868,5.3311644,1264.257
8.164453,0.3689857,0.34372777,3.0135133,0.090889804,15.594203,35.321518,0.99485254,3.4434137,0.7337716,10.6181965,4.8598824,537.5911
6.677822,0.5981321,0.45975128,1.7148014,0.12775427,23.583534,18.33622,0.9953873,3.4634764,0.6067911,9.39879,6.398172,1100.712
6.573728,0.61803293,0.45226318,2.3823044,0.13356471,18.773552,46.180447,0.9971198,3.4151087,0.60936606,10.712359,6.231738,504.66238
9.43895,0.40222734,0.08411631,1.304488,0.039558455,5.891137,77.20754,0.9982713,3.3893578,0.65882194,11.402684,5.5484962,782.02026
6.740194,0.70663166,0.45787656,1.3523178,0.13382626,6.9472036,69.11935,0.9951351,3.2173474,0.6194414,10.216634,5.1706123,744.70416
6.807519,0.37484717,0.37904215,2.908405,0.13279192,6.148962,77.72555,0.9978926,3.203169,0.49018773,11.455871,4.9255524,515.12366
6.599079,0.4748805,0.46058327,3.8188803,0.054759473,19.71646,27.50652,0.9949943,3.435305,0.4928914,9.503778,5.6079636,512.2491
6.7968154,0.4689441,0.1980047,1.7922437,0.1283045,6.3749104,46.670788,0.99565303,3.2214477,0.77759486,9.428793,5.078557,582.33234
8.395784,0.41928685,0.36564627,1.4556099,0.04568392,14.175068,16.57503,0.99621737,3.4337268,0.7584223,9.381112,5.9986124,625.9804
6.982749,0.70888144,0.39240754,1.2911801,0.13265498,18.462389,25.384537,0.99799025,3.1723905,0.5018945,9.389374,5.790658,564.83575
9.434695,0.7020604,0.38399595,1.5280092,0.13351037,20.791178,40.891884,0.9947698,3.17641,0.8121098,9.368068,5.2571387,1266.7561
6.669564,0.38828602,0.10523029,1.3043604,0.10301498,6.010928,74.58181,0.99854255,3.275821,0.5153777,11.054484,6.204609,410.97906
9.908753,0.70219016,0.1458981,1.3515218,0.047697,23.892311,18.714106,0.9982602,3.4450514,0.8212179,9.399345,6.1695104,1278.0765
6.817502,0.5422728,0.45950812,3.7487056,0.07420421,25.699434,15.22373,0.9977251,3.4379773,0.75082755,9.397266,6.3470187,893.5093
7.1926284,0.3950704,0.23640712,1.2506582,0.12911507,9.684288,28.878227,0.9980557,3.178097,0.8130364,9.942714,5.2277083,353.69
6.6398854,0.40371093,0.14289854,1.4572637,0.07449444,5.6689816,76.877815,0.9984136,3.376424,0.4930007,11.505588,6.372798,356.34277
6.573834,0.36852285,0.3926514,3.3505135,0.107842274,11.920486,21.63641,0.99641836,3.358251,0.50313693,11.122968,6.2182093,357.63876
