Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
2010.0,0.31,0.23,0.0,0.06,0.6,32.0,38.0,4.6,23.0
2013.0,0.11,0.07,0.0,0.02,0.19,23.0,39.0,3.0,211.0
2009.0,0.08,0.0,0.0,0.01,0.09,45.0,10.0,8.1,31.0
2004.0,1.08,0.2,0.0,0.2,1.48,85.0,43.0,9.0,25.0
2004.0,0.51,0.15,0.0,0.02,0.68,85.0,47.0,8.7,20.0
2011.0,0.45,0.49,0.0,0.18,1.11,84.0,52.0,7.3,95.0
2011.0,0.4,0.31,0.0,0.07,0.78,86.0,59.0,7.4,105.0
2005.0,0.72,0.03,0.0,0.12,0.87,88.0,37.0,9.0,37.0
2005.0,0.42,0.16,0.0,0.02,0.6,88.0,48.0,8.8,27.0
2005.0,0.13,0.03,0.0,0.0,0.17,87.0,32.0,7.9,7.0
2006.0,0.81,0.58,0.01,0.26,1.67,83.0,37.0,7.9,24.0
2006.0,1.07,0.4,0.0,0.1,1.56,84.0,32.0,8.1,41.0
2006.0,1.33,0.03,0.01,0.1,1.47,86.0,67.0,8.8,264.0
2006.0,0.46,0.01,0.0,0.04,0.52,74.0,22.0,8.1,22.0
2006.0,0.26,0.06,0.0,0.01,0.33,83.0,32.0,9.0,21.0
2009.0,0.92,0.4,0.0,0.2,1.52,88.0,46.0,7.6,95.0
2009.0,0.95,0.33,0.0,0.13,1.4,87.0,76.0,8.1,86.0
2003.0,0.72,0.38,0.36,0.04,1.49,80.0,55.0,8.1,94.0
2009.0,0.22,0.1,0.23,0.03,0.58,71.0,49.0,7.1,38.0
2007.0,0.39,0.02,0.13,0.04,0.58,67.0,34.0,7.7,47.0
1999.0,0.45,0.3,0.0,0.05,0.8,80.0,14.0,8.1,28.0
2001.0,0.29,0.2,0.0,0.03,0.52,89.0,15.0,9.1,37.0
2009.0,0.12,0.06,0.27,0.02,0.47,75.0,37.0,7.3,21.0
2009.0,0.13,0.06,0.05,0.02,0.25,64.0,29.0,5.6,11.0
2007.0,0.22,0.01,0.42,0.02,0.66,77.0,41.0,7.2,25.0
2009.0,0.21,0.07,0.08,0.03,0.39,66.0,53.0,7.6,70.0
2014.0,0.16,0.07,0.28,0.02,0.54,69.0,57.0,7.0,87.0
2007.0,0.09,0.0,0.11,0.01,0.21,76.0,34.0,8.0,20.0
2006.0,0.1,0.01,0.12,0.01,0.24,75.0,42.0,7.4,28.0
2007.0,0.36,0.02,0.07,0.04,0.5,63.0,31.0,7.1,24.0
2006.0,0.89,0.04,1.07,0.09,2.08,77.0,45.0,7.1,136.0
2007.0,0.51,0.04,0.62,0.05,1.21,85.0,52.0,7.7,164.0
2011.0,0.13,0.09,0.27,0.06,0.56,77.0,41.0,7.5,80.0
2005.0,0.27,0.1,0.22,0.01,0.61,85.0,30.0,7.3,70.0
2000.0,1.62,0.77,2.78,0.14,5.3,94.0,22.0,8.9,779.0
1997.0,0.93,0.12,1.34,0.06,2.45,83.0,12.0,8.2,190.0
2007.0,0.45,0.24,0.3,0.16,1.16,88.0,41.0,8.0,238.0
2007.0,0.38,0.03,0.3,0.04,0.75,80.0,47.0,6.9,106.0
2003.0,0.82,0.37,0.89,0.05,2.13,87.0,44.0,7.8,212.0
2006.0,0.0,0.0,0.26,0.01,0.26,83.0,25.0,7.2,75.0
2006.0,0.0,0.0,0.28,0.01,0.28,92.0,25.0,8.4,190.0
1997.0,3.01,2.47,3.28,0.96,9.72,92.0,20.0,9.2,1282.0
1999.0,2.28,1.72,3.63,0.23,7.86,90.0,24.0,8.6,644.0
2001.0,2.91,2.07,2.73,0.33,8.05,92.0,53.0,8.7,1056.0
2013.0,0.43,0.36,0.32,0.16,1.27,85.0,50.0,8.5,332.0
2013.0,0.16,0.24,0.28,0.12,0.8,86.0,14.0,8.5,223.0
2003.0,1.92,1.08,2.11,0.17,5.29,85.0,45.0,6.6,400.0
2006.0,0.17,0.01,0.0,0.01,0.19,66.0,25.0,6.5,33.0
2004.0,0.12,0.09,0.0,0.03,0.25,77.0,13.0,8.0,10.0
2006.0,0.06,0.05,0.1,0.02,0.23,87.0,4.0,7.1,13.0
2007.0,0.26,0.0,0.02,0.02,0.3,63.0,4.0,5.8,5.0
2006.0,1.88,0.0,2.33,1.74,5.95,92.0,64.0,7.6,972.0
2007.0,0.33,0.41,0.54,0.1,1.37,81.0,44.0,6.1,60.0
2009.0,1.74,1.21,1.87,0.51,5.33,83.0,83.0,7.3,2483.0
2010.0,1.28,0.67,0.01,0.21,2.16,82.0,54.0,6.3,539.0
2011.0,0.78,0.73,0.89,0.23,2.63,79.0,53.0,6.6,707.0
2011.0,0.36,0.29,0.02,0.06,0.73,79.0,50.0,6.3,268.0
2015.0,0.0,0.06,0.06,0.01,0.13,86.0,20.0,7.6,225.0
2015.0,0.01,0.01,0.0,0.0,0.02,86.0,14.0,7.7,255.0
2006.0,0.03,0.02,0.0,0.01,0.05,43.0,36.0,6.2,11.0
2006.0,0.01,0.0,0.0,0.0,0.02,42.0,29.0,4.0,4.0
2001.0,0.09,0.03,0.08,0.0,0.21,82.0,16.0,7.8,8.0
2003.0,0.69,0.18,0.0,0.02,0.89,62.0,11.0,5.5,8.0
2003.0,0.49,0.18,0.29,0.01,0.97,88.0,31.0,9.2,144.0
2012.0,0.9,0.45,0.54,0.13,2.01,92.0,72.0,9.1,1130.0
2005.0,0.29,0.08,0.16,0.01,0.54,85.0,42.0,8.9,141.0
2007.0,0.27,0.03,0.17,0.03,0.49,78.0,36.0,8.7,180.0
2008.0,0.29,0.02,0.27,0.03,0.61,81.0,42.0,7.0,106.0
2004.0,0.42,0.16,0.3,0.02,0.89,85.0,38.0,9.1,132.0
2005.0,0.04,0.03,0.0,0.01,0.09,78.0,12.0,8.5,17.0
2003.0,0.02,0.02,0.0,0.01,0.04,67.0,7.0,7.5,4.0
2007.0,0.29,0.0,0.0,0.02,0.31,58.0,9.0,8.1,9.0
2011.0,0.14,0.0,0.25,0.01,0.39,69.0,9.0,7.0,8.0
2007.0,0.24,0.0,0.0,0.02,0.26,46.0,9.0,7.0,6.0
2010.0,0.06,0.03,0.55,0.01,0.66,60.0,30.0,6.9,29.0
2010.0,0.07,0.02,0.06,0.01,0.16,59.0,38.0,7.3,23.0
2012.0,0.0,0.0,0.3,0.0,0.3,49.0,19.0,7.0,19.0
2012.0,0.03,0.01,0.02,0.0,0.06,55.0,18.0,7.1,20.0
2013.0,0.0,0.0,0.02,0.0,0.02,40.0,4.0,5.8,18.0
2007.0,0.86,1.56,1.05,0.35,3.83,59.0,22.0,4.0,4.0
2004.0,0.19,0.15,0.0,0.05,0.38,70.0,30.0,8.5,16.0
2004.0,0.12,0.04,0.0,0.01,0.17,71.0,39.0,8.2,21.0
2008.0,0.13,0.1,0.0,0.06,0.29,74.0,28.0,8.2,21.0
2007.0,0.07,0.02,0.0,0.01,0.11,80.0,44.0,8.8,66.0
2008.0,0.0,0.01,0.0,0.0,0.01,79.0,16.0,7.7,127.0
2006.0,0.08,0.06,0.0,0.02,0.16,73.0,44.0,7.5,27.0
2006.0,0.03,0.01,0.0,0.0,0.04,73.0,38.0,7.3,8.0
2010.0,0.37,0.01,0.07,0.02,0.47,48.0,26.0,6.8,13.0
2003.0,0.03,0.02,0.0,0.01,0.06,64.0,28.0,8.1,12.0
2008.0,0.06,0.0,0.0,0.0,0.07,54.0,37.0,7.1,15.0
2007.0,0.2,0.04,0.05,0.03,0.32,75.0,55.0,8.2,145.0
2009.0,0.41,0.0,0.0,0.03,0.44,53.0,8.0,6.8,5.0
2009.0,0.0,0.06,0.0,0.01,0.07,87.0,33.0,9.0,262.0
2010.0,0.0,1.01,0.0,0.25,1.26,85.0,23.0,8.4,77.0
2011.0,0.02,1.16,0.0,0.33,1.51,84.0,45.0,8.0,172.0
2012.0,0.0,0.95,0.0,0.21,1.15,86.0,37.0,6.7,228.0
2013.0,0.0,0.6,0.0,0.03,0.64,85.0,41.0,5.5,275.0
2014.0,0.0,0.44,0.0,0.03,0.46,80.0,36.0,6.0,151.0
2015.0,0.0,0.33,0.0,0.02,0.35,81.0,34.0,6.9,97.0
2016.0,0.0,0.09,0.0,0.01,0.09,81.0,41.0,4.3,57.0
2009.0,0.0,0.26,0.0,0.09,0.35,69.0,10.0,6.9,7.0
2010.0,0.0,0.27,0.0,0.14,0.41,77.0,5.0,7.7,6.0
2009.0,0.0,0.01,0.0,0.0,0.01,82.0,23.0,3.1,45.0
2005.0,0.14,0.11,0.0,0.04,0.29,58.0,5.0,7.3,8.0
2001.0,0.48,0.33,0.0,0.06,0.86,53.0,4.0,5.8,4.0
2003.0,0.49,0.38,0.0,0.13,1.0,51.0,5.0,8.0,8.0
2004.0,0.13,0.1,0.0,0.03,0.26,50.0,7.0,6.6,8.0
2008.0,0.06,0.39,0.0,0.01,0.47,37.0,5.0,6.3,4.0
2001.0,0.02,0.02,0.04,0.01,0.09,64.0,13.0,7.8,6.0
2004.0,0.1,0.08,0.0,0.03,0.2,71.0,40.0,6.8,18.0
2004.0,0.06,0.02,0.0,0.0,0.09,72.0,17.0,6.5,6.0
2001.0,0.13,0.1,0.0,0.03,0.26,73.0,18.0,6.0,5.0
2011.0,0.25,0.03,0.17,0.02,0.48,68.0,42.0,7.5,24.0
2012.0,0.82,0.93,0.04,0.18,1.96,85.0,83.0,8.4,431.0
2014.0,0.5,0.78,0.01,0.11,1.4,86.0,85.0,8.2,977.0
2016.0,0.42,0.58,0.0,0.08,1.08,91.0,90.0,7.4,594.0
2005.0,0.52,0.51,0.0,0.02,1.05,92.0,73.0,7.6,213.0
2007.0,2.35,1.27,0.03,0.41,4.05,90.0,66.0,8.3,381.0
2009.0,2.99,1.9,0.1,0.5,5.49,92.0,90.0,8.0,516.0
2011.0,2.08,1.97,0.06,0.46,4.57,91.0,83.0,8.2,617.0
2013.0,1.21,0.79,0.01,0.19,2.2,79.0,76.0,5.9,1095.0
2015.0,0.73,0.9,0.03,0.14,1.8,87.0,85.0,7.9,863.0
2008.0,0.83,0.0,0.0,0.06,0.89,70.0,17.0,7.9,15.0
2010.0,0.31,0.0,0.34,0.02,0.67,68.0,8.0,7.1,11.0
2014.0,0.08,0.04,0.23,0.01,0.36,57.0,25.0,4.8,19.0
2008.0,0.15,0.14,0.0,0.04,0.33,63.0,60.0,6.2,45.0
2008.0,0.11,0.04,0.0,0.02,0.16,62.0,40.0,5.8,18.0
2009.0,0.16,0.12,0.06,0.03,0.36,67.0,41.0,8.3,63.0
2003.0,0.25,0.2,0.0,0.07,0.52,81.0,26.0,8.4,57.0
2003.0,0.17,0.05,0.0,0.01,0.23,82.0,23.0,8.2,23.0
2003.0,0.1,0.03,0.0,0.0,0.13,83.0,15.0,7.8,12.0
2014.0,0.15,0.1,0.32,0.08,0.65,73.0,39.0,8.3,265.0
2006.0,0.02,0.0,0.0,0.0,0.02,46.0,7.0,7.7,6.0
2002.0,0.52,0.41,0.0,0.14,1.06,81.0,25.0,7.3,14.0
2003.0,0.02,0.02,0.0,0.01,0.05,85.0,39.0,9.0,185.0
2003.0,0.04,0.03,0.0,0.01,0.09,67.0,25.0,8.3,17.0
2001.0,0.09,0.07,0.0,0.02,0.19,83.0,26.0,9.0,29.0
2005.0,0.05,0.04,0.0,0.01,0.1,54.0,17.0,4.0,5.0
2005.0,0.1,0.0,0.0,0.01,0.11,66.0,18.0,6.4,5.0
2001.0,0.6,0.47,0.0,0.16,1.23,32.0,6.0,4.6,29.0
2003.0,0.16,0.12,0.0,0.04,0.32,59.0,12.0,8.5,6.0
1999.0,0.8,0.54,0.0,0.09,1.43,77.0,4.0,7.9,8.0
2011.0,0.16,0.03,0.0,0.01,0.21,54.0,11.0,5.5,8.0
2002.0,0.1,0.03,0.0,0.0,0.13,60.0,6.0,7.2,5.0
2005.0,0.34,0.01,0.0,0.06,0.41,69.0,29.0,7.6,36.0
2005.0,0.17,0.04,0.0,0.01,0.22,70.0,20.0,8.5,13.0
2005.0,0.15,0.04,0.0,0.01,0.2,71.0,34.0,8.8,12.0
2006.0,0.07,0.0,0.0,0.01,0.08,61.0,33.0,6.9,12.0
2008.0,0.06,0.0,0.0,0.0,0.06,59.0,9.0,8.0,5.0
2008.0,0.34,0.15,0.01,0.05,0.56,75.0,55.0,7.8,77.0
2008.0,0.0,0.02,0.0,0.0,0.02,73.0,19.0,6.9,171.0
2007.0,0.01,0.0,0.03,0.0,0.04,72.0,19.0,8.9,9.0
2003.0,0.14,0.11,0.25,0.04,0.54,75.0,39.0,8.6,22.0
2010.0,0.09,0.06,0.11,0.03,0.29,58.0,42.0,6.0,30.0
2010.0,0.1,0.07,0.02,0.02,0.2,58.0,52.0,6.1,24.0
2010.0,0.05,0.0,0.0,0.0,0.05,63.0,13.0,5.1,48.0
2009.0,0.09,0.18,0.0,0.04,0.31,66.0,45.0,7.0,45.0
2009.0,0.08,0.11,0.0,0.04,0.24,67.0,44.0,7.4,36.0
2009.0,0.0,0.02,0.0,0.0,0.02,67.0,16.0,6.7,86.0
2003.0,0.07,0.06,0.0,0.02,0.15,35.0,15.0,5.0,23.0
2006.0,0.19,0.01,0.0,0.02,0.22,70.0,63.0,7.8,36.0
2006.0,0.14,0.02,0.0,0.02,0.18,67.0,43.0,7.6,25.0
2005.0,0.05,0.0,0.04,0.0,0.09,58.0,15.0,7.3,12.0
2007.0,0.01,0.0,0.0,0.0,0.01,61.0,7.0,7.5,4.0
2004.0,0.13,0.1,0.0,0.03,0.27,67.0,21.0,8.4,20.0
2003.0,0.15,0.12,0.26,0.04,0.56,56.0,35.0,8.1,38.0
2004.0,0.54,0.16,0.0,0.03,0.73,84.0,67.0,8.7,27.0
2005.0,0.15,0.11,0.0,0.04,0.3,74.0,24.0,8.0,13.0
2006.0,0.03,0.02,0.0,0.01,0.07,71.0,26.0,8.0,5.0
2003.0,0.02,0.01,0.0,0.0,0.04,71.0,6.0,8.9,10.0
2001.0,0.07,0.05,0.0,0.02,0.14,64.0,15.0,7.3,37.0
2007.0,0.05,0.0,0.0,0.0,0.05,43.0,16.0,4.8,5.0
2003.0,0.04,0.03,0.0,0.01,0.07,59.0,22.0,6.6,14.0
2003.0,0.03,0.01,0.0,0.0,0.05,58.0,21.0,6.9,14.0
2004.0,0.03,0.03,0.0,0.01,0.07,61.0,25.0,6.0,6.0
2001.0,0.93,0.24,0.0,0.04,1.21,70.0,28.0,6.9,16.0
2007.0,0.14,0.01,0.0,0.01,0.17,49.0,47.0,5.2,31.0
2003.0,0.11,0.04,0.0,0.0,0.16,77.0,31.0,8.5,18.0
2001.0,0.39,0.16,0.37,0.12,1.04,86.0,19.0,8.5,22.0
2003.0,0.41,0.11,0.12,0.02,0.65,89.0,50.0,8.5,161.0
2009.0,0.17,0.05,0.0,0.02,0.24,42.0,59.0,4.7,22.0
2009.0,0.11,0.07,0.0,0.03,0.21,43.0,32.0,4.8,13.0
2009.0,0.11,0.0,0.0,0.03,0.14,50.0,4.0,2.3,6.0
2009.0,0.11,0.01,0.0,0.01,0.14,47.0,16.0,7.5,4.0
2002.0,0.02,0.01,0.07,0.0,0.1,71.0,12.0,9.0,10.0
2011.0,0.08,0.02,0.0,0.01,0.11,62.0,9.0,7.4,9.0
2000.0,0.04,0.03,0.0,0.01,0.08,67.0,10.0,7.4,7.0
2004.0,0.03,0.02,0.17,0.01,0.22,61.0,12.0,8.0,5.0
2002.0,0.03,0.03,0.0,0.01,0.07,50.0,22.0,7.9,11.0
2004.0,0.02,0.01,0.0,0.0,0.03,67.0,40.0,7.0,10.0
2001.0,0.05,0.04,0.06,0.01,0.17,71.0,11.0,9.1,56.0
2002.0,0.04,0.03,0.12,0.01,0.21,68.0,16.0,8.5,15.0
2004.0,0.03,0.02,0.0,0.01,0.06,70.0,15.0,8.7,12.0
2005.0,0.02,0.02,0.06,0.01,0.1,69.0,15.0,8.3,8.0
2012.0,0.15,0.08,0.0,0.02,0.25,52.0,35.0,5.2,126.0
2012.0,0.1,0.1,0.0,0.03,0.24,53.0,14.0,5.5,81.0
2012.0,0.0,0.07,0.0,0.01,0.08,58.0,23.0,6.5,345.0
2007.0,1.47,0.77,0.0,0.24,2.48,25.0,8.0,4.3,26.0
2012.0,0.09,0.03,0.0,0.01,0.13,24.0,8.0,3.5,21.0
2008.0,1.28,0.43,0.0,0.17,1.88,29.0,7.0,4.6,7.0
2010.0,0.36,0.17,0.0,0.05,0.58,33.0,6.0,3.7,9.0
2006.0,0.3,0.43,0.0,0.22,0.95,52.0,47.0,6.7,18.0
2009.0,0.79,0.42,0.01,0.13,1.35,60.0,17.0,9.3,4.0
2001.0,0.56,0.44,0.0,0.15,1.15,73.0,15.0,8.3,30.0
2002.0,0.14,0.04,0.0,0.0,0.18,60.0,20.0,9.1,16.0
2002.0,0.13,0.04,0.0,0.01,0.17,54.0,9.0,8.9,10.0
2005.0,0.2,0.15,0.0,0.05,0.4,59.0,38.0,5.7,20.0
2005.0,0.14,0.04,0.0,0.01,0.18,61.0,36.0,7.8,4.0
2006.0,3.54,1.88,0.07,0.6,6.09,94.0,88.0,8.3,2295.0
2007.0,0.0,0.01,0.0,0.0,0.02,87.0,36.0,7.8,567.0
2013.0,0.92,0.5,0.03,0.12,1.57,79.0,81.0,5.4,779.0
2015.0,2.61,0.33,0.0,0.34,3.28,82.0,74.0,7.5,563.0
2008.0,4.15,1.9,0.06,0.64,6.75,93.0,90.0,7.7,2739.0
2011.0,4.05,1.59,0.07,0.5,6.21,91.0,96.0,7.8,1504.0
2016.0,0.78,0.44,0.0,0.12,1.35,84.0,96.0,6.2,815.0
2005.0,0.11,0.03,0.0,0.0,0.15,66.0,43.0,8.5,23.0
2002.0,0.02,0.01,0.0,0.0,0.03,70.0,7.0,7.0,4.0
2005.0,0.05,0.0,0.0,0.0,0.06,60.0,29.0,7.7,18.0
2005.0,0.11,0.09,0.0,0.03,0.23,74.0,49.0,8.3,19.0
2006.0,0.18,0.37,0.06,0.14,0.75,55.0,46.0,5.8,30.0
2002.0,0.14,0.04,0.05,0.01,0.24,83.0,27.0,8.6,10.0
2007.0,0.13,0.0,0.0,0.01,0.14,79.0,36.0,7.9,26.0
2007.0,0.11,0.0,0.0,0.01,0.12,80.0,55.0,8.2,26.0
2008.0,0.02,0.0,0.0,0.0,0.02,35.0,10.0,4.0,6.0
2010.0,0.15,0.16,0.0,0.07,0.38,73.0,4.0,5.8,4.0
2004.0,0.07,0.06,0.0,0.02,0.15,49.0,29.0,6.3,7.0
2009.0,0.19,0.2,0.0,0.05,0.44,69.0,6.0,8.0,6.0
2009.0,0.13,0.06,0.0,0.03,0.22,68.0,22.0,7.6,7.0
2009.0,0.11,0.05,0.0,0.01,0.17,68.0,33.0,7.0,9.0
2009.0,0.59,0.2,0.0,0.07,0.86,76.0,29.0,8.5,28.0
2009.0,0.34,0.36,0.0,0.14,0.84,78.0,74.0,7.9,96.0
2009.0,0.43,0.14,0.0,0.06,0.63,79.0,53.0,8.5,125.0
2009.0,0.15,0.04,0.0,0.24,0.43,64.0,9.0,8.7,6.0
2009.0,0.24,0.12,0.0,0.04,0.4,55.0,17.0,6.0,7.0
2009.0,0.16,0.01,0.0,0.02,0.18,54.0,13.0,4.7,13.0
2003.0,0.04,0.03,0.0,0.01,0.09,69.0,44.0,8.7,22.0
2005.0,0.06,0.0,0.0,0.01,0.07,61.0,23.0,7.4,14.0
2007.0,0.22,0.0,0.0,0.02,0.24,49.0,17.0,5.7,13.0
2007.0,0.42,0.21,0.08,0.07,0.77,69.0,42.0,7.5,31.0
2010.0,0.17,0.07,0.12,0.02,0.38,83.0,60.0,9.0,127.0
2001.0,0.03,0.02,0.0,0.01,0.06,79.0,15.0,6.9,8.0
2001.0,0.02,0.02,0.0,0.01,0.05,82.0,21.0,8.7,25.0
2003.0,0.06,0.05,0.0,0.02,0.12,65.0,19.0,5.8,8.0
2003.0,0.04,0.01,0.0,0.0,0.05,65.0,25.0,7.1,7.0
2010.0,0.05,0.01,0.05,0.01,0.12,59.0,9.0,8.0,14.0
2003.0,0.1,0.08,0.0,0.03,0.2,78.0,27.0,8.0,22.0
2003.0,0.1,0.03,0.0,0.0,0.14,79.0,31.0,8.5,22.0
2003.0,0.06,0.01,0.0,0.0,0.07,82.0,19.0,8.8,12.0
2007.0,0.08,0.0,0.0,0.01,0.09,73.0,28.0,7.3,6.0
2008.0,0.19,0.0,0.08,0.01,0.29,69.0,23.0,7.3,18.0
2016.0,0.0,0.01,0.0,0.0,0.01,53.0,15.0,6.3,63.0
2003.0,0.08,0.07,0.0,0.02,0.17,68.0,21.0,8.7,14.0
2003.0,0.01,0.0,0.0,0.0,0.02,71.0,19.0,7.8,6.0
2002.0,0.04,0.03,0.0,0.01,0.07,27.0,10.0,3.8,19.0
2015.0,0.0,0.01,0.09,0.0,0.11,69.0,35.0,8.0,79.0
2015.0,0.0,0.0,0.08,0.0,0.08,70.0,18.0,7.8,44.0
2006.0,0.0,0.0,0.07,0.0,0.07,73.0,48.0,7.7,165.0
2005.0,2.71,1.29,0.02,0.43,4.45,94.0,75.0,8.9,997.0
2013.0,1.23,0.63,0.04,0.35,2.25,80.0,89.0,7.5,914.0
2008.0,1.48,1.0,0.04,0.66,3.18,91.0,79.0,8.6,565.0
2010.0,0.41,0.35,0.03,0.21,1.0,86.0,73.0,8.4,255.0
2011.0,0.39,0.08,0.02,0.06,0.55,84.0,58.0,8.4,208.0
2009.0,1.7,0.44,0.06,0.4,2.6,91.0,50.0,8.7,529.0
2014.0,0.08,0.06,0.01,0.05,0.2,73.0,28.0,7.4,133.0
2007.0,2.32,0.04,0.04,1.67,4.07,93.0,70.0,8.9,709.0
2010.0,2.74,1.33,0.12,0.61,4.8,92.0,101.0,8.7,2633.0
2010.0,0.03,0.0,0.62,0.0,0.66,71.0,30.0,7.9,35.0
2002.0,0.55,0.14,0.0,0.02,0.71,73.0,30.0,7.8,23.0
2004.0,0.23,0.18,0.0,0.06,0.47,62.0,19.0,8.7,21.0
2004.0,0.1,0.03,0.0,0.0,0.14,63.0,22.0,8.2,6.0
2007.0,0.14,0.0,0.0,0.01,0.16,44.0,31.0,7.2,37.0
2007.0,0.11,0.0,0.0,0.01,0.12,28.0,18.0,4.9,8.0
2008.0,0.19,0.11,0.0,0.03,0.33,45.0,33.0,5.8,33.0
2008.0,0.13,0.14,0.0,0.06,0.32,44.0,30.0,5.6,23.0
2004.0,0.54,0.02,0.0,0.09,0.64,60.0,38.0,7.0,32.0
2004.0,0.34,0.13,0.0,0.02,0.49,61.0,55.0,7.2,20.0
2004.0,0.28,0.07,0.0,0.01,0.36,60.0,35.0,6.7,14.0
2005.0,0.1,0.0,0.0,0.01,0.11,58.0,25.0,7.5,18.0
2011.0,0.33,0.33,0.0,0.12,0.78,72.0,38.0,6.3,52.0
2011.0,0.25,0.2,0.0,0.05,0.5,72.0,56.0,6.0,96.0
2001.0,0.93,0.38,0.4,0.06,1.76,91.0,29.0,9.3,198.0
2010.0,0.51,0.09,0.13,0.05,0.78,79.0,63.0,8.1,86.0
2002.0,0.61,0.27,0.27,0.07,1.22,86.0,29.0,9.5,150.0
2013.0,0.0,0.06,0.0,0.0,0.07,80.0,34.0,7.9,171.0
2008.0,0.15,0.0,0.0,0.01,0.16,37.0,4.0,3.5,8.0
2003.0,0.01,0.0,0.01,0.0,0.03,56.0,24.0,8.2,17.0
2006.0,0.0,0.05,0.0,0.01,0.06,63.0,39.0,7.3,519.0
2011.0,0.42,0.65,0.33,0.14,1.53,64.0,28.0,7.8,13.0
2003.0,0.11,0.03,0.0,0.01,0.14,66.0,42.0,7.3,28.0
2006.0,0.04,0.0,0.02,0.0,0.06,76.0,44.0,8.5,4.0
2004.0,0.05,0.04,0.0,0.01,0.09,82.0,46.0,8.5,13.0
2004.0,0.01,0.01,0.0,0.0,0.03,71.0,27.0,7.1,12.0
2015.0,0.0,0.05,0.02,0.01,0.07,64.0,10.0,7.1,12.0
2015.0,0.0,0.05,0.0,0.0,0.05,63.0,11.0,5.4,52.0
1999.0,0.14,0.09,0.0,0.02,0.25,89.0,14.0,6.6,77.0
2000.0,0.0,0.0,0.2,0.0,0.2,90.0,17.0,8.8,57.0
2002.0,0.14,0.11,0.0,0.04,0.29,71.0,19.0,8.6,31.0
2005.0,0.12,0.1,0.24,0.03,0.49,77.0,38.0,8.3,53.0
2002.0,0.07,0.05,0.25,0.02,0.38,68.0,16.0,6.5,15.0
2015.0,0.03,0.0,0.03,0.01,0.07,78.0,33.0,8.1,63.0
2015.0,0.01,0.01,0.04,0.01,0.06,76.0,11.0,8.8,33.0
2002.0,0.04,0.03,0.0,0.01,0.08,76.0,9.0,9.2,9.0
2012.0,0.09,0.1,0.0,0.04,0.23,73.0,36.0,5.2,17.0
2012.0,0.1,0.06,0.0,0.02,0.18,71.0,45.0,5.1,14.0
2004.0,0.17,0.06,0.0,0.0,0.24,68.0,33.0,7.1,23.0
2009.0,0.58,0.56,0.05,0.14,1.32,93.0,85.0,8.3,280.0
2009.0,0.28,0.49,0.03,0.27,1.06,90.0,77.0,7.3,146.0
2005.0,2.9,2.81,0.24,1.73,7.69,88.0,65.0,7.6,451.0
2006.0,1.56,1.4,0.07,0.5,3.54,78.0,49.0,7.8,112.0
2004.0,9.43,0.4,0.41,10.57,20.81,95.0,80.0,9.0,1588.0
2005.0,1.26,0.61,0.0,0.09,1.95,93.0,58.0,8.6,118.0
2005.0,0.0,0.93,0.0,0.04,0.97,93.0,47.0,8.9,1841.0
2002.0,8.41,5.49,0.47,1.78,16.15,95.0,62.0,8.7,730.0
2003.0,0.0,0.03,0.0,0.01,0.04,94.0,30.0,8.8,1520.0
2006.0,1.7,1.99,0.16,1.18,5.03,86.0,50.0,8.0,150.0
2007.0,0.78,0.03,0.03,0.13,0.97,75.0,37.0,7.9,67.0
1998.0,1.13,2.07,0.0,0.22,3.42,70.0,15.0,8.0,67.0
2001.0,6.99,4.51,0.3,1.3,13.1,97.0,56.0,8.5,664.0
2002.0,0.0,0.01,0.0,0.0,0.01,93.0,20.0,8.4,805.0
2008.0,6.76,3.07,0.14,1.03,11.01,98.0,86.0,7.9,2951.0
2008.0,4.76,3.69,0.44,1.61,10.5,98.0,64.0,7.5,2833.0
2008.0,0.01,0.79,0.0,0.07,0.88,90.0,40.0,6.6,2299.0
2013.0,7.02,9.09,0.98,3.96,21.04,97.0,50.0,8.2,3994.0
2013.0,9.66,5.14,0.06,1.41,16.27,97.0,58.0,8.1,3711.0
2014.0,3.96,6.31,0.38,1.97,12.61,97.0,66.0,8.3,2899.0
2014.0,2.81,2.19,0.0,0.47,5.48,97.0,14.0,7.9,764.0
2015.0,0.39,0.69,0.0,0.09,1.17,96.0,57.0,7.9,3756.0
1997.0,4.02,3.87,2.54,0.52,10.95,96.0,16.0,8.7,138.0
1999.0,3.88,3.42,1.69,0.5,9.49,93.0,23.0,9.0,135.0
2001.0,6.85,5.09,1.87,1.16,14.98,95.0,54.0,8.4,314.0
2004.0,3.01,0.01,1.1,7.53,11.66,89.0,74.0,8.5,272.0
2010.0,2.96,4.82,0.81,2.11,10.7,84.0,82.0,7.5,1112.0
2007.0,1.28,1.82,0.57,0.52,4.19,80.0,67.0,7.1,120.0
2013.0,0.72,1.67,0.4,0.44,3.23,81.0,81.0,7.7,758.0
2015.0,0.03,0.0,0.0,0.0,0.04,46.0,4.0,5.8,10.0
2002.0,0.05,0.04,0.0,0.01,0.1,24.0,12.0,4.1,27.0
2012.0,0.21,0.17,0.09,0.08,0.56,83.0,73.0,8.5,625.0
2015.0,0.02,0.05,0.04,0.01,0.13,80.0,62.0,8.2,153.0
2011.0,0.02,0.05,0.0,0.01,0.08,72.0,27.0,7.7,80.0
