Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
2010.0,0.25,0.04,0.0,0.03,0.32,75.0,25.0,6.3,4.0
2010.0,0.25,0.02,0.0,0.02,0.29,74.0,36.0,5.4,9.0
2003.0,0.95,0.74,0.0,0.25,1.94,80.0,33.0,8.9,41.0
2003.0,0.19,0.05,0.0,0.01,0.25,81.0,22.0,8.5,8.0
2005.0,0.22,0.17,0.0,0.06,0.46,58.0,25.0,8.8,51.0
2005.0,0.25,0.07,0.0,0.01,0.34,61.0,37.0,6.6,19.0
2007.0,0.15,0.01,0.0,0.01,0.17,72.0,48.0,7.9,37.0
2010.0,0.09,0.01,0.0,0.01,0.11,75.0,25.0,8.3,31.0
2009.0,0.0,0.02,0.0,0.0,0.02,76.0,50.0,7.9,183.0
2002.0,0.02,0.01,0.0,0.0,0.02,62.0,8.0,8.3,15.0
2009.0,0.97,0.33,0.35,0.17,1.82,89.0,81.0,8.9,1441.0
2013.0,0.04,0.02,0.08,0.02,0.17,70.0,38.0,7.4,129.0
2014.0,0.05,0.0,0.09,0.01,0.16,66.0,13.0,8.2,29.0
2014.0,0.04,0.0,0.08,0.01,0.13,75.0,7.0,8.5,28.0
2012.0,0.0,0.13,0.0,0.02,0.15,74.0,33.0,8.2,307.0
2014.0,2.49,2.07,0.16,0.92,5.64,76.0,95.0,6.1,5380.0
2014.0,2.14,0.92,0.0,0.31,3.37,75.0,11.0,5.5,1735.0
2015.0,0.78,0.79,0.04,0.31,1.93,86.0,81.0,6.0,1079.0
2015.0,0.85,0.23,0.0,0.12,1.19,89.0,11.0,5.2,393.0
2004.0,0.06,0.05,0.0,0.02,0.13,57.0,27.0,7.8,14.0
2000.0,0.08,0.05,0.0,0.01,0.14,69.0,9.0,7.3,14.0
2000.0,0.0,0.01,0.0,0.0,0.01,90.0,28.0,9.3,1069.0
2011.0,0.76,0.47,0.02,0.12,1.37,89.0,70.0,8.3,684.0
2011.0,0.5,0.59,0.07,0.22,1.37,89.0,50.0,8.2,682.0
2011.0,0.25,0.25,0.0,0.08,0.58,90.0,52.0,8.5,3069.0
2003.0,0.25,0.07,0.0,0.01,0.33,84.0,50.0,7.6,37.0
2016.0,0.11,0.21,0.0,0.06,0.38,84.0,59.0,7.6,511.0
2016.0,0.09,0.06,0.0,0.01,0.17,83.0,18.0,7.2,175.0
2016.0,0.0,0.03,0.0,0.0,0.03,83.0,55.0,6.1,684.0
2002.0,0.1,0.08,0.0,0.03,0.21,81.0,25.0,8.9,49.0
2015.0,0.04,0.02,0.0,0.01,0.06,43.0,54.0,6.5,283.0
2005.0,0.03,0.03,0.18,0.01,0.25,64.0,27.0,7.4,12.0
2001.0,1.36,0.86,0.64,0.13,2.99,94.0,37.0,8.5,466.0
2003.0,0.71,0.58,0.51,0.17,1.97,68.0,40.0,6.6,167.0
2005.0,0.99,0.63,0.29,0.19,2.09,84.0,60.0,9.0,212.0
2008.0,0.58,0.45,0.34,0.2,1.57,84.0,63.0,8.2,311.0
2008.0,0.79,0.34,0.08,0.13,1.34,84.0,61.0,8.0,248.0
2008.0,0.01,0.02,0.0,0.01,0.04,78.0,21.0,8.5,353.0
2012.0,0.42,0.19,0.11,0.09,0.82,74.0,27.0,8.8,158.0
2012.0,0.28,0.11,0.01,0.03,0.43,77.0,32.0,8.4,93.0
2007.0,0.14,0.0,0.01,0.01,0.16,67.0,29.0,6.3,15.0
1996.0,0.01,1.58,0.0,0.0,1.59,94.0,12.0,8.7,850.0
2000.0,0.01,0.1,0.0,0.02,0.13,88.0,34.0,8.8,1056.0
2001.0,1.03,0.02,0.0,0.0,1.06,87.0,21.0,9.1,639.0
2012.0,2.44,2.16,0.0,0.54,5.14,88.0,86.0,4.0,9629.0
2013.0,0.72,0.75,0.15,0.29,1.91,86.0,43.0,6.4,557.0
2013.0,0.9,0.39,0.0,0.12,1.41,87.0,42.0,6.6,384.0
2007.0,1.09,0.03,0.0,0.09,1.22,63.0,39.0,7.5,27.0
2002.0,0.09,0.02,0.0,0.0,0.12,54.0,23.0,7.0,10.0
2014.0,0.06,0.02,0.0,0.02,0.09,49.0,12.0,5.8,32.0
1999.0,0.06,0.04,0.0,0.01,0.11,51.0,5.0,9.0,44.0
2001.0,0.01,0.01,0.0,0.0,0.02,64.0,5.0,8.8,71.0
2004.0,0.05,0.04,0.0,0.01,0.09,63.0,9.0,7.3,23.0
2004.0,0.03,0.01,0.0,0.0,0.04,71.0,5.0,8.1,7.0
2004.0,0.01,0.0,0.0,0.0,0.02,65.0,8.0,8.8,4.0
2016.0,0.0,0.1,0.0,0.02,0.11,75.0,45.0,8.5,289.0
2006.0,0.12,0.09,0.0,0.03,0.24,43.0,12.0,8.0,20.0
2000.0,0.23,0.16,0.16,0.04,0.58,42.0,5.0,7.6,47.0
2005.0,0.08,0.06,0.0,0.02,0.15,48.0,7.0,6.9,37.0
2005.0,0.07,0.02,0.0,0.0,0.09,55.0,4.0,8.1,19.0
2005.0,0.02,0.01,0.0,0.0,0.03,54.0,5.0,8.8,4.0
2008.0,0.0,0.0,0.07,0.0,0.07,49.0,6.0,6.5,13.0
2006.0,0.09,0.0,0.0,0.01,0.1,71.0,8.0,7.6,27.0
2000.0,0.34,0.49,0.28,0.1,1.21,86.0,13.0,9.0,91.0
2003.0,0.08,0.03,0.03,0.0,0.14,51.0,28.0,4.1,22.0
2016.0,0.0,0.02,0.0,0.0,0.02,31.0,22.0,4.5,66.0
2007.0,0.2,0.0,0.0,0.02,0.22,61.0,13.0,8.0,9.0
2002.0,0.07,0.06,0.08,0.02,0.22,50.0,18.0,6.3,8.0
2006.0,0.47,0.37,0.52,0.12,1.48,57.0,51.0,6.9,103.0
2007.0,0.16,0.66,0.0,0.23,1.05,83.0,32.0,8.0,32.0
2007.0,0.38,0.4,0.0,0.09,0.87,83.0,59.0,7.4,94.0
2007.0,0.0,0.02,0.0,0.0,0.02,84.0,20.0,7.3,91.0
2009.0,0.27,0.52,0.0,0.19,0.99,87.0,63.0,8.2,94.0
2009.0,0.32,0.39,0.0,0.09,0.8,87.0,65.0,8.2,110.0
2009.0,0.1,0.22,0.0,0.04,0.37,51.0,10.0,5.5,22.0
2009.0,0.09,0.15,0.0,0.08,0.32,55.0,13.0,5.7,10.0
2009.0,0.0,0.04,0.0,0.01,0.05,89.0,22.0,8.2,352.0
2011.0,0.27,0.57,0.01,0.2,1.06,87.0,52.0,7.1,122.0
2011.0,0.23,0.4,0.01,0.08,0.72,87.0,81.0,7.1,166.0
2011.0,0.0,0.13,0.0,0.03,0.15,86.0,23.0,6.9,433.0
2016.0,0.04,0.27,0.0,0.05,0.37,85.0,46.0,8.1,196.0
2016.0,0.04,0.08,0.0,0.01,0.12,86.0,17.0,8.0,60.0
2016.0,0.0,0.03,0.0,0.0,0.03,86.0,33.0,8.7,288.0
2012.0,0.08,0.13,0.0,0.02,0.23,75.0,53.0,6.4,53.0
2012.0,0.02,0.12,0.0,0.03,0.18,75.0,27.0,6.3,43.0
2002.0,0.03,0.02,0.15,0.01,0.21,66.0,28.0,8.0,7.0
2010.0,0.0,0.01,0.0,0.0,0.02,56.0,36.0,5.4,105.0
2006.0,0.15,0.01,0.04,0.02,0.23,87.0,37.0,8.2,69.0
2003.0,0.16,0.13,0.0,0.04,0.33,84.0,42.0,8.9,74.0
2006.0,0.09,0.07,0.15,0.02,0.33,84.0,54.0,6.4,42.0
2009.0,0.1,0.01,0.12,0.02,0.25,83.0,33.0,7.1,47.0
2008.0,0.33,0.03,0.11,0.04,0.52,78.0,51.0,7.5,150.0
2011.0,0.27,0.11,0.14,0.05,0.57,80.0,39.0,7.8,126.0
2015.0,0.11,0.08,0.06,0.04,0.29,80.0,43.0,8.1,173.0
2013.0,0.09,0.0,0.1,0.02,0.21,74.0,37.0,8.1,61.0
2008.0,0.11,0.01,0.05,0.01,0.18,82.0,32.0,7.5,35.0
2010.0,0.07,0.0,0.01,0.01,0.09,64.0,15.0,4.4,40.0
2012.0,1.06,0.5,0.01,0.14,1.71,88.0,56.0,7.9,815.0
2012.0,0.72,0.52,0.04,0.25,1.53,89.0,35.0,7.9,781.0
2016.0,0.22,0.32,0.0,0.1,0.64,88.0,56.0,7.7,569.0
2016.0,0.12,0.08,0.0,0.02,0.22,88.0,22.0,6.8,156.0
2016.0,0.04,0.07,0.0,0.01,0.12,86.0,37.0,6.0,383.0
2009.0,0.21,0.01,0.0,0.02,0.23,66.0,7.0,6.5,4.0
2000.0,0.05,0.04,0.0,0.01,0.09,61.0,11.0,8.3,7.0
2001.0,0.1,0.07,0.0,0.01,0.17,73.0,7.0,8.5,6.0
2005.0,0.32,0.25,0.0,0.08,0.65,60.0,20.0,8.9,7.0
2000.0,0.08,0.06,0.0,0.01,0.15,65.0,4.0,7.0,10.0
2000.0,0.04,0.03,0.0,0.01,0.08,73.0,10.0,7.3,7.0
2002.0,0.03,0.01,0.0,0.0,0.04,61.0,7.0,3.0,4.0
2003.0,0.16,0.12,0.0,0.04,0.32,78.0,15.0,8.3,12.0
2003.0,0.09,0.02,0.0,0.0,0.12,76.0,18.0,7.6,5.0
2003.0,0.08,0.02,0.0,0.0,0.11,76.0,15.0,8.3,7.0
2005.0,0.11,0.01,0.0,0.01,0.13,61.0,14.0,7.5,4.0
2002.0,0.37,0.14,0.0,0.01,0.51,62.0,4.0,8.8,8.0
2005.0,0.33,0.12,0.0,0.01,0.46,76.0,6.0,7.7,6.0
2002.0,0.15,0.04,0.0,0.01,0.19,50.0,9.0,8.9,10.0
2007.0,0.17,0.0,0.0,0.01,0.19,62.0,11.0,6.3,4.0
2002.0,0.04,0.01,0.0,0.0,0.05,39.0,6.0,7.8,5.0
2002.0,0.06,0.05,0.0,0.02,0.12,49.0,14.0,5.0,4.0
2013.0,0.14,0.04,0.0,0.02,0.2,51.0,10.0,5.3,9.0
2002.0,0.15,0.12,0.0,0.04,0.31,59.0,17.0,7.8,4.0
2001.0,0.2,0.16,0.0,0.05,0.41,59.0,7.0,7.1,7.0
2001.0,0.14,0.04,0.0,0.0,0.18,61.0,11.0,7.4,8.0
2000.0,0.17,0.12,0.0,0.02,0.31,66.0,8.0,7.2,6.0
2000.0,0.08,0.06,0.0,0.01,0.15,30.0,5.0,6.9,9.0
2016.0,0.02,0.01,0.08,0.0,0.11,72.0,16.0,6.8,5.0
2002.0,0.07,0.06,0.02,0.02,0.17,72.0,10.0,8.3,7.0
2010.0,0.42,0.0,0.0,0.03,0.45,78.0,13.0,8.0,4.0
2013.0,0.97,0.34,0.0,0.13,1.44,74.0,38.0,6.5,79.0
2013.0,0.49,0.32,0.0,0.16,0.97,75.0,21.0,5.9,47.0
2013.0,0.33,0.22,0.0,0.05,0.6,71.0,10.0,7.6,58.0
2013.0,0.17,0.2,0.53,0.03,0.92,71.0,27.0,7.5,21.0
2008.0,0.39,0.01,0.0,0.03,0.43,53.0,10.0,5.2,6.0
2008.0,0.28,0.06,0.0,0.04,0.37,54.0,11.0,3.5,6.0
2002.0,0.05,0.01,0.0,0.0,0.06,36.0,7.0,4.7,6.0
2011.0,0.64,0.28,0.0,0.1,1.02,61.0,11.0,6.0,5.0
2011.0,0.3,0.22,0.0,0.09,0.61,70.0,29.0,6.9,13.0
2011.0,0.37,0.14,0.0,0.05,0.57,66.0,31.0,5.3,13.0
2008.0,0.51,0.5,0.91,0.31,2.23,79.0,61.0,8.0,139.0
2011.0,0.21,0.12,0.46,0.08,0.88,78.0,52.0,8.3,144.0
2014.0,0.0,0.02,0.0,0.0,0.02,87.0,59.0,8.7,2089.0
2009.0,0.18,0.04,0.0,0.02,0.24,62.0,37.0,6.4,36.0
2009.0,0.01,0.05,0.0,0.01,0.07,72.0,43.0,7.7,125.0
2010.0,0.0,0.02,0.0,0.01,0.03,72.0,4.0,8.3,15.0
2010.0,0.11,0.02,0.0,0.01,0.13,72.0,13.0,7.8,50.0
2009.0,0.56,0.39,0.0,0.11,1.06,84.0,72.0,8.0,42.0
2009.0,0.42,0.34,0.0,0.14,0.9,86.0,53.0,7.8,49.0
2009.0,0.45,0.23,0.0,0.07,0.76,87.0,22.0,7.6,19.0
2009.0,0.1,0.02,0.0,0.2,0.32,87.0,4.0,6.4,5.0
2010.0,0.64,0.12,0.0,0.06,0.82,86.0,66.0,7.9,23.0
2010.0,0.47,0.19,0.0,0.1,0.75,86.0,46.0,7.8,22.0
2010.0,0.48,0.09,0.0,0.04,0.62,88.0,20.0,7.5,17.0
2009.0,0.09,0.0,0.0,0.01,0.11,77.0,5.0,6.5,13.0
2005.0,0.17,0.06,0.0,0.0,0.24,70.0,30.0,5.0,6.0
2013.0,0.24,0.26,0.19,0.1,0.79,85.0,40.0,5.3,1471.0
2013.0,0.26,0.12,0.01,0.04,0.44,86.0,65.0,5.1,1438.0
2011.0,0.07,0.05,0.03,0.01,0.16,53.0,19.0,6.1,8.0
2010.0,0.0,0.04,0.0,0.01,0.05,77.0,10.0,8.6,16.0
2003.0,0.21,0.16,0.0,0.05,0.42,64.0,19.0,3.1,157.0
2008.0,0.05,0.0,0.0,0.0,0.05,60.0,16.0,7.0,8.0
2007.0,0.05,0.04,0.02,0.01,0.11,61.0,8.0,6.5,8.0
2008.0,0.12,0.0,0.0,0.01,0.13,73.0,11.0,8.3,17.0
2013.0,0.0,0.01,0.0,0.0,0.01,66.0,7.0,5.7,16.0
2012.0,0.0,0.0,0.01,0.0,0.01,76.0,26.0,8.0,18.0
2014.0,0.0,0.01,0.0,0.0,0.01,73.0,5.0,6.9,55.0
2015.0,0.01,0.09,0.0,0.02,0.12,76.0,4.0,7.4,19.0
2003.0,0.5,0.16,0.46,0.03,1.15,76.0,55.0,8.3,21.0
2004.0,0.3,0.08,0.0,0.01,0.39,69.0,30.0,6.0,9.0
2007.0,0.19,0.26,0.11,0.06,0.62,46.0,34.0,6.8,26.0
2003.0,1.2,0.48,0.29,0.07,2.04,78.0,26.0,8.9,53.0
2014.0,0.7,0.55,0.16,0.12,1.52,83.0,77.0,8.9,712.0
2004.0,0.79,0.27,0.12,0.04,1.23,80.0,22.0,9.1,37.0
2005.0,0.45,0.17,0.14,0.01,0.77,77.0,16.0,8.4,27.0
2010.0,3.17,1.79,1.03,0.46,6.44,87.0,77.0,8.6,368.0
2004.0,0.84,0.22,0.24,0.04,1.34,80.0,49.0,8.3,30.0
2009.0,0.06,0.01,0.0,0.01,0.08,71.0,4.0,7.8,5.0
2008.0,0.14,0.08,0.0,0.02,0.25,56.0,45.0,6.4,29.0
1992.0,0.02,0.0,0.0,0.0,0.03,85.0,44.0,8.2,1796.0
2001.0,0.1,0.04,0.0,0.0,0.14,81.0,24.0,8.5,15.0
2004.0,0.05,0.04,0.0,0.01,0.1,87.0,83.0,7.6,896.0
2005.0,0.85,0.43,0.0,0.06,1.34,88.0,71.0,7.4,116.0
2005.0,0.53,0.15,0.0,0.03,0.71,77.0,41.0,7.9,16.0
2012.0,0.26,0.21,0.0,0.1,0.57,67.0,16.0,6.4,107.0
2012.0,0.28,0.15,0.0,0.04,0.47,67.0,30.0,6.5,132.0
2012.0,0.0,0.02,0.0,0.0,0.03,59.0,12.0,5.3,210.0
2008.0,0.49,0.02,0.0,0.04,0.55,47.0,4.0,7.0,5.0
2003.0,0.03,0.01,0.0,0.0,0.05,75.0,21.0,8.4,5.0
2003.0,0.23,0.18,0.0,0.06,0.47,79.0,40.0,8.9,32.0
2003.0,0.27,0.21,0.0,0.07,0.56,56.0,6.0,6.5,8.0
2007.0,0.09,0.0,0.0,0.01,0.1,71.0,23.0,7.5,4.0
2013.0,0.25,0.07,0.17,0.05,0.53,82.0,62.0,8.3,288.0
2013.0,0.14,0.05,0.12,0.05,0.35,78.0,15.0,8.4,198.0
2012.0,0.41,0.44,0.72,0.17,1.74,78.0,38.0,8.3,444.0
2012.0,0.42,0.23,0.07,0.06,0.79,75.0,59.0,7.8,320.0
2014.0,0.73,0.88,0.08,0.32,2.01,89.0,43.0,7.4,1984.0
2014.0,0.56,0.28,0.0,0.09,0.93,85.0,28.0,6.9,703.0
2014.0,0.33,0.34,0.0,0.06,0.73,85.0,45.0,5.9,3926.0
2009.0,1.76,0.55,0.03,0.22,2.56,86.0,68.0,7.9,725.0
2009.0,0.96,0.42,0.08,0.21,1.67,87.0,41.0,7.9,597.0
2009.0,0.0,0.46,0.0,0.05,0.51,91.0,67.0,8.6,3542.0
2011.0,0.72,0.29,0.01,0.09,1.11,79.0,75.0,4.5,2380.0
2011.0,0.4,0.26,0.05,0.11,0.83,82.0,52.0,4.3,1197.0
2011.0,0.23,0.33,0.0,0.08,0.63,82.0,45.0,4.5,4533.0
2004.0,0.03,0.01,0.0,0.0,0.04,75.0,7.0,8.5,11.0
2009.0,0.09,0.0,0.0,0.01,0.1,28.0,16.0,0.9,50.0
2016.0,0.02,0.0,0.19,0.0,0.21,68.0,12.0,7.6,16.0
2008.0,0.08,0.02,0.0,0.01,0.12,78.0,18.0,7.5,15.0
2009.0,0.37,0.19,0.11,0.1,0.77,57.0,26.0,7.2,58.0
2009.0,0.36,0.08,0.02,0.04,0.51,56.0,29.0,7.5,33.0
2010.0,0.42,0.18,0.11,0.09,0.81,60.0,27.0,7.5,63.0
2010.0,0.49,0.09,0.01,0.05,0.64,57.0,33.0,7.4,30.0
2009.0,0.12,0.03,0.03,0.02,0.2,65.0,25.0,7.3,15.0
2015.0,0.3,0.52,0.12,0.16,1.11,69.0,50.0,7.7,598.0
2015.0,0.18,0.11,0.0,0.03,0.32,67.0,18.0,7.2,128.0
2016.0,0.24,0.27,0.09,0.1,0.71,73.0,54.0,7.8,117.0
2016.0,0.11,0.07,0.0,0.02,0.2,73.0,8.0,7.3,29.0
2005.0,0.2,0.08,0.0,0.01,0.28,69.0,12.0,8.2,26.0
2009.0,0.12,0.02,0.21,0.01,0.36,73.0,21.0,7.9,24.0
2014.0,0.1,0.1,0.06,0.04,0.31,54.0,32.0,5.3,103.0
2014.0,0.0,0.04,0.06,0.01,0.11,66.0,7.0,7.5,54.0
2014.0,0.01,0.05,0.0,0.0,0.07,53.0,17.0,5.1,44.0
2002.0,2.17,0.28,0.55,0.08,3.09,67.0,28.0,7.9,71.0
2003.0,0.53,0.14,0.0,0.02,0.69,65.0,16.0,6.3,15.0
2003.0,1.63,0.22,0.51,0.06,2.41,66.0,28.0,8.2,92.0
2004.0,0.21,0.06,0.0,0.01,0.27,66.0,9.0,5.8,12.0
2004.0,1.09,0.15,0.65,0.04,1.94,77.0,32.0,8.9,137.0
2005.0,0.96,0.12,0.54,0.04,1.66,72.0,29.0,8.4,71.0
2006.0,0.66,0.02,0.0,0.11,0.79,73.0,31.0,8.6,61.0
2006.0,0.24,0.03,0.0,0.02,0.28,72.0,37.0,8.5,40.0
2007.0,1.15,0.0,0.76,1.09,3.0,73.0,24.0,9.2,173.0
2007.0,0.32,0.36,0.26,0.09,1.02,72.0,27.0,8.4,61.0
2008.0,0.22,0.33,0.18,0.12,0.85,71.0,32.0,7.2,51.0
2008.0,0.24,0.18,0.03,0.05,0.49,72.0,50.0,7.6,41.0
2004.0,0.44,0.16,0.0,0.01,0.61,62.0,19.0,8.9,39.0
2002.0,0.33,0.12,0.0,0.01,0.46,62.0,4.0,5.5,4.0
2015.0,0.12,0.03,0.16,0.02,0.33,61.0,32.0,6.6,32.0
2007.0,0.19,0.0,0.0,0.02,0.2,57.0,16.0,6.2,10.0
2008.0,0.08,0.06,0.21,0.02,0.36,48.0,17.0,7.9,37.0
2005.0,0.38,0.01,0.0,0.06,0.46,49.0,13.0,5.4,29.0
2005.0,0.18,0.05,0.0,0.01,0.24,51.0,11.0,6.1,8.0
2005.0,0.16,0.04,0.0,0.01,0.21,48.0,11.0,6.6,11.0
2006.0,0.26,0.08,0.13,0.07,0.54,70.0,21.0,8.1,19.0
2004.0,0.36,0.13,0.0,0.01,0.51,73.0,26.0,7.0,21.0
2005.0,0.13,0.02,0.32,0.02,0.49,66.0,13.0,7.6,28.0
2003.0,0.77,0.29,0.0,0.02,1.08,40.0,23.0,6.1,22.0
2010.0,0.11,0.03,0.09,0.03,0.26,63.0,22.0,8.6,20.0
2002.0,1.52,0.12,0.0,0.05,1.69,53.0,15.0,6.9,28.0
2003.0,0.78,0.29,0.0,0.02,1.09,75.0,21.0,8.9,39.0
2011.0,0.27,0.18,0.09,0.07,0.61,58.0,26.0,5.4,77.0
2011.0,0.39,0.1,0.01,0.04,0.54,55.0,24.0,5.8,52.0
2012.0,0.01,0.0,0.0,0.0,0.01,49.0,32.0,2.1,39.0
2007.0,0.17,0.0,0.0,0.01,0.18,51.0,19.0,7.5,17.0
2005.0,0.02,0.0,0.0,0.0,0.02,33.0,14.0,7.0,9.0
2007.0,0.02,0.0,0.05,0.0,0.07,56.0,30.0,6.0,7.0
2005.0,0.13,0.0,0.31,0.01,0.44,83.0,41.0,7.6,45.0
2007.0,0.3,0.02,1.27,0.03,1.62,80.0,44.0,7.9,50.0
2009.0,0.63,0.67,4.35,0.15,5.78,87.0,65.0,8.8,197.0
2006.0,0.23,0.02,1.49,0.02,1.76,75.0,30.0,7.4,27.0
2010.0,0.09,0.07,1.24,0.02,1.41,77.0,33.0,7.3,15.0
2007.0,0.18,0.01,0.5,0.02,0.7,65.0,43.0,5.9,21.0
2008.0,0.17,0.02,1.36,0.02,1.57,84.0,46.0,8.5,57.0
2010.0,0.2,0.14,1.35,0.03,1.73,78.0,41.0,8.1,31.0
2004.0,0.65,0.75,3.61,0.2,5.21,89.0,63.0,8.8,245.0
2001.0,0.03,0.02,0.0,0.01,0.06,50.0,9.0,6.4,9.0
1999.0,0.04,0.03,0.0,0.0,0.07,57.0,9.0,8.3,10.0
2002.0,0.13,0.1,0.0,0.03,0.26,78.0,31.0,9.0,39.0
2003.0,0.19,0.15,0.26,0.05,0.65,63.0,55.0,9.1,88.0
2005.0,0.06,0.05,0.0,0.02,0.13,58.0,34.0,5.5,49.0
2013.0,0.1,0.0,0.19,0.02,0.31,61.0,33.0,7.7,237.0
2007.0,0.71,0.01,0.0,0.06,0.78,73.0,34.0,8.2,30.0
2008.0,0.99,0.35,0.0,0.13,1.48,68.0,12.0,5.5,4.0
2009.0,0.28,0.39,0.0,0.08,0.75,58.0,22.0,6.0,8.0
2009.0,0.44,0.14,0.0,0.06,0.64,72.0,21.0,7.7,22.0
2011.0,0.16,0.06,0.0,0.02,0.24,53.0,31.0,5.2,10.0
2006.0,0.03,0.01,0.0,0.0,0.04,73.0,42.0,8.8,24.0
2008.0,0.1,0.02,0.0,0.01,0.14,54.0,8.0,7.6,7.0
2004.0,0.6,0.47,0.0,0.16,1.23,57.0,51.0,5.5,102.0
2004.0,0.36,0.38,0.0,0.03,0.76,56.0,57.0,4.7,69.0
2014.0,0.36,1.38,0.02,0.31,2.07,71.0,85.0,6.1,1571.0
2016.0,0.03,0.05,0.0,0.01,0.09,67.0,34.0,7.4,110.0
2001.0,0.08,0.06,0.0,0.02,0.15,38.0,10.0,3.4,5.0
1999.0,3.11,2.8,0.02,0.33,6.27,87.0,22.0,8.1,78.0
2006.0,0.12,0.1,0.03,0.03,0.28,69.0,41.0,6.9,74.0
2006.0,0.05,0.01,0.0,0.0,0.07,69.0,31.0,4.6,17.0
2007.0,0.01,0.01,0.0,0.0,0.03,59.0,9.0,6.0,20.0
2011.0,0.05,0.04,0.0,0.01,0.09,48.0,13.0,5.0,20.0
2011.0,0.24,0.52,0.01,0.18,0.95,79.0,53.0,7.7,114.0
2011.0,0.25,0.37,0.0,0.07,0.7,80.0,63.0,7.6,130.0
2011.0,0.05,0.1,0.0,0.03,0.18,80.0,11.0,7.0,332.0
2011.0,0.06,0.09,0.0,0.02,0.16,64.0,7.0,6.2,10.0
2007.0,0.03,0.14,0.0,0.07,0.24,57.0,28.0,7.9,18.0
2000.0,2.36,2.1,0.02,0.25,4.73,62.0,14.0,7.7,92.0
2002.0,0.25,0.09,0.0,0.01,0.34,73.0,9.0,6.6,14.0
2003.0,0.02,0.01,0.0,0.0,0.03,54.0,5.0,6.6,5.0
2007.0,0.01,0.0,0.0,0.0,0.02,74.0,12.0,7.4,7.0
2002.0,0.05,0.04,0.0,0.01,0.1,78.0,17.0,8.6,10.0
2013.0,0.06,0.0,0.0,0.01,0.06,76.0,10.0,7.9,100.0
2013.0,0.01,0.03,0.0,0.01,0.05,75.0,31.0,7.4,135.0
2013.0,0.0,0.01,0.0,0.0,0.02,66.0,6.0,7.6,152.0
2004.0,0.13,0.1,0.0,0.03,0.27,66.0,20.0,8.3,6.0
2003.0,0.21,0.08,0.0,0.01,0.29,69.0,19.0,8.0,5.0
2000.0,0.04,0.03,0.0,0.0,0.08,37.0,7.0,6.8,20.0
2016.0,0.03,0.0,0.0,0.01,0.03,77.0,15.0,6.9,15.0
2011.0,0.52,0.25,0.0,0.07,0.83,49.0,76.0,4.4,456.0
2011.0,0.33,0.31,0.0,0.12,0.76,51.0,48.0,4.9,278.0
2011.0,0.18,0.17,0.0,0.06,0.41,54.0,48.0,5.7,1183.0
2011.0,0.02,0.0,0.0,0.0,0.02,81.0,26.0,7.3,399.0
2007.0,0.01,0.0,0.0,0.0,0.01,56.0,13.0,5.5,4.0
2012.0,0.07,0.09,0.0,0.03,0.2,49.0,34.0,6.4,61.0
2006.0,0.03,0.0,0.0,0.0,0.03,70.0,18.0,6.4,8.0
2011.0,0.07,0.02,0.0,0.01,0.09,65.0,35.0,4.6,106.0
2016.0,0.01,0.0,0.0,0.0,0.01,61.0,9.0,7.9,14.0
2006.0,0.13,0.02,0.0,0.02,0.16,74.0,32.0,8.1,21.0
2005.0,0.0,0.02,0.0,0.0,0.03,80.0,51.0,7.9,159.0
2011.0,0.17,0.13,0.03,0.05,0.39,71.0,52.0,6.3,86.0
2011.0,0.21,0.12,0.01,0.03,0.37,72.0,55.0,5.9,102.0
2011.0,0.08,0.08,0.0,0.02,0.17,72.0,37.0,4.7,399.0
2011.0,0.0,0.01,0.0,0.0,0.02,72.0,6.0,5.6,16.0
2015.0,0.96,0.67,0.12,0.34,2.09,74.0,58.0,7.9,1287.0
2015.0,0.86,0.3,0.01,0.12,1.29,74.0,26.0,7.8,387.0
2015.0,0.12,0.06,0.0,0.02,0.2,75.0,40.0,7.9,1295.0
2002.0,0.06,0.05,0.16,0.02,0.29,79.0,14.0,8.1,31.0
2003.0,0.05,0.04,0.0,0.01,0.11,78.0,18.0,9.1,13.0
2004.0,0.18,0.0,0.3,0.02,0.51,62.0,26.0,7.3,24.0
2008.0,0.09,0.06,0.32,0.03,0.49,54.0,22.0,7.0,28.0
2008.0,0.04,0.03,0.25,0.01,0.34,52.0,8.0,6.5,8.0
2008.0,0.07,0.03,0.08,0.01,0.19,49.0,30.0,7.0,18.0
2010.0,0.11,0.04,0.36,0.02,0.54,58.0,18.0,7.5,20.0
2010.0,0.11,0.03,0.02,0.01,0.18,65.0,27.0,7.8,20.0
2013.0,0.0,0.0,0.23,0.0,0.23,64.0,35.0,7.5,25.0
2009.0,0.03,0.02,0.38,0.02,0.45,65.0,28.0,6.8,10.0
2009.0,0.11,0.07,0.07,0.03,0.29,64.0,27.0,7.3,15.0
2009.0,0.13,0.06,0.02,0.02,0.23,59.0,18.0,5.7,12.0
2000.0,0.24,0.19,0.34,0.06,0.83,75.0,17.0,8.8,24.0
2001.0,0.53,0.16,1.07,0.1,1.87,78.0,17.0,9.1,90.0
2002.0,0.06,0.02,0.0,0.0,0.08,70.0,11.0,8.9,20.0
2002.0,0.13,0.1,0.74,0.03,1.0,72.0,16.0,9.3,54.0
2003.0,0.63,0.21,1.13,0.13,2.11,78.0,24.0,9.3,201.0
2003.0,0.12,0.03,0.0,0.01,0.16,75.0,18.0,8.8,18.0
