Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
2001,0.1,0.07,0.0,0.01,0.18,84,15,8.9,17
2004,0.1,0.04,0.0,0.0,0.14,30,15,3.0,4
2004,0.17,0.0,0.1,0.02,0.29,75,55,8.1,18
2008,0.0,0.03,0.0,0.01,0.04,71,37,6.2,26
2002,0.03,0.02,0.0,0.01,0.05,70,14,4.4,5
2006,0.14,0.0,0.0,0.01,0.16,77,53,7.8,31
2005,0.11,0.02,0.01,0.01,0.15,62,39,6.0,34
2013,0.78,4.24,0.07,1.37,6.47,86,37,4.3,576
2013,0.92,2.89,0.01,0.4,4.22,84,41,4.2,435
2013,0.61,1.85,0.11,0.44,3.01,87,26,6.3,616
2013,0.41,0.66,0.0,0.09,1.16,88,22,5.8,328
2013,0.01,0.36,0.0,0.03,0.4,87,6,4.6,441
2014,0.8,4.33,0.05,0.9,6.08,82,47,5.7,988
2014,0.6,1.42,0.0,0.16,2.18,82,33,5.4,347
2014,0.0,0.27,0.0,0.02,0.28,82,9,4.2,383
2015,1.12,6.12,0.06,1.28,8.57,82,42,4.3,896
2015,0.89,2.12,0.0,0.24,3.25,84,45,4.4,459
2015,0.06,0.13,0.0,0.01,0.2,81,10,4.4,296
2016,0.66,5.75,0.08,1.11,7.59,85,41,5.0,398
2016,0.43,2.05,0.0,0.17,2.65,84,50,5.5,201
2016,0.0,0.11,0.0,0.01,0.12,84,12,4.2,160
2000,0.18,0.12,0.0,0.02,0.32,85,10,7.8,5
2011,0.0,0.03,0.0,0.01,0.05,72,11,3.9,24
2005,0.11,0.0,0.0,0.01,0.12,73,23,7.7,22
2012,0.16,0.32,0.02,0.08,0.58,79,45,7.2,79
2005,0.78,2.55,0.04,0.84,4.21,80,32,7.8,47
2005,0.29,0.38,0.0,0.01,0.68,80,39,7.5,22
2005,0.1,0.0,0.0,0.01,0.11,77,17,7.7,20
2007,0.68,0.0,0.0,2.46,3.14,83,12,6.5,36
2007,0.35,1.06,0.02,0.31,1.75,81,28,7.1,47
2007,0.2,0.76,0.0,0.39,1.35,79,7,7.4,15
2007,0.31,0.89,0.01,0.14,1.35,82,43,7.9,57
2007,0.32,0.59,0.01,0.11,1.02,65,13,6.1,26
2007,0.0,0.01,0.0,0.0,0.02,77,7,6.1,50
2008,0.48,1.63,0.04,0.43,2.58,87,42,7.5,108
2008,0.38,0.07,0.01,1.82,2.28,82,8,6.9,20
2008,0.49,1.26,0.01,0.18,1.94,87,51,8.0,106
2008,0.23,0.73,0.02,0.37,1.35,84,8,8.9,21
2008,0.12,0.31,0.0,0.06,0.49,84,5,6.1,31
2008,0.0,0.02,0.0,0.0,0.02,77,15,6.8,36
2008,0.28,0.51,0.0,0.09,0.89,80,18,8.4,22
2009,0.6,2.45,0.05,0.52,3.62,91,56,7.6,203
2009,0.59,1.79,0.01,0.23,2.62,90,63,7.5,133
2009,0.15,0.67,0.01,0.31,1.15,83,9,7.9,14
2009,0.23,0.64,0.0,0.11,0.98,75,21,6.2,17
2009,0.0,0.04,0.0,0.01,0.05,72,14,3.8,59
2010,0.61,3.28,0.06,1.12,5.07,89,51,8.0,233
2010,0.71,2.39,0.02,0.4,3.52,88,66,7.5,155
2010,0.13,0.69,0.01,0.36,1.2,68,6,5.4,9
2010,0.26,0.69,0.0,0.12,1.07,73,17,7.3,8
2010,0.0,0.14,0.0,0.04,0.18,83,16,7.7,102
2012,1.06,5.01,0.13,1.97,8.16,88,37,6.6,348
2012,1.09,3.47,0.03,0.57,5.16,90,48,6.1,403
2012,0.17,0.27,0.0,0.04,0.47,69,28,6.2,49
2012,0.0,0.28,0.05,0.11,0.44,57,9,4.1,89
2012,0.02,0.31,0.0,0.07,0.4,86,7,6.6,286
2012,0.06,0.2,0.0,0.03,0.29,68,4,3.7,16
2001,0.31,0.24,0.0,0.08,0.63,82,17,5.8,28
2001,0.14,0.04,0.0,0.0,0.18,81,13,8.0,9
2001,0.08,0.06,0.0,0.01,0.15,81,8,6.4,5
2002,0.46,2.28,0.05,0.61,3.4,88,15,6.7,35
2002,0.2,0.4,0.0,0.04,0.63,88,11,7.7,11
2002,0.06,0.02,0.0,0.0,0.08,86,12,7.8,10
2003,0.24,0.49,0.0,0.05,0.79,82,20,8.2,23
2003,0.05,0.01,0.0,0.0,0.07,83,17,6.2,12
2003,0.04,0.01,0.0,0.0,0.05,82,4,7.9,9
2004,0.58,2.48,0.04,0.59,3.7,81,27,7.6,56
2004,0.33,0.6,0.0,0.04,0.97,81,34,8.7,23
2004,0.11,0.03,0.0,0.0,0.14,78,22,8.5,6
2004,0.06,0.02,0.0,0.0,0.08,75,4,7.8,5
2005,0.15,0.12,0.0,0.04,0.31,59,29,7.9,52
2005,0.08,0.02,0.0,0.0,0.1,60,21,8.0,9
2012,0.12,0.89,0.0,0.23,1.23,76,36,6.4,66
2012,0.17,0.62,0.0,0.1,0.89,77,47,6.7,58
2006,0.17,0.13,0.02,0.04,0.37,59,27,7.7,42
2006,0.07,0.05,0.0,0.02,0.13,58,6,6.9,17
2006,0.09,0.02,0.0,0.0,0.11,63,16,5.7,7
2006,0.06,0.02,0.0,0.0,0.08,63,30,7.1,9
2006,0.04,0.0,0.0,0.0,0.04,43,5,7.5,4
2008,0.08,0.18,0.0,0.06,0.32,63,37,6.9,19
2008,0.14,0.14,0.0,0.03,0.32,63,48,6.9,18
2006,0.47,0.02,0.0,0.08,0.57,77,28,8.1,33
2006,0.19,0.27,0.01,0.0,0.48,72,49,6.6,33
2006,0.18,0.05,0.0,0.01,0.24,77,22,8.4,9
2006,0.1,0.03,0.0,0.0,0.13,76,17,6.2,5
2006,0.1,0.0,0.0,0.01,0.11,72,15,7.3,8
2006,0.03,0.0,0.0,0.0,0.04,71,7,7.2,6
2006,0.02,0.01,0.0,0.0,0.03,57,4,6.9,7
2004,0.09,0.07,0.0,0.02,0.18,36,28,4.4,22
2004,0.08,0.02,0.0,0.0,0.11,37,29,4.7,13
2002,0.03,0.03,0.0,0.01,0.07,58,11,7.8,5
2010,0.31,0.23,0.0,0.06,0.6,32,38,4.6,23
2013,0.11,0.07,0.0,0.02,0.19,23,39,3.0,211
2009,0.08,0.0,0.0,0.01,0.09,45,10,8.1,31
2004,1.08,0.2,0.0,0.2,1.48,85,43,9.0,25
2004,0.51,0.15,0.0,0.02,0.68,85,47,8.7,20
2011,0.45,0.49,0.0,0.18,1.11,84,52,7.3,95
2011,0.4,0.31,0.0,0.07,0.78,86,59,7.4,105
2005,0.72,0.03,0.0,0.12,0.87,88,37,9.0,37
2005,0.42,0.16,0.0,0.02,0.6,88,48,8.8,27
2005,0.13,0.03,0.0,0.0,0.17,87,32,7.9,7
2006,0.81,0.58,0.01,0.26,1.67,83,37,7.9,24
2006,1.07,0.4,0.0,0.1,1.56,84,32,8.1,41
2006,1.33,0.03,0.01,0.1,1.47,86,67,8.8,264
2006,0.46,0.01,0.0,0.04,0.52,74,22,8.1,22
2006,0.26,0.06,0.0,0.01,0.33,83,32,9.0,21
2009,0.92,0.4,0.0,0.2,1.52,88,46,7.6,95
2009,0.95,0.33,0.0,0.13,1.4,87,76,8.1,86
2003,0.72,0.38,0.36,0.04,1.49,80,55,8.1,94
2009,0.22,0.1,0.23,0.03,0.58,71,49,7.1,38
2007,0.39,0.02,0.13,0.04,0.58,67,34,7.7,47
1999,0.45,0.3,0.0,0.05,0.8,80,14,8.1,28
2001,0.29,0.2,0.0,0.03,0.52,89,15,9.1,37
2009,0.12,0.06,0.27,0.02,0.47,75,37,7.3,21
2009,0.13,0.06,0.05,0.02,0.25,64,29,5.6,11
2007,0.22,0.01,0.42,0.02,0.66,77,41,7.2,25
2009,0.21,0.07,0.08,0.03,0.39,66,53,7.6,70
2014,0.16,0.07,0.28,0.02,0.54,69,57,7.0,87
2007,0.09,0.0,0.11,0.01,0.21,76,34,8.0,20
2006,0.1,0.01,0.12,0.01,0.24,75,42,7.4,28
2007,0.36,0.02,0.07,0.04,0.5,63,31,7.1,24
2006,0.89,0.04,1.07,0.09,2.08,77,45,7.1,136
2007,0.51,0.04,0.62,0.05,1.21,85,52,7.7,164
2011,0.13,0.09,0.27,0.06,0.56,77,41,7.5,80
2005,0.27,0.1,0.22,0.01,0.61,85,30,7.3,70
2000,1.62,0.77,2.78,0.14,5.3,94,22,8.9,779
1997,0.93,0.12,1.34,0.06,2.45,83,12,8.2,190
2007,0.45,0.24,0.3,0.16,1.16,88,41,8.0,238
2007,0.38,0.03,0.3,0.04,0.75,80,47,6.9,106
2003,0.82,0.37,0.89,0.05,2.13,87,44,7.8,212
2006,0.0,0.0,0.26,0.01,0.26,83,25,7.2,75
2006,0.0,0.0,0.28,0.01,0.28,92,25,8.4,190
1997,3.01,2.47,3.28,0.96,9.72,92,20,9.2,1282
1999,2.28,1.72,3.63,0.23,7.86,90,24,8.6,644
2001,2.91,2.07,2.73,0.33,8.05,92,53,8.7,1056
2013,0.43,0.36,0.32,0.16,1.27,85,50,8.5,332
2013,0.16,0.24,0.28,0.12,0.8,86,14,8.5,223
2003,1.92,1.08,2.11,0.17,5.29,85,45,6.6,400
2006,0.17,0.01,0.0,0.01,0.19,66,25,6.5,33
2004,0.12,0.09,0.0,0.03,0.25,77,13,8.0,10
2006,0.06,0.05,0.1,0.02,0.23,87,4,7.1,13
2007,0.26,0.0,0.02,0.02,0.3,63,4,5.8,5
2006,1.88,0.0,2.33,1.74,5.95,92,64,7.6,972
2007,0.33,0.41,0.54,0.1,1.37,81,44,6.1,60
2009,1.74,1.21,1.87,0.51,5.33,83,83,7.3,2483
2010,1.28,0.67,0.01,0.21,2.16,82,54,6.3,539
2011,0.78,0.73,0.89,0.23,2.63,79,53,6.6,707
2011,0.36,0.29,0.02,0.06,0.73,79,50,6.3,268
2015,0.0,0.06,0.06,0.01,0.13,86,20,7.6,225
2015,0.01,0.01,0.0,0.0,0.02,86,14,7.7,255
2006,0.03,0.02,0.0,0.01,0.05,43,36,6.2,11
2006,0.01,0.0,0.0,0.0,0.02,42,29,4.0,4
2001,0.09,0.03,0.08,0.0,0.21,82,16,7.8,8
2003,0.69,0.18,0.0,0.02,0.89,62,11,5.5,8
2003,0.49,0.18,0.29,0.01,0.97,88,31,9.2,144
2012,0.9,0.45,0.54,0.13,2.01,92,72,9.1,1130
2005,0.29,0.08,0.16,0.01,0.54,85,42,8.9,141
2007,0.27,0.03,0.17,0.03,0.49,78,36,8.7,180
2008,0.29,0.02,0.27,0.03,0.61,81,42,7.0,106
2004,0.42,0.16,0.3,0.02,0.89,85,38,9.1,132
2005,0.04,0.03,0.0,0.01,0.09,78,12,8.5,17
2003,0.02,0.02,0.0,0.01,0.04,67,7,7.5,4
2007,0.29,0.0,0.0,0.02,0.31,58,9,8.1,9
2011,0.14,0.0,0.25,0.01,0.39,69,9,7.0,8
2007,0.24,0.0,0.0,0.02,0.26,46,9,7.0,6
2010,0.06,0.03,0.55,0.01,0.66,60,30,6.9,29
2010,0.07,0.02,0.06,0.01,0.16,59,38,7.3,23
2012,0.0,0.0,0.3,0.0,0.3,49,19,7.0,19
2012,0.03,0.01,0.02,0.0,0.06,55,18,7.1,20
2013,0.0,0.0,0.02,0.0,0.02,40,4,5.8,18
2007,0.86,1.56,1.05,0.35,3.83,59,22,4.0,4
2004,0.19,0.15,0.0,0.05,0.38,70,30,8.5,16
2004,0.12,0.04,0.0,0.01,0.17,71,39,8.2,21
2008,0.13,0.1,0.0,0.06,0.29,74,28,8.2,21
2007,0.07,0.02,0.0,0.01,0.11,80,44,8.8,66
2008,0.0,0.01,0.0,0.0,0.01,79,16,7.7,127
2006,0.08,0.06,0.0,0.02,0.16,73,44,7.5,27
2006,0.03,0.01,0.0,0.0,0.04,73,38,7.3,8
2010,0.37,0.01,0.07,0.02,0.47,48,26,6.8,13
2003,0.03,0.02,0.0,0.01,0.06,64,28,8.1,12
2008,0.06,0.0,0.0,0.0,0.07,54,37,7.1,15
2007,0.2,0.04,0.05,0.03,0.32,75,55,8.2,145
2009,0.41,0.0,0.0,0.03,0.44,53,8,6.8,5
2009,0.0,0.06,0.0,0.01,0.07,87,33,9.0,262
2010,0.0,1.01,0.0,0.25,1.26,85,23,8.4,77
2011,0.02,1.16,0.0,0.33,1.51,84,45,8.0,172
2012,0.0,0.95,0.0,0.21,1.15,86,37,6.7,228
2013,0.0,0.6,0.0,0.03,0.64,85,41,5.5,275
2014,0.0,0.44,0.0,0.03,0.46,80,36,6.0,151
2015,0.0,0.33,0.0,0.02,0.35,81,34,6.9,97
2016,0.0,0.09,0.0,0.01,0.09,81,41,4.3,57
2009,0.0,0.26,0.0,0.09,0.35,69,10,6.9,7
2010,0.0,0.27,0.0,0.14,0.41,77,5,7.7,6
2009,0.0,0.01,0.0,0.0,0.01,82,23,3.1,45
2005,0.14,0.11,0.0,0.04,0.29,58,5,7.3,8
2001,0.48,0.33,0.0,0.06,0.86,53,4,5.8,4
2003,0.49,0.38,0.0,0.13,1.0,51,5,8.0,8
2004,0.13,0.1,0.0,0.03,0.26,50,7,6.6,8
2008,0.06,0.39,0.0,0.01,0.47,37,5,6.3,4
2001,0.02,0.02,0.04,0.01,0.09,64,13,7.8,6
2004,0.1,0.08,0.0,0.03,0.2,71,40,6.8,18
2004,0.06,0.02,0.0,0.0,0.09,72,17,6.5,6
2001,0.13,0.1,0.0,0.03,0.26,73,18,6.0,5
2011,0.25,0.03,0.17,0.02,0.48,68,42,7.5,24
2012,0.82,0.93,0.04,0.18,1.96,85,83,8.4,431
2014,0.5,0.78,0.01,0.11,1.4,86,85,8.2,977
2016,0.42,0.58,0.0,0.08,1.08,91,90,7.4,594
2005,0.52,0.51,0.0,0.02,1.05,92,73,7.6,213
2007,2.35,1.27,0.03,0.41,4.05,90,66,8.3,381
2009,2.99,1.9,0.1,0.5,5.49,92,90,8.0,516
2011,2.08,1.97,0.06,0.46,4.57,91,83,8.2,617
2013,1.21,0.79,0.01,0.19,2.2,79,76,5.9,1095
2015,0.73,0.9,0.03,0.14,1.8,87,85,7.9,863
2008,0.83,0.0,0.0,0.06,0.89,70,17,7.9,15
2010,0.31,0.0,0.34,0.02,0.67,68,8,7.1,11
2014,0.08,0.04,0.23,0.01,0.36,57,25,4.8,19
2008,0.15,0.14,0.0,0.04,0.33,63,60,6.2,45
2008,0.11,0.04,0.0,0.02,0.16,62,40,5.8,18
2009,0.16,0.12,0.06,0.03,0.36,67,41,8.3,63
2003,0.25,0.2,0.0,0.07,0.52,81,26,8.4,57
2003,0.17,0.05,0.0,0.01,0.23,82,23,8.2,23
2003,0.1,0.03,0.0,0.0,0.13,83,15,7.8,12
2014,0.15,0.1,0.32,0.08,0.65,73,39,8.3,265
2006,0.02,0.0,0.0,0.0,0.02,46,7,7.7,6
2002,0.52,0.41,0.0,0.14,1.06,81,25,7.3,14
2003,0.02,0.02,0.0,0.01,0.05,85,39,9.0,185
2003,0.04,0.03,0.0,0.01,0.09,67,25,8.3,17
2001,0.09,0.07,0.0,0.02,0.19,83,26,9.0,29
2005,0.05,0.04,0.0,0.01,0.1,54,17,4.0,5
2005,0.1,0.0,0.0,0.01,0.11,66,18,6.4,5
2001,0.6,0.47,0.0,0.16,1.23,32,6,4.6,29
2003,0.16,0.12,0.0,0.04,0.32,59,12,8.5,6
1999,0.8,0.54,0.0,0.09,1.43,77,4,7.9,8
2011,0.16,0.03,0.0,0.01,0.21,54,11,5.5,8
2002,0.1,0.03,0.0,0.0,0.13,60,6,7.2,5
2005,0.34,0.01,0.0,0.06,0.41,69,29,7.6,36
2005,0.17,0.04,0.0,0.01,0.22,70,20,8.5,13
2005,0.15,0.04,0.0,0.01,0.2,71,34,8.8,12
2006,0.07,0.0,0.0,0.01,0.08,61,33,6.9,12
2008,0.06,0.0,0.0,0.0,0.06,59,9,8.0,5
2008,0.34,0.15,0.01,0.05,0.56,75,55,7.8,77
2008,0.0,0.02,0.0,0.0,0.02,73,19,6.9,171
2007,0.01,0.0,0.03,0.0,0.04,72,19,8.9,9
2003,0.14,0.11,0.25,0.04,0.54,75,39,8.6,22
2010,0.09,0.06,0.11,0.03,0.29,58,42,6.0,30
2010,0.1,0.07,0.02,0.02,0.2,58,52,6.1,24
2010,0.05,0.0,0.0,0.0,0.05,63,13,5.1,48
2009,0.09,0.18,0.0,0.04,0.31,66,45,7.0,45
2009,0.08,0.11,0.0,0.04,0.24,67,44,7.4,36
2009,0.0,0.02,0.0,0.0,0.02,67,16,6.7,86
2003,0.07,0.06,0.0,0.02,0.15,35,15,5.0,23
2006,0.19,0.01,0.0,0.02,0.22,70,63,7.8,36
2006,0.14,0.02,0.0,0.02,0.18,67,43,7.6,25
2005,0.05,0.0,0.04,0.0,0.09,58,15,7.3,12
2007,0.01,0.0,0.0,0.0,0.01,61,7,7.5,4
2004,0.13,0.1,0.0,0.03,0.27,67,21,8.4,20
2003,0.15,0.12,0.26,0.04,0.56,56,35,8.1,38
2004,0.54,0.16,0.0,0.03,0.73,84,67,8.7,27
2005,0.15,0.11,0.0,0.04,0.3,74,24,8.0,13
2006,0.03,0.02,0.0,0.01,0.07,71,26,8.0,5
2003,0.02,0.01,0.0,0.0,0.04,71,6,8.9,10
2001,0.07,0.05,0.0,0.02,0.14,64,15,7.3,37
2007,0.05,0.0,0.0,0.0,0.05,43,16,4.8,5
2003,0.04,0.03,0.0,0.01,0.07,59,22,6.6,14
2003,0.03,0.01,0.0,0.0,0.05,58,21,6.9,14
2004,0.03,0.03,0.0,0.01,0.07,61,25,6.0,6
2001,0.93,0.24,0.0,0.04,1.21,70,28,6.9,16
2007,0.14,0.01,0.0,0.01,0.17,49,47,5.2,31
2003,0.11,0.04,0.0,0.0,0.16,77,31,8.5,18
2001,0.39,0.16,0.37,0.12,1.04,86,19,8.5,22
2003,0.41,0.11,0.12,0.02,0.65,89,50,8.5,161
2009,0.17,0.05,0.0,0.02,0.24,42,59,4.7,22
2009,0.11,0.07,0.0,0.03,0.21,43,32,4.8,13
2009,0.11,0.0,0.0,0.03,0.14,50,4,2.3,6
2009,0.11,0.01,0.0,0.01,0.14,47,16,7.5,4
2002,0.02,0.01,0.07,0.0,0.1,71,12,9.0,10
2011,0.08,0.02,0.0,0.01,0.11,62,9,7.4,9
2000,0.04,0.03,0.0,0.01,0.08,67,10,7.4,7
2004,0.03,0.02,0.17,0.01,0.22,61,12,8.0,5
2002,0.03,0.03,0.0,0.01,0.07,50,22,7.9,11
2004,0.02,0.01,0.0,0.0,0.03,67,40,7.0,10
2001,0.05,0.04,0.06,0.01,0.17,71,11,9.1,56
2002,0.04,0.03,0.12,0.01,0.21,68,16,8.5,15
2004,0.03,0.02,0.0,0.01,0.06,70,15,8.7,12
2005,0.02,0.02,0.06,0.01,0.1,69,15,8.3,8
2012,0.15,0.08,0.0,0.02,0.25,52,35,5.2,126
2012,0.1,0.1,0.0,0.03,0.24,53,14,5.5,81
2012,0.0,0.07,0.0,0.01,0.08,58,23,6.5,345
2007,1.47,0.77,0.0,0.24,2.48,25,8,4.3,26
2012,0.09,0.03,0.0,0.01,0.13,24,8,3.5,21
2008,1.28,0.43,0.0,0.17,1.88,29,7,4.6,7
2010,0.36,0.17,0.0,0.05,0.58,33,6,3.7,9
2006,0.3,0.43,0.0,0.22,0.95,52,47,6.7,18
2009,0.79,0.42,0.01,0.13,1.35,60,17,9.3,4
2001,0.56,0.44,0.0,0.15,1.15,73,15,8.3,30
2002,0.14,0.04,0.0,0.0,0.18,60,20,9.1,16
2002,0.13,0.04,0.0,0.01,0.17,54,9,8.9,10
2005,0.2,0.15,0.0,0.05,0.4,59,38,5.7,20
2005,0.14,0.04,0.0,0.01,0.18,61,36,7.8,4
2006,3.54,1.88,0.07,0.6,6.09,94,88,8.3,2295
2007,0.0,0.01,0.0,0.0,0.02,87,36,7.8,567
2013,0.92,0.5,0.03,0.12,1.57,79,81,5.4,779
2015,2.61,0.33,0.0,0.34,3.28,82,74,7.5,563
2008,4.15,1.9,0.06,0.64,6.75,93,90,7.7,2739
2011,4.05,1.59,0.07,0.5,6.21,91,96,7.8,1504
2016,0.78,0.44,0.0,0.12,1.35,84,96,6.2,815
2005,0.11,0.03,0.0,0.0,0.15,66,43,8.5,23
2002,0.02,0.01,0.0,0.0,0.03,70,7,7.0,4
2005,0.05,0.0,0.0,0.0,0.06,60,29,7.7,18
2005,0.11,0.09,0.0,0.03,0.23,74,49,8.3,19
2006,0.18,0.37,0.06,0.14,0.75,55,46,5.8,30
2002,0.14,0.04,0.05,0.01,0.24,83,27,8.6,10
2007,0.13,0.0,0.0,0.01,0.14,79,36,7.9,26
2007,0.11,0.0,0.0,0.01,0.12,80,55,8.2,26
2008,0.02,0.0,0.0,0.0,0.02,35,10,4.0,6
2010,0.15,0.16,0.0,0.07,0.38,73,4,5.8,4
2004,0.07,0.06,0.0,0.02,0.15,49,29,6.3,7
2009,0.19,0.2,0.0,0.05,0.44,69,6,8.0,6
2009,0.13,0.06,0.0,0.03,0.22,68,22,7.6,7
2009,0.11,0.05,0.0,0.01,0.17,68,33,7.0,9
2009,0.59,0.2,0.0,0.07,0.86,76,29,8.5,28
2009,0.34,0.36,0.0,0.14,0.84,78,74,7.9,96
2009,0.43,0.14,0.0,0.06,0.63,79,53,8.5,125
2009,0.15,0.04,0.0,0.24,0.43,64,9,8.7,6
2009,0.24,0.12,0.0,0.04,0.4,55,17,6.0,7
2009,0.16,0.01,0.0,0.02,0.18,54,13,4.7,13
2003,0.04,0.03,0.0,0.01,0.09,69,44,8.7,22
2005,0.06,0.0,0.0,0.01,0.07,61,23,7.4,14
2007,0.22,0.0,0.0,0.02,0.24,49,17,5.7,13
2007,0.42,0.21,0.08,0.07,0.77,69,42,7.5,31
2010,0.17,0.07,0.12,0.02,0.38,83,60,9.0,127
2001,0.03,0.02,0.0,0.01,0.06,79,15,6.9,8
2001,0.02,0.02,0.0,0.01,0.05,82,21,8.7,25
2003,0.06,0.05,0.0,0.02,0.12,65,19,5.8,8
2003,0.04,0.01,0.0,0.0,0.05,65,25,7.1,7
2010,0.05,0.01,0.05,0.01,0.12,59,9,8.0,14
2003,0.1,0.08,0.0,0.03,0.2,78,27,8.0,22
2003,0.1,0.03,0.0,0.0,0.14,79,31,8.5,22
2003,0.06,0.01,0.0,0.0,0.07,82,19,8.8,12
2007,0.08,0.0,0.0,0.01,0.09,73,28,7.3,6
2008,0.19,0.0,0.08,0.01,0.29,69,23,7.3,18
2016,0.0,0.01,0.0,0.0,0.01,53,15,6.3,63
2003,0.08,0.07,0.0,0.02,0.17,68,21,8.7,14
2003,0.01,0.0,0.0,0.0,0.02,71,19,7.8,6
2002,0.04,0.03,0.0,0.01,0.07,27,10,3.8,19
2015,0.0,0.01,0.09,0.0,0.11,69,35,8.0,79
2015,0.0,0.0,0.08,0.0,0.08,70,18,7.8,44
2006,0.0,0.0,0.07,0.0,0.07,73,48,7.7,165
2005,2.71,1.29,0.02,0.43,4.45,94,75,8.9,997
2013,1.23,0.63,0.04,0.35,2.25,80,89,7.5,914
2008,1.48,1.0,0.04,0.66,3.18,91,79,8.6,565
2010,0.41,0.35,0.03,0.21,1.0,86,73,8.4,255
2011,0.39,0.08,0.02,0.06,0.55,84,58,8.4,208
2009,1.7,0.44,0.06,0.4,2.6,91,50,8.7,529
2014,0.08,0.06,0.01,0.05,0.2,73,28,7.4,133
2007,2.32,0.04,0.04,1.67,4.07,93,70,8.9,709
2010,2.74,1.33,0.12,0.61,4.8,92,101,8.7,2633
2010,0.03,0.0,0.62,0.0,0.66,71,30,7.9,35
2002,0.55,0.14,0.0,0.02,0.71,73,30,7.8,23
2004,0.23,0.18,0.0,0.06,0.47,62,19,8.7,21
2004,0.1,0.03,0.0,0.0,0.14,63,22,8.2,6
2007,0.14,0.0,0.0,0.01,0.16,44,31,7.2,37
2007,0.11,0.0,0.0,0.01,0.12,28,18,4.9,8
2008,0.19,0.11,0.0,0.03,0.33,45,33,5.8,33
2008,0.13,0.14,0.0,0.06,0.32,44,30,5.6,23
2004,0.54,0.02,0.0,0.09,0.64,60,38,7.0,32
2004,0.34,0.13,0.0,0.02,0.49,61,55,7.2,20
2004,0.28,0.07,0.0,0.01,0.36,60,35,6.7,14
2005,0.1,0.0,0.0,0.01,0.11,58,25,7.5,18
2011,0.33,0.33,0.0,0.12,0.78,72,38,6.3,52
2011,0.25,0.2,0.0,0.05,0.5,72,56,6.0,96
2001,0.93,0.38,0.4,0.06,1.76,91,29,9.3,198
2010,0.51,0.09,0.13,0.05,0.78,79,63,8.1,86
2002,0.61,0.27,0.27,0.07,1.22,86,29,9.5,150
2013,0.0,0.06,0.0,0.0,0.07,80,34,7.9,171
2008,0.15,0.0,0.0,0.01,0.16,37,4,3.5,8
2003,0.01,0.0,0.01,0.0,0.03,56,24,8.2,17
2006,0.0,0.05,0.0,0.01,0.06,63,39,7.3,519
2011,0.42,0.65,0.33,0.14,1.53,64,28,7.8,13
2003,0.11,0.03,0.0,0.01,0.14,66,42,7.3,28
2006,0.04,0.0,0.02,0.0,0.06,76,44,8.5,4
2004,0.05,0.04,0.0,0.01,0.09,82,46,8.5,13
2004,0.01,0.01,0.0,0.0,0.03,71,27,7.1,12
2015,0.0,0.05,0.02,0.01,0.07,64,10,7.1,12
2015,0.0,0.05,0.0,0.0,0.05,63,11,5.4,52
1999,0.14,0.09,0.0,0.02,0.25,89,14,6.6,77
2000,0.0,0.0,0.2,0.0,0.2,90,17,8.8,57
2002,0.14,0.11,0.0,0.04,0.29,71,19,8.6,31
2005,0.12,0.1,0.24,0.03,0.49,77,38,8.3,53
2002,0.07,0.05,0.25,0.02,0.38,68,16,6.5,15
2015,0.03,0.0,0.03,0.01,0.07,78,33,8.1,63
2015,0.01,0.01,0.04,0.01,0.06,76,11,8.8,33
2002,0.04,0.03,0.0,0.01,0.08,76,9,9.2,9
2012,0.09,0.1,0.0,0.04,0.23,73,36,5.2,17
2012,0.1,0.06,0.0,0.02,0.18,71,45,5.1,14
2004,0.17,0.06,0.0,0.0,0.24,68,33,7.1,23
2009,0.58,0.56,0.05,0.14,1.32,93,85,8.3,280
2009,0.28,0.49,0.03,0.27,1.06,90,77,7.3,146
2005,2.9,2.81,0.24,1.73,7.69,88,65,7.6,451
2006,1.56,1.4,0.07,0.5,3.54,78,49,7.8,112
2004,9.43,0.4,0.41,10.57,20.81,95,80,9.0,1588
2005,1.26,0.61,0.0,0.09,1.95,93,58,8.6,118
2005,0.0,0.93,0.0,0.04,0.97,93,47,8.9,1841
2002,8.41,5.49,0.47,1.78,16.15,95,62,8.7,730
2003,0.0,0.03,0.0,0.01,0.04,94,30,8.8,1520
2006,1.7,1.99,0.16,1.18,5.03,86,50,8.0,150
2007,0.78,0.03,0.03,0.13,0.97,75,37,7.9,67
1998,1.13,2.07,0.0,0.22,3.42,70,15,8.0,67
2001,6.99,4.51,0.3,1.3,13.1,97,56,8.5,664
2002,0.0,0.01,0.0,0.0,0.01,93,20,8.4,805
2008,6.76,3.07,0.14,1.03,11.01,98,86,7.9,2951
2008,4.76,3.69,0.44,1.61,10.5,98,64,7.5,2833
2008,0.01,0.79,0.0,0.07,0.88,90,40,6.6,2299
2013,7.02,9.09,0.98,3.96,21.04,97,50,8.2,3994
2013,9.66,5.14,0.06,1.41,16.27,97,58,8.1,3711
2014,3.96,6.31,0.38,1.97,12.61,97,66,8.3,2899
2014,2.81,2.19,0.0,0.47,5.48,97,14,7.9,764
2015,0.39,0.69,0.0,0.09,1.17,96,57,7.9,3756
1997,4.02,3.87,2.54,0.52,10.95,96,16,8.7,138
1999,3.88,3.42,1.69,0.5,9.49,93,23,9.0,135
2001,6.85,5.09,1.87,1.16,14.98,95,54,8.4,314
