,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
636,637.0,30.0,51.0,6120.0,2.0,3.0,1936.0,1950.0,0.0,0.0,0.0,264.0,264.0,800.0,0.0,0.0,800.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,60000.0
637,638.0,190.0,50.0,6000.0,5.0,4.0,1954.0,1954.0,0.0,0.0,0.0,811.0,811.0,811.0,576.0,0.0,1387.0,0.0,0.0,2.0,0.0,3.0,2.0,7.0,0.0,1954.0,1.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,93000.0
638,639.0,30.0,67.0,8777.0,5.0,7.0,1910.0,1950.0,0.0,0.0,0.0,796.0,796.0,796.0,0.0,0.0,796.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1980.0,0.0,0.0,328.0,0.0,164.0,0.0,0.0,0.0,0.0,5.0,2008.0,85000.0
639,640.0,120.0,53.0,3982.0,8.0,5.0,2006.0,2006.0,0.0,1154.0,0.0,366.0,1520.0,1567.0,0.0,0.0,1567.0,1.0,0.0,2.0,0.0,1.0,1.0,7.0,1.0,2006.0,3.0,648.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,264561.0
640,641.0,120.0,62.0,12677.0,8.0,5.0,2003.0,2004.0,472.0,1218.0,0.0,300.0,1518.0,1518.0,0.0,0.0,1518.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,2003.0,2.0,588.0,185.0,140.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,274000.0
641,642.0,60.0,69.0,7050.0,7.0,5.0,2001.0,2001.0,0.0,738.0,0.0,319.0,1057.0,1057.0,872.0,0.0,1929.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2001.0,2.0,650.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,226000.0
642,643.0,80.0,75.0,13860.0,8.0,7.0,1972.0,1995.0,0.0,1410.0,0.0,542.0,1952.0,2000.0,704.0,0.0,2704.0,1.0,0.0,2.0,1.0,4.0,1.0,9.0,3.0,1972.0,2.0,538.0,269.0,111.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,345000.0
643,644.0,60.0,80.0,10793.0,5.0,5.0,1969.0,1969.0,263.0,493.0,287.0,0.0,780.0,780.0,840.0,0.0,1620.0,0.0,0.0,2.0,1.0,4.0,1.0,7.0,0.0,1969.0,2.0,462.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,152000.0
644,645.0,20.0,85.0,9187.0,9.0,5.0,2009.0,2009.0,162.0,1121.0,0.0,645.0,1766.0,1766.0,0.0,0.0,1766.0,1.0,0.0,2.0,1.0,2.0,1.0,7.0,1.0,2009.0,3.0,478.0,195.0,130.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,370878.0
645,646.0,20.0,69.0,10530.0,6.0,5.0,1971.0,1971.0,0.0,282.0,35.0,664.0,981.0,981.0,0.0,0.0,981.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,1979.0,2.0,576.0,0.0,312.0,40.0,0.0,0.0,0.0,0.0,3.0,2007.0,143250.0
646,647.0,20.0,60.0,7200.0,5.0,5.0,1950.0,1950.0,0.0,0.0,0.0,0.0,0.0,1048.0,0.0,0.0,1048.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,1950.0,2.0,420.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,98300.0
647,648.0,20.0,85.0,10452.0,6.0,5.0,1953.0,1953.0,216.0,500.0,0.0,594.0,1094.0,1094.0,0.0,0.0,1094.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,2.0,1953.0,2.0,495.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,6.0,2008.0,155000.0
648,649.0,60.0,70.0,7700.0,6.0,5.0,1966.0,1966.0,351.0,0.0,0.0,756.0,756.0,1051.0,788.0,0.0,1839.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,1.0,1966.0,2.0,442.0,0.0,124.0,216.0,0.0,0.0,0.0,0.0,6.0,2010.0,155000.0
649,650.0,180.0,21.0,1936.0,4.0,6.0,1970.0,1970.0,0.0,131.0,499.0,0.0,630.0,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,84500.0
650,651.0,60.0,65.0,8125.0,7.0,6.0,2007.0,2007.0,0.0,0.0,0.0,813.0,813.0,822.0,843.0,0.0,1665.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,2007.0,2.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,205950.0
651,652.0,70.0,60.0,9084.0,4.0,5.0,1940.0,1950.0,0.0,0.0,0.0,755.0,755.0,755.0,755.0,0.0,1510.0,1.0,0.0,1.0,0.0,4.0,1.0,7.0,1.0,1940.0,1.0,296.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,108000.0
652,653.0,60.0,70.0,8750.0,7.0,5.0,1996.0,1996.0,0.0,0.0,0.0,880.0,880.0,909.0,807.0,0.0,1716.0,0.0,0.0,2.0,1.0,2.0,1.0,7.0,1.0,1996.0,2.0,512.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,191000.0
653,654.0,50.0,60.0,10320.0,6.0,7.0,1906.0,1995.0,0.0,0.0,0.0,756.0,756.0,756.0,713.0,0.0,1469.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,1906.0,1.0,216.0,57.0,0.0,239.0,0.0,0.0,0.0,0.0,6.0,2008.0,135000.0
654,655.0,20.0,91.0,10437.0,8.0,6.0,1995.0,1995.0,660.0,1696.0,0.0,413.0,2109.0,2113.0,0.0,0.0,2113.0,1.0,0.0,2.0,1.0,2.0,1.0,7.0,1.0,1995.0,3.0,839.0,236.0,46.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,350000.0
655,656.0,160.0,21.0,1680.0,6.0,5.0,1971.0,1971.0,381.0,0.0,0.0,525.0,525.0,525.0,567.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1971.0,1.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,88000.0
656,657.0,20.0,72.0,10007.0,5.0,7.0,1959.0,2006.0,54.0,806.0,0.0,247.0,1053.0,1053.0,0.0,0.0,1053.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,1959.0,1.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,145500.0
657,658.0,70.0,60.0,7200.0,7.0,6.0,1931.0,2000.0,0.0,0.0,0.0,776.0,776.0,851.0,651.0,0.0,1502.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1931.0,1.0,270.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,2.0,2008.0,149000.0
658,659.0,50.0,78.0,17503.0,6.0,5.0,1948.0,1950.0,0.0,0.0,0.0,912.0,912.0,912.0,546.0,0.0,1458.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,1.0,1948.0,1.0,330.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,97500.0
659,660.0,20.0,75.0,9937.0,5.0,7.0,1964.0,1999.0,0.0,637.0,0.0,849.0,1486.0,1486.0,0.0,0.0,1486.0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,1968.0,2.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,167000.0
660,661.0,60.0,69.0,12384.0,7.0,7.0,1976.0,1976.0,233.0,0.0,0.0,793.0,793.0,1142.0,793.0,0.0,1935.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1976.0,2.0,550.0,0.0,113.0,252.0,0.0,0.0,0.0,0.0,11.0,2007.0,197900.0
661,662.0,60.0,52.0,46589.0,8.0,7.0,1994.0,2005.0,528.0,1361.0,180.0,88.0,1629.0,1686.0,762.0,0.0,2448.0,1.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,1994.0,3.0,711.0,517.0,76.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,402000.0
662,663.0,20.0,120.0,13560.0,6.0,3.0,1968.0,1968.0,216.0,0.0,0.0,1392.0,1392.0,1392.0,0.0,0.0,1392.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,2.0,1968.0,2.0,576.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,7.0,2009.0,110000.0
663,664.0,85.0,90.0,10012.0,4.0,5.0,1972.0,1972.0,0.0,920.0,180.0,38.0,1138.0,1181.0,0.0,0.0,1181.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1974.0,2.0,588.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,4.0,2008.0,137500.0
664,665.0,20.0,49.0,20896.0,8.0,5.0,2005.0,2006.0,0.0,1721.0,0.0,356.0,2077.0,2097.0,0.0,0.0,2097.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,2005.0,3.0,1134.0,192.0,267.0,0.0,0.0,0.0,0.0,0.0,1.0,2006.0,423000.0
665,666.0,60.0,106.0,11194.0,8.0,5.0,2000.0,2000.0,40.0,0.0,0.0,1406.0,1406.0,1454.0,482.0,0.0,1936.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2000.0,2.0,504.0,188.0,124.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,230500.0
666,667.0,60.0,69.0,18450.0,6.0,5.0,1965.0,1979.0,113.0,187.0,723.0,111.0,1021.0,1465.0,915.0,0.0,2380.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1965.0,2.0,596.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,129000.0
667,668.0,20.0,65.0,8125.0,6.0,5.0,1994.0,1998.0,258.0,1138.0,0.0,270.0,1408.0,1679.0,0.0,0.0,1679.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1994.0,2.0,575.0,224.0,42.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,193500.0
668,669.0,20.0,69.0,14175.0,5.0,6.0,1956.0,1987.0,0.0,988.0,0.0,200.0,1188.0,1437.0,0.0,0.0,1437.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1999.0,2.0,576.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,168000.0
669,670.0,30.0,80.0,11600.0,4.0,5.0,1922.0,1950.0,0.0,0.0,0.0,700.0,700.0,1180.0,0.0,0.0,1180.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1922.0,1.0,252.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,7.0,2006.0,137500.0
670,671.0,60.0,64.0,8633.0,6.0,5.0,2005.0,2005.0,0.0,193.0,0.0,545.0,738.0,738.0,738.0,0.0,1476.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,2005.0,2.0,540.0,100.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,173500.0
671,672.0,70.0,54.0,6629.0,6.0,6.0,1925.0,1950.0,0.0,551.0,0.0,121.0,672.0,697.0,672.0,0.0,1369.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1930.0,1.0,300.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,103600.0
672,673.0,20.0,69.0,11250.0,6.0,6.0,1977.0,1977.0,0.0,767.0,0.0,441.0,1208.0,1208.0,0.0,0.0,1208.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1977.0,2.0,546.0,198.0,42.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,165000.0
673,674.0,20.0,110.0,14442.0,6.0,7.0,1957.0,2004.0,106.0,1186.0,0.0,291.0,1477.0,1839.0,0.0,0.0,1839.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,1957.0,2.0,416.0,0.0,87.0,0.0,0.0,200.0,0.0,0.0,6.0,2007.0,257500.0
674,675.0,20.0,80.0,9200.0,6.0,6.0,1965.0,1965.0,0.0,892.0,0.0,244.0,1136.0,1136.0,0.0,0.0,1136.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1965.0,1.0,384.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,140000.0
675,676.0,160.0,24.0,2289.0,6.0,6.0,1978.0,1978.0,0.0,311.0,0.0,544.0,855.0,855.0,586.0,0.0,1441.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1978.0,2.0,440.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,148500.0
676,677.0,70.0,60.0,9600.0,4.0,2.0,1900.0,1950.0,0.0,0.0,0.0,1095.0,1095.0,1095.0,679.0,0.0,1774.0,1.0,0.0,2.0,0.0,4.0,2.0,8.0,0.0,1920.0,3.0,779.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,5.0,2006.0,87000.0
677,678.0,30.0,52.0,9022.0,5.0,8.0,1924.0,2006.0,0.0,0.0,0.0,768.0,768.0,792.0,0.0,0.0,792.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1924.0,1.0,240.0,316.0,0.0,120.0,0.0,0.0,0.0,0.0,5.0,2009.0,109500.0
678,679.0,20.0,80.0,11844.0,8.0,5.0,2008.0,2008.0,464.0,0.0,0.0,2046.0,2046.0,2046.0,0.0,0.0,2046.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2008.0,3.0,834.0,322.0,82.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,372500.0
679,680.0,20.0,69.0,9945.0,5.0,5.0,1961.0,1961.0,57.0,827.0,0.0,161.0,988.0,988.0,0.0,0.0,988.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1963.0,2.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,128500.0
680,681.0,120.0,50.0,8012.0,6.0,5.0,1980.0,1980.0,0.0,543.0,119.0,261.0,923.0,923.0,0.0,0.0,923.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,1.0,1980.0,1.0,264.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,143000.0
681,682.0,50.0,55.0,4500.0,5.0,5.0,1932.0,2000.0,0.0,182.0,0.0,611.0,793.0,848.0,672.0,0.0,1520.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1968.0,1.0,281.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,7.0,2009.0,159434.0
682,683.0,120.0,69.0,2887.0,6.0,5.0,1996.0,1997.0,0.0,1003.0,0.0,288.0,1291.0,1291.0,0.0,0.0,1291.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,1.0,1996.0,2.0,431.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,173000.0
683,684.0,20.0,90.0,11248.0,9.0,5.0,2002.0,2002.0,215.0,1059.0,0.0,567.0,1626.0,1668.0,0.0,0.0,1668.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2002.0,3.0,702.0,257.0,45.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,285000.0
684,685.0,60.0,58.0,16770.0,7.0,5.0,1998.0,1998.0,30.0,0.0,0.0,1195.0,1195.0,1195.0,644.0,0.0,1839.0,0.0,0.0,2.0,1.0,4.0,1.0,7.0,0.0,1998.0,2.0,486.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,221000.0
685,686.0,160.0,69.0,5062.0,7.0,5.0,1984.0,1984.0,0.0,828.0,182.0,180.0,1190.0,1190.0,900.0,0.0,2090.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1984.0,2.0,577.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,207500.0
686,687.0,60.0,84.0,10207.0,7.0,6.0,2007.0,2007.0,0.0,0.0,0.0,874.0,874.0,874.0,887.0,0.0,1761.0,0.0,0.0,3.0,0.0,3.0,1.0,7.0,0.0,2007.0,2.0,578.0,144.0,105.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,227875.0
687,688.0,160.0,69.0,5105.0,7.0,5.0,2004.0,2004.0,0.0,239.0,0.0,312.0,551.0,551.0,551.0,0.0,1102.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,2004.0,2.0,480.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,148800.0
688,689.0,20.0,60.0,8089.0,8.0,6.0,2007.0,2007.0,0.0,945.0,0.0,474.0,1419.0,1419.0,0.0,0.0,1419.0,1.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,2007.0,2.0,567.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,392000.0
689,690.0,120.0,61.0,7577.0,6.0,5.0,2005.0,2006.0,256.0,20.0,0.0,1342.0,1362.0,1362.0,0.0,0.0,1362.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2005.0,2.0,460.0,192.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,194700.0
690,691.0,120.0,69.0,4426.0,6.0,5.0,2004.0,2004.0,147.0,697.0,0.0,151.0,848.0,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2004.0,2.0,420.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,141000.0
691,692.0,60.0,104.0,21535.0,10.0,6.0,1994.0,1995.0,1170.0,1455.0,0.0,989.0,2444.0,2444.0,1872.0,0.0,4316.0,0.0,1.0,3.0,1.0,4.0,1.0,10.0,2.0,1994.0,3.0,832.0,382.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,755000.0
692,693.0,60.0,42.0,26178.0,7.0,5.0,1989.0,1990.0,293.0,965.0,0.0,245.0,1210.0,1238.0,1281.0,0.0,2519.0,1.0,0.0,2.0,1.0,4.0,1.0,9.0,2.0,1989.0,2.0,628.0,320.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,335000.0
693,694.0,30.0,60.0,5400.0,5.0,6.0,1921.0,1968.0,0.0,0.0,0.0,1073.0,1073.0,1073.0,0.0,0.0,1073.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1968.0,1.0,326.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,12.0,2006.0,108480.0
694,695.0,50.0,51.0,6120.0,5.0,6.0,1936.0,1950.0,0.0,0.0,0.0,927.0,927.0,1067.0,472.0,0.0,1539.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,1995.0,2.0,576.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,141500.0
695,696.0,20.0,54.0,13811.0,6.0,6.0,1987.0,1987.0,72.0,980.0,40.0,92.0,1112.0,1137.0,0.0,0.0,1137.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,1.0,1987.0,2.0,551.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,176000.0
696,697.0,30.0,50.0,6000.0,5.0,7.0,1921.0,1950.0,0.0,616.0,0.0,0.0,616.0,616.0,0.0,0.0,616.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1921.0,1.0,205.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,6.0,2006.0,89000.0
697,698.0,20.0,57.0,6420.0,5.0,7.0,1952.0,1952.0,0.0,210.0,551.0,219.0,980.0,1148.0,0.0,0.0,1148.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0,0.0,1952.0,1.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,123500.0
698,699.0,20.0,65.0,8450.0,5.0,8.0,1965.0,2009.0,0.0,553.0,117.0,224.0,894.0,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1973.0,1.0,336.0,416.0,144.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,138500.0
699,700.0,120.0,59.0,4282.0,7.0,5.0,2004.0,2004.0,0.0,16.0,0.0,1375.0,1391.0,1391.0,0.0,0.0,1391.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,2004.0,2.0,530.0,156.0,158.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,196000.0
700,701.0,20.0,85.0,14331.0,8.0,5.0,2002.0,2002.0,630.0,1274.0,0.0,526.0,1800.0,1800.0,0.0,0.0,1800.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2002.0,3.0,765.0,270.0,78.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,312500.0
701,702.0,20.0,80.0,9600.0,7.0,5.0,1969.0,1969.0,168.0,0.0,0.0,1164.0,1164.0,1164.0,0.0,0.0,1164.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1969.0,2.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,140000.0
702,703.0,60.0,82.0,12438.0,8.0,5.0,2006.0,2006.0,466.0,0.0,0.0,1234.0,1234.0,1264.0,1312.0,0.0,2576.0,0.0,0.0,2.0,1.0,4.0,1.0,10.0,1.0,2006.0,3.0,666.0,324.0,100.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,361919.0
703,704.0,190.0,76.0,7630.0,5.0,9.0,1900.0,1996.0,0.0,0.0,0.0,360.0,360.0,1032.0,780.0,0.0,1812.0,0.0,0.0,2.0,0.0,4.0,2.0,8.0,1.0,1999.0,2.0,672.0,344.0,0.0,40.0,0.0,0.0,0.0,0.0,5.0,2010.0,140000.0
704,705.0,20.0,70.0,8400.0,7.0,5.0,2004.0,2005.0,109.0,712.0,0.0,761.0,1473.0,1484.0,0.0,0.0,1484.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2004.0,2.0,606.0,0.0,35.0,0.0,144.0,0.0,0.0,0.0,5.0,2010.0,213000.0
705,706.0,190.0,70.0,5600.0,4.0,5.0,1930.0,1950.0,0.0,0.0,0.0,0.0,0.0,372.0,720.0,0.0,1092.0,0.0,0.0,2.0,0.0,3.0,2.0,7.0,0.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,7.0,2010.0,55000.0
706,707.0,20.0,69.0,115149.0,7.0,5.0,1971.0,2002.0,351.0,1219.0,0.0,424.0,1643.0,1824.0,0.0,0.0,1824.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,2.0,1971.0,2.0,739.0,380.0,48.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,302000.0
707,708.0,120.0,48.0,6240.0,8.0,5.0,2006.0,2006.0,176.0,863.0,0.0,461.0,1324.0,1324.0,0.0,0.0,1324.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2006.0,2.0,550.0,192.0,38.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,254000.0
708,709.0,60.0,65.0,9018.0,7.0,5.0,2007.0,2007.0,0.0,0.0,0.0,728.0,728.0,728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,2007.0,2.0,400.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,179540.0
709,710.0,20.0,69.0,7162.0,5.0,7.0,1966.0,1966.0,41.0,0.0,0.0,876.0,876.0,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1966.0,1.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,109900.0
710,711.0,30.0,56.0,4130.0,3.0,6.0,1935.0,2003.0,0.0,0.0,0.0,270.0,270.0,729.0,0.0,0.0,729.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,52000.0
711,712.0,50.0,66.0,8712.0,4.0,7.0,1900.0,1950.0,0.0,0.0,0.0,859.0,859.0,859.0,319.0,0.0,1178.0,0.0,0.0,1.0,0.0,2.0,1.0,7.0,0.0,1964.0,1.0,384.0,68.0,0.0,98.0,0.0,0.0,0.0,0.0,1.0,2010.0,102776.0
712,713.0,120.0,40.0,4671.0,8.0,5.0,1988.0,1989.0,0.0,767.0,0.0,461.0,1228.0,1228.0,0.0,0.0,1228.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,1.0,1988.0,2.0,472.0,168.0,120.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,189000.0
713,714.0,190.0,60.0,9873.0,4.0,5.0,1970.0,1970.0,160.0,789.0,0.0,171.0,960.0,960.0,0.0,0.0,960.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1970.0,2.0,576.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,129000.0
714,715.0,60.0,69.0,13517.0,6.0,8.0,1976.0,2005.0,289.0,533.0,0.0,192.0,725.0,725.0,754.0,0.0,1479.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,0.0,1976.0,2.0,475.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,130500.0
715,716.0,20.0,78.0,10140.0,6.0,5.0,1974.0,1974.0,174.0,0.0,0.0,1064.0,1064.0,1350.0,0.0,0.0,1350.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1974.0,2.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,165000.0
716,717.0,70.0,60.0,10800.0,7.0,8.0,1890.0,1998.0,0.0,0.0,0.0,718.0,718.0,1576.0,978.0,0.0,2554.0,0.0,0.0,1.0,1.0,3.0,1.0,8.0,0.0,1996.0,2.0,704.0,0.0,48.0,143.0,0.0,0.0,0.0,0.0,7.0,2007.0,159500.0
717,718.0,20.0,80.0,10000.0,5.0,6.0,1973.0,2000.0,0.0,1084.0,0.0,92.0,1176.0,1178.0,0.0,0.0,1178.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1973.0,2.0,439.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,157000.0
718,719.0,60.0,96.0,10542.0,7.0,5.0,1993.0,1994.0,651.0,1173.0,0.0,138.0,1311.0,1325.0,1093.0,0.0,2418.0,1.0,0.0,2.0,1.0,3.0,1.0,9.0,1.0,1993.0,3.0,983.0,250.0,154.0,216.0,0.0,0.0,0.0,0.0,8.0,2008.0,341000.0
719,720.0,20.0,69.0,9920.0,5.0,6.0,1969.0,1969.0,0.0,523.0,0.0,448.0,971.0,971.0,0.0,0.0,971.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,1.0,1969.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,128500.0
