,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,year,month,day,hour
15148,768,13.0,13.0,82.0,11.0,7.0,0.0,1.0,2.0,2016,10,1,12
15121,2510,15.5,15.5,65.5,18.5,2.0,0.0,0.0,2.0,2016,9,30,9
7334,646,17.0,17.0,83.0,17.5,3.0,0.0,0.0,2.0,2015,11,6,22
15904,90,7.0,5.0,81.0,9.0,1.0,0.0,0.0,2.0,2016,11,2,1
1050,452,6.0,4.0,87.0,10.0,7.0,0.0,0.0,3.0,2015,2,16,20
7506,226,9.0,6.0,71.0,24.0,1.0,0.0,1.0,2.0,2015,11,14,2
6888,2059,12.0,12.0,88.0,5.0,3.0,0.0,0.0,2.0,2015,10,19,7
9123,120,0.5,-1.0,90.0,5.5,1.0,0.0,0.0,3.0,2016,1,21,0
4661,4115,22.0,22.0,50.0,24.0,2.0,0.0,0.0,1.0,2015,7,17,17
9554,494,8.0,4.0,66.0,32.0,2.0,0.0,0.0,3.0,2016,2,8,6
8844,618,9.5,7.0,82.0,18.0,2.0,0.0,1.0,3.0,2016,1,9,9
10123,115,7.0,3.0,73.5,30.5,7.0,0.0,0.0,0.0,2016,3,3,0
1270,143,10.0,8.0,88.0,16.0,3.0,0.0,0.0,3.0,2015,2,26,0
10984,1306,12.0,12.0,58.0,10.0,3.0,0.0,0.0,0.0,2016,4,8,13
16240,43,14.0,14.0,88.0,18.0,3.0,0.0,0.0,2.0,2016,11,16,2
403,758,4.0,1.0,70.0,14.0,2.0,0.0,0.0,3.0,2015,1,20,20
718,202,0.5,-2.0,69.5,7.0,2.0,0.0,0.0,3.0,2015,2,2,23
7554,44,14.5,14.5,72.5,28.0,7.0,0.0,0.0,2.0,2015,11,16,2
11352,509,8.0,7.5,53.0,5.0,1.0,0.0,1.0,0.0,2016,4,23,21
12647,1246,16.0,16.0,83.0,7.0,7.0,0.0,0.0,1.0,2016,6,16,20
3826,873,18.5,18.5,85.5,9.0,1.0,0.0,0.0,1.0,2015,6,12,21
11017,407,7.0,5.0,71.0,11.0,1.0,0.0,1.0,0.0,2016,4,9,22
4530,106,16.0,16.0,83.0,19.5,1.0,0.0,1.0,1.0,2015,7,12,5
4767,804,17.0,17.0,73.0,13.0,1.0,0.0,0.0,1.0,2015,7,22,6
15325,684,14.0,14.0,67.0,6.5,1.0,0.0,1.0,2.0,2016,10,8,21
14894,799,17.0,17.0,70.5,5.0,4.0,0.0,0.0,2.0,2016,9,20,22
1978,1217,11.5,11.5,44.0,15.0,2.0,0.0,0.0,0.0,2015,3,27,12
3786,136,11.0,11.0,85.0,10.0,1.0,0.0,0.0,1.0,2015,6,11,5
14897,179,16.0,16.0,83.0,7.0,2.0,0.0,0.0,2.0,2016,9,21,1
5108,1304,21.0,21.0,51.5,13.0,2.0,0.0,0.0,1.0,2015,8,5,11
6584,4325,16.0,16.0,94.0,10.0,3.0,0.0,0.0,2.0,2015,10,6,8
16641,1286,7.5,7.0,90.0,5.5,3.0,0.0,0.0,3.0,2016,12,2,19
13591,2982,22.0,22.0,50.0,18.5,2.0,0.0,0.0,1.0,2016,7,26,19
14207,2106,20.5,20.5,53.0,29.0,3.0,0.0,1.0,1.0,2016,8,21,18
4302,4193,24.5,24.5,61.0,18.5,7.0,0.0,0.0,1.0,2015,7,2,17
7592,1277,16.5,16.5,72.5,42.5,3.0,0.0,0.0,2.0,2015,11,17,16
3378,221,12.0,12.0,63.0,11.0,4.0,1.0,0.0,0.0,2015,5,25,2
3849,1485,18.0,18.0,70.5,15.0,3.0,0.0,1.0,1.0,2015,6,13,20
8778,782,8.0,7.5,87.0,5.0,3.0,0.0,0.0,3.0,2016,1,6,15
1123,347,8.0,5.0,87.0,16.0,7.0,0.0,0.0,3.0,2015,2,19,21
9774,830,6.0,2.0,61.0,22.0,3.0,0.0,0.0,3.0,2016,2,17,10
7607,652,14.0,14.0,83.0,35.0,7.0,0.0,0.0,2.0,2015,11,18,15
16479,320,5.0,2.5,93.0,10.0,1.0,0.0,1.0,2.0,2016,11,26,1
1617,958,13.0,13.0,39.5,22.0,1.0,0.0,0.0,0.0,2015,3,12,11
13958,738,16.0,16.0,74.5,19.5,2.0,0.0,0.0,1.0,2016,8,11,6
3113,134,10.0,8.0,82.0,16.0,1.0,0.0,0.0,0.0,2015,5,14,1
3076,1336,17.0,17.0,42.0,28.0,2.0,0.0,0.0,0.0,2015,5,12,12
14335,349,18.5,18.5,64.0,6.5,1.0,0.0,1.0,1.0,2016,8,27,2
1833,1251,8.0,5.0,62.0,22.0,3.0,0.0,1.0,0.0,2015,3,21,11
9552,196,10.0,6.0,82.0,39.0,7.0,0.0,1.0,3.0,2016,2,7,21
7519,314,11.5,11.5,88.0,25.0,7.0,0.0,1.0,2.0,2015,11,14,15
3999,365,14.0,14.0,72.0,9.0,1.0,0.0,1.0,1.0,2015,6,20,2
4534,846,19.0,19.0,70.5,20.5,3.0,0.0,1.0,1.0,2015,7,12,9
10409,409,6.0,3.5,76.0,11.0,1.0,0.0,0.0,0.0,2016,3,14,22
14635,268,18.5,18.5,80.5,11.0,1.0,0.0,1.0,2.0,2016,9,10,3
7922,1720,14.0,14.0,55.0,27.0,3.0,0.0,0.0,3.0,2015,12,1,19
6009,564,17.0,17.0,83.0,14.0,2.0,0.0,1.0,2.0,2015,9,12,8
3858,148,13.0,13.0,88.0,12.0,3.0,0.0,1.0,1.0,2015,6,14,5
5147,150,15.5,15.5,79.5,6.5,3.0,0.0,0.0,1.0,2015,8,7,2
4221,4393,18.5,18.5,60.0,7.0,1.0,0.0,0.0,1.0,2015,6,29,8
16037,409,8.5,5.5,68.5,19.5,2.0,0.0,0.0,2.0,2016,11,7,14
10448,1034,8.0,4.0,53.0,28.0,2.0,0.0,0.0,0.0,2016,3,16,13
6820,1088,12.5,12.5,79.5,19.0,3.0,0.0,0.0,2.0,2015,10,16,11
4206,2506,21.5,21.5,55.0,19.5,2.0,0.0,1.0,1.0,2015,6,28,17
9890,1386,8.0,7.0,96.5,7.0,7.0,0.0,0.0,3.0,2016,2,22,7
1190,237,5.5,0.5,84.0,29.0,7.0,0.0,1.0,3.0,2015,2,22,16
12669,3000,17.5,17.5,72.5,10.0,2.0,0.0,0.0,1.0,2016,6,17,18
14327,3453,26.5,25.5,26.0,9.0,1.0,0.0,0.0,1.0,2016,8,26,18
3189,111,9.0,7.0,76.0,12.0,1.0,0.0,1.0,0.0,2015,5,17,5
2697,1567,11.0,11.0,69.5,11.0,3.0,0.0,1.0,0.0,2015,4,26,17
9156,1261,7.0,4.0,84.0,15.0,7.0,0.0,0.0,3.0,2016,1,22,9
13368,2800,25.0,25.0,61.0,21.0,2.0,0.0,1.0,1.0,2016,7,17,12
12642,1217,18.0,18.0,64.0,14.0,2.0,0.0,0.0,1.0,2016,6,16,15
10254,655,7.5,4.5,53.0,18.0,2.0,0.0,0.0,0.0,2016,3,8,11
1147,478,5.0,2.5,81.0,10.0,2.0,0.0,0.0,3.0,2015,2,20,21
29,81,6.0,5.5,87.0,5.0,4.0,0.0,0.0,3.0,2015,1,5,5
527,115,8.0,5.0,87.0,19.0,7.0,0.0,0.0,3.0,2015,1,26,0
6665,3121,14.0,14.0,72.0,13.0,1.0,0.0,0.0,2.0,2015,10,9,18
14926,837,16.0,16.0,83.0,10.0,3.0,0.0,0.0,2.0,2016,9,22,6
763,827,3.0,-0.5,81.0,15.0,3.0,0.0,0.0,3.0,2015,2,4,20
17390,63,1.0,-2.0,90.0,11.0,1.0,0.0,0.0,3.0,2017,1,3,0
11868,1031,12.5,12.5,59.0,10.0,1.0,0.0,1.0,0.0,2016,5,15,9
2167,1209,8.5,5.5,68.5,18.5,4.0,0.0,1.0,0.0,2015,4,4,15
16441,909,11.0,11.0,77.0,20.5,3.0,0.0,0.0,2.0,2016,11,24,11
3314,1283,16.5,16.5,53.5,14.0,1.0,0.0,0.0,0.0,2015,5,22,10
9356,1110,7.0,4.0,53.0,19.5,2.0,0.0,1.0,3.0,2016,1,30,17
15925,636,6.5,5.5,78.5,6.0,1.0,0.0,0.0,2.0,2016,11,2,22
1032,31,2.0,-0.5,100.0,7.5,26.0,0.0,0.0,3.0,2015,2,16,2
14009,1300,20.0,20.0,64.0,25.0,2.0,0.0,1.0,1.0,2016,8,13,9
9608,908,8.0,5.0,64.0,19.5,3.0,0.0,0.0,3.0,2016,2,10,12
5265,260,17.0,17.0,85.5,9.0,7.0,0.0,0.0,1.0,2015,8,12,0
4414,2309,19.0,19.0,75.5,19.5,3.0,0.0,0.0,1.0,2015,7,7,9
3224,1579,15.0,15.0,48.0,30.5,2.0,0.0,0.0,0.0,2015,5,18,16
8608,1062,13.0,13.0,55.0,29.5,1.0,0.0,0.0,3.0,2015,12,30,13
4071,68,13.5,13.5,69.5,21.0,3.0,0.0,0.0,1.0,2015,6,23,2
4292,2572,20.5,20.5,73.5,12.0,1.0,0.0,0.0,1.0,2015,7,2,7
11162,387,9.5,7.5,84.5,16.0,3.0,0.0,0.0,0.0,2016,4,15,23
3340,1586,13.5,13.5,85.0,24.0,7.0,0.0,1.0,0.0,2015,5,23,12
9804,1469,7.0,4.0,51.0,15.0,2.0,0.0,0.0,3.0,2016,2,18,16
11203,2536,11.0,11.0,39.5,10.0,1.0,0.0,1.0,0.0,2016,4,17,16
12332,3336,13.0,13.0,77.0,11.0,3.0,0.0,0.0,1.0,2016,6,3,17
2683,92,10.0,8.5,94.0,12.0,26.0,0.0,1.0,0.0,2015,4,26,3
16550,110,2.0,1.0,81.0,4.0,1.0,0.0,0.0,2.0,2016,11,29,0
1439,93,4.5,1.5,72.5,11.0,1.0,0.0,0.0,0.0,2015,3,5,1
3502,121,9.5,7.5,79.0,15.0,1.0,0.0,1.0,0.0,2015,5,30,6
2230,456,5.0,4.5,87.0,5.0,1.0,0.0,0.0,0.0,2015,4,7,6
1768,2636,9.0,7.0,68.5,15.0,3.0,0.0,0.0,0.0,2015,3,18,18
15367,1376,13.5,13.5,61.0,13.0,2.0,0.0,0.0,2.0,2016,10,10,15
4683,3471,23.0,22.0,32.0,17.0,1.0,0.0,1.0,1.0,2015,7,18,15
7707,556,5.0,2.5,78.5,10.0,1.0,0.0,1.0,2.0,2015,11,22,19
17301,343,3.0,0.0,100.0,11.0,4.0,0.0,0.0,3.0,2016,12,30,7
1921,34,3.5,1.0,84.0,8.0,1.0,0.0,0.0,0.0,2015,3,25,3
16265,56,9.5,7.0,76.5,19.0,7.0,0.0,0.0,2.0,2016,11,17,3
5611,599,18.5,18.5,83.0,22.0,7.0,0.0,0.0,1.0,2015,8,26,10
484,61,5.5,1.5,73.5,24.0,1.0,0.0,1.0,3.0,2015,1,24,5
6991,1324,14.0,14.0,57.0,14.0,4.0,0.0,0.0,2.0,2015,10,23,14
3424,222,12.5,12.5,67.0,15.0,1.0,0.0,0.0,0.0,2015,5,27,0
12030,253,13.5,13.5,77.0,6.5,7.0,0.0,1.0,0.0,2016,5,22,3
4238,183,18.5,18.5,66.0,7.0,1.0,0.0,0.0,1.0,2015,6,30,1
9626,549,2.0,-1.0,87.0,10.0,1.0,0.0,0.0,3.0,2016,2,11,6
4408,68,18.0,18.0,62.0,7.5,1.0,0.0,0.0,1.0,2015,7,7,3
12073,575,13.5,13.5,85.0,12.0,3.0,0.0,0.0,0.0,2016,5,23,22
9288,700,10.0,7.0,67.0,26.0,2.0,0.0,0.0,3.0,2016,1,27,21
11101,1003,14.0,14.0,52.0,2.0,1.0,0.0,0.0,0.0,2016,4,13,10
14025,575,18.5,18.5,60.0,10.0,3.0,0.0,1.0,1.0,2016,8,14,1
3125,321,10.0,6.0,85.0,35.0,7.0,0.0,0.0,0.0,2015,5,14,13
8671,43,10.0,7.5,88.0,19.5,3.0,0.0,1.0,3.0,2016,1,2,4
3419,2521,17.5,17.5,52.5,16.0,1.0,0.0,0.0,0.0,2015,5,26,19
4881,211,16.0,16.0,83.0,24.0,7.0,0.0,0.0,1.0,2015,7,27,0
9167,669,9.5,7.0,79.0,16.0,1.0,0.0,0.0,3.0,2016,1,22,20
13763,136,20.0,20.0,83.0,23.0,4.0,0.0,0.0,1.0,2016,8,3,2
10815,1035,11.5,11.5,48.5,17.0,1.0,0.0,0.0,0.0,2016,4,1,11
432,81,2.0,2.0,87.0,2.0,2.0,0.0,0.0,3.0,2015,1,22,1
15969,1836,9.0,8.5,87.0,5.0,7.0,0.0,0.0,2.0,2016,11,4,18
1180,95,1.0,-2.0,87.0,11.0,1.0,0.0,1.0,3.0,2015,2,22,6
12525,2216,20.0,20.0,66.5,9.0,2.0,0.0,1.0,1.0,2016,6,11,18
1323,89,8.0,4.5,71.0,22.0,4.0,0.0,1.0,3.0,2015,2,28,5
14131,1771,24.5,24.0,39.0,23.0,1.0,0.0,0.0,1.0,2016,8,18,14
9556,3577,9.0,5.0,58.0,36.0,2.0,0.0,0.0,3.0,2016,2,8,8
16500,504,5.5,4.5,90.0,5.5,1.0,0.0,1.0,2.0,2016,11,26,22
10626,340,9.0,8.0,62.0,9.0,4.0,0.0,0.0,0.0,2016,3,23,23
8025,325,13.0,13.0,69.5,31.5,3.0,0.0,1.0,3.0,2015,12,6,2
5016,3873,22.0,21.0,39.5,18.5,1.0,0.0,1.0,1.0,2015,8,1,15
14990,902,20.0,20.0,60.0,17.0,1.0,0.0,1.0,2.0,2016,9,24,22
14308,657,23.5,23.5,76.0,3.0,1.0,0.0,0.0,1.0,2016,8,25,23
15627,1128,11.5,11.5,79.5,17.0,2.0,0.0,0.0,2.0,2016,10,21,11
4099,733,15.5,15.5,67.5,17.0,1.0,0.0,0.0,1.0,2015,6,24,6
13597,200,18.0,18.0,78.0,18.0,1.0,0.0,0.0,1.0,2016,7,27,1
11152,276,11.5,11.5,85.0,15.0,7.0,0.0,0.0,0.0,2016,4,15,13
8900,2771,7.0,4.0,84.0,18.0,3.0,0.0,0.0,3.0,2016,1,11,17
12526,1224,19.0,19.0,75.5,10.0,7.0,0.0,1.0,1.0,2016,6,11,19
17174,207,11.0,11.0,77.0,35.0,3.0,0.0,1.0,3.0,2016,12,25,0
17127,162,8.0,6.0,87.0,10.0,1.0,0.0,0.0,3.0,2016,12,23,1
6312,326,13.0,13.0,74.5,18.0,1.0,0.0,0.0,2.0,2015,9,25,0
13278,4104,17.0,17.0,56.0,16.0,2.0,0.0,0.0,1.0,2016,7,13,18
11701,2064,23.0,23.0,45.5,18.0,1.0,0.0,1.0,0.0,2016,5,8,10
1434,907,7.5,5.5,64.0,9.0,1.0,0.0,0.0,0.0,2015,3,4,20
9150,38,6.0,3.5,71.0,11.0,4.0,0.0,0.0,3.0,2016,1,22,3
8590,663,10.0,8.0,76.0,13.0,1.0,0.0,0.0,3.0,2015,12,29,19
6876,820,13.0,13.0,88.0,4.0,7.0,0.0,1.0,2.0,2015,10,18,19
15534,1293,16.5,16.5,66.0,20.0,2.0,0.0,0.0,2.0,2016,10,17,14
14058,1350,19.5,19.5,58.0,18.5,2.0,0.0,0.0,1.0,2016,8,15,10
9347,372,9.0,6.0,73.5,22.0,2.0,0.0,1.0,3.0,2016,1,30,8
16545,1608,5.0,2.0,73.0,16.0,1.0,0.0,0.0,2.0,2016,11,28,19
11499,332,7.0,5.0,68.5,11.0,1.0,0.0,1.0,0.0,2016,4,30,0
10067,1430,8.0,7.0,50.0,6.0,2.0,0.0,0.0,3.0,2016,2,29,16
9093,2563,2.5,2.5,60.0,2.0,1.0,0.0,0.0,3.0,2016,1,19,18
7812,58,11.0,11.0,88.0,12.0,4.0,0.0,0.0,2.0,2015,11,27,4
12572,2533,16.5,16.5,80.0,19.0,7.0,0.0,0.0,1.0,2016,6,13,17
986,83,6.5,4.5,84.0,10.0,2.0,0.0,1.0,3.0,2015,2,14,4
9988,1774,3.5,0.5,63.0,11.0,3.0,0.0,0.0,3.0,2016,2,26,9
2752,168,8.5,6.0,68.5,14.0,1.0,0.0,0.0,0.0,2015,4,29,0
6186,2368,17.5,17.5,55.5,5.5,1.0,0.0,1.0,2.0,2015,9,19,18
15249,4279,14.0,14.0,55.0,33.0,1.0,0.0,0.0,2.0,2016,10,5,17
427,890,3.0,0.5,81.0,9.0,4.0,0.0,0.0,3.0,2015,1,21,20
14942,860,16.5,16.5,61.0,12.0,2.0,0.0,0.0,2.0,2016,9,22,22
13095,69,14.0,14.0,63.0,6.0,1.0,0.0,0.0,1.0,2016,7,6,3
6025,603,14.5,14.5,67.5,10.0,1.0,0.0,1.0,2.0,2015,9,13,0
9699,119,4.0,1.0,81.0,13.0,1.0,0.0,1.0,3.0,2016,2,14,7
15656,2356,13.0,13.0,61.0,14.0,3.0,0.0,1.0,2.0,2016,10,22,16
15972,576,8.0,7.0,87.0,7.0,1.0,0.0,0.0,2.0,2016,11,4,21
7435,36,15.0,15.0,68.0,16.0,4.0,0.0,0.0,2.0,2015,11,11,3
5274,2140,17.5,17.5,72.5,15.0,3.0,0.0,0.0,1.0,2015,8,12,9
8123,51,11.0,11.0,72.0,23.0,4.0,0.0,0.0,3.0,2015,12,10,4
1069,1143,9.0,6.5,50.0,16.0,1.0,0.0,0.0,3.0,2015,2,17,15
516,1705,8.0,5.0,66.0,18.0,3.0,0.0,1.0,3.0,2015,1,25,13
9317,71,11.0,11.0,77.0,33.0,2.0,0.0,0.0,3.0,2016,1,29,2
7376,1438,17.0,17.0,83.0,23.0,3.0,0.0,1.0,2.0,2015,11,8,16
13762,166,20.0,20.0,83.0,21.0,4.0,0.0,0.0,1.0,2016,8,3,1
16539,1082,8.0,4.0,51.5,30.5,2.0,0.0,0.0,2.0,2016,11,28,13
16901,959,13.0,13.0,94.0,13.0,4.0,0.0,0.0,3.0,2016,12,13,15
2637,106,8.0,7.0,87.0,6.0,1.0,0.0,0.0,0.0,2015,4,24,5
6679,575,11.5,11.5,85.0,2.0,2.0,0.0,1.0,2.0,2015,10,10,8
9225,520,11.5,11.5,72.0,14.0,1.0,0.0,0.0,3.0,2016,1,25,6
16495,1259,8.5,8.0,79.0,5.0,1.0,0.0,1.0,2.0,2016,11,26,17
16649,158,6.0,5.0,87.0,5.5,4.0,0.0,1.0,3.0,2016,12,3,3
1181,106,1.5,-1.5,84.0,9.0,1.0,0.0,1.0,3.0,2015,2,22,7
9271,27,12.0,12.0,88.0,31.0,7.0,0.0,0.0,3.0,2016,1,27,4
326,1527,6.0,3.0,71.0,18.0,1.0,0.0,1.0,3.0,2015,1,17,15
8859,168,7.0,3.5,81.0,24.5,26.0,0.0,1.0,3.0,2016,1,10,0
10507,353,7.0,5.0,71.0,10.0,4.0,0.0,1.0,0.0,2016,3,19,0
7795,867,10.5,9.5,79.5,10.0,2.0,0.0,0.0,2.0,2015,11,26,11
7826,2161,12.0,12.0,82.0,20.5,2.0,0.0,0.0,2.0,2015,11,27,18
7920,2986,14.0,14.0,63.0,22.0,3.0,0.0,0.0,3.0,2015,12,1,17
4239,101,17.5,17.5,68.0,8.0,1.0,0.0,0.0,1.0,2015,6,30,2
7106,872,13.5,13.5,85.0,15.0,2.0,0.0,0.0,2.0,2015,10,28,10
13446,4953,29.5,28.5,34.0,24.0,1.0,0.0,0.0,1.0,2016,7,20,18
6786,142,10.0,9.0,88.0,9.0,3.0,0.0,0.0,2.0,2015,10,15,1
10776,1111,9.5,7.5,64.0,13.0,2.0,0.0,0.0,0.0,2016,3,30,20
14032,524,17.5,17.5,57.5,5.0,4.0,0.0,1.0,1.0,2016,8,14,8
10874,339,11.0,11.0,94.0,8.0,7.0,0.0,1.0,0.0,2016,4,3,22
3875,597,13.0,13.0,82.0,16.0,4.0,0.0,1.0,1.0,2015,6,14,22
4939,1256,16.5,16.5,53.5,21.0,2.0,0.0,0.0,1.0,2015,7,29,10
10666,2881,15.0,15.0,40.5,8.5,1.0,1.0,0.0,0.0,2016,3,25,15
14740,1819,26.5,27.0,54.5,15.5,1.0,0.0,0.0,2.0,2016,9,14,12
15467,1635,13.0,13.0,72.0,14.0,2.0,0.0,0.0,2.0,2016,10,14,19
622,314,3.0,-2.0,75.0,25.0,3.0,0.0,0.0,3.0,2015,1,29,23
16797,1822,13.0,13.0,88.0,14.0,3.0,0.0,0.0,3.0,2016,12,9,7
4486,2640,20.5,20.5,43.0,12.0,1.0,0.0,0.0,1.0,2015,7,10,9
9425,919,10.0,6.0,47.0,39.0,2.0,0.0,0.0,3.0,2016,2,2,14
4943,1522,18.5,18.5,47.5,22.0,2.0,0.0,0.0,1.0,2015,7,29,14
3063,397,15.0,15.0,57.0,19.0,1.0,0.0,0.0,0.0,2015,5,11,23
16135,1857,9.0,8.0,64.0,8.0,1.0,0.0,0.0,2.0,2016,11,11,16
10386,158,5.0,2.0,84.0,14.0,4.0,0.0,1.0,0.0,2016,3,13,23
16112,2802,9.5,6.5,69.0,21.0,2.0,0.0,0.0,2.0,2016,11,10,17
9120,601,1.0,1.0,90.0,4.0,1.0,0.0,0.0,3.0,2016,1,20,21
16319,882,5.0,1.5,81.0,18.0,1.0,0.0,1.0,2.0,2016,11,19,9
7820,1230,13.0,13.0,88.0,19.5,7.0,0.0,0.0,2.0,2015,11,27,12
17080,76,8.0,5.5,87.0,16.0,7.0,0.0,0.0,3.0,2016,12,21,2
13365,1002,22.5,22.5,71.0,13.0,2.0,0.0,1.0,1.0,2016,7,17,9
460,80,-1.0,-3.0,86.0,6.0,4.0,0.0,0.0,3.0,2015,1,23,5
2134,75,6.5,4.5,93.0,8.0,7.0,1.0,0.0,0.0,2015,4,3,5
4394,1619,22.0,21.0,47.0,17.0,3.0,0.0,0.0,1.0,2015,7,6,13
5151,712,15.0,15.0,70.0,4.0,2.0,0.0,0.0,1.0,2015,8,7,6
14210,710,18.0,18.0,83.0,19.5,3.0,0.0,1.0,1.0,2016,8,21,21
10827,526,9.0,7.0,64.0,12.0,1.0,0.0,0.0,0.0,2016,4,1,23
3606,1437,19.0,19.0,39.0,19.5,1.0,0.0,0.0,1.0,2015,6,3,14
15245,1518,16.0,16.0,48.0,39.0,2.0,0.0,0.0,2.0,2016,10,5,13
15208,160,13.0,13.0,82.0,6.0,2.0,0.0,0.0,2.0,2016,10,4,0
10385,284,5.0,2.0,81.0,16.0,4.0,0.0,1.0,0.0,2016,3,13,22
10839,2067,13.5,13.5,44.0,20.0,2.0,0.0,1.0,0.0,2016,4,2,11
418,666,3.0,-1.0,87.0,16.0,3.0,0.0,0.0,3.0,2015,1,21,11
4873,786,15.0,15.0,88.0,19.5,7.0,0.0,1.0,1.0,2015,7,26,16
17197,662,13.0,13.0,79.5,28.0,4.0,0.0,1.0,3.0,2016,12,25,23
2491,153,7.0,4.0,76.0,15.0,3.0,0.0,1.0,0.0,2015,4,18,3
2220,656,9.0,7.0,71.0,15.0,3.0,1.0,0.0,0.0,2015,4,6,20
4614,4037,22.0,22.0,61.0,8.5,3.0,0.0,0.0,1.0,2015,7,15,18
12389,93,12.0,12.0,94.0,10.0,3.0,0.0,0.0,1.0,2016,6,6,2
10578,253,6.5,6.0,73.5,5.0,1.0,0.0,0.0,0.0,2016,3,21,23
8212,69,8.5,6.5,87.0,10.0,3.0,0.0,0.0,3.0,2015,12,14,1
1545,770,9.0,6.0,87.0,19.0,3.0,0.0,0.0,0.0,2015,3,9,11
1384,2470,7.0,3.0,47.5,27.5,2.0,0.0,0.0,0.0,2015,3,2,18
1298,43,3.0,-1.0,75.0,16.0,1.0,0.0,0.0,3.0,2015,2,27,4
11237,42,10.0,8.0,71.0,13.0,4.0,0.0,0.0,0.0,2016,4,19,2
4814,143,17.0,17.0,59.0,6.5,1.0,0.0,0.0,1.0,2015,7,24,5
437,512,2.0,2.0,84.0,2.0,3.0,0.0,0.0,3.0,2015,1,22,6
7988,1329,13.0,13.0,63.0,26.0,2.0,0.0,0.0,3.0,2015,12,4,13
2390,483,11.5,11.5,79.5,12.0,1.0,0.0,0.0,0.0,2015,4,13,22
3645,3793,18.5,18.5,83.0,9.0,1.0,0.0,0.0,1.0,2015,6,5,8
37,873,10.0,8.5,82.0,10.0,3.0,0.0,0.0,3.0,2015,1,5,13
16637,1366,8.0,8.0,82.0,4.0,3.0,0.0,0.0,3.0,2016,12,2,15
593,2377,5.0,0.0,53.0,31.5,1.0,0.0,0.0,3.0,2015,1,28,18
2069,963,12.0,12.0,44.0,47.5,1.0,0.0,0.0,0.0,2015,3,31,12
3634,4365,21.0,20.5,45.5,16.0,1.0,0.0,0.0,1.0,2015,6,4,18
12764,4316,21.0,21.0,53.0,19.5,3.0,0.0,0.0,1.0,2016,6,21,17
14090,2975,18.5,18.5,62.0,21.5,2.0,0.0,0.0,1.0,2016,8,16,19
1649,1229,7.0,3.5,73.5,19.5,1.0,0.0,0.0,0.0,2015,3,13,19
13372,3175,27.5,27.5,46.5,27.0,1.0,0.0,1.0,1.0,2016,7,17,16
11834,541,10.0,7.5,69.0,17.5,4.0,0.0,0.0,0.0,2016,5,13,23
5938,147,15.0,15.0,72.0,12.0,4.0,0.0,0.0,2.0,2015,9,9,1
11966,1114,15.0,15.0,70.0,8.0,3.0,0.0,0.0,0.0,2016,5,19,11
7132,1263,15.0,15.0,82.0,17.0,3.0,0.0,0.0,2.0,2015,10,29,12
1475,1318,12.0,12.0,56.0,26.0,1.0,0.0,0.0,0.0,2015,3,6,13
1811,1257,9.0,8.0,71.0,7.0,1.0,0.0,0.0,0.0,2015,3,20,13
4156,2029,26.0,26.0,42.0,28.0,1.0,0.0,0.0,1.0,2015,6,26,15
3133,355,9.0,7.0,94.0,15.0,7.0,0.0,0.0,0.0,2015,5,14,21
7352,1331,17.0,17.0,77.0,22.0,2.0,0.0,1.0,2.0,2015,11,7,16
12791,1692,22.0,22.0,71.0,8.0,2.0,0.0,0.0,1.0,2016,6,22,20
1827,65,7.0,6.0,81.0,6.0,1.0,0.0,1.0,0.0,2015,3,21,5
13602,800,18.0,18.0,83.0,19.5,2.0,0.0,0.0,1.0,2016,7,27,6
8368,1306,13.0,13.0,77.0,16.5,2.0,0.0,1.0,3.0,2015,12,20,13
175,241,5.0,0.0,66.0,29.5,1.0,0.0,1.0,3.0,2015,1,11,8
6753,1126,11.5,11.5,67.5,16.0,1.0,0.0,0.0,2.0,2015,10,13,10
5252,1210,19.0,19.0,54.0,6.0,2.0,0.0,0.0,1.0,2015,8,11,11
10690,995,14.0,14.0,77.0,28.5,3.0,0.0,1.0,0.0,2016,3,26,15
15848,2073,13.0,13.0,88.0,3.0,1.0,0.0,1.0,2.0,2016,10,30,16
9571,197,7.0,3.0,61.0,27.0,2.0,0.0,0.0,3.0,2016,2,8,23
2604,1302,10.5,9.5,74.0,15.0,1.0,0.0,0.0,0.0,2015,4,22,20
7838,130,4.0,0.0,75.0,22.0,1.0,0.0,1.0,2.0,2015,11,28,6
8291,3910,15.0,15.0,63.0,13.0,1.0,0.0,0.0,3.0,2015,12,17,8
8306,640,12.0,12.0,88.0,18.0,2.0,0.0,0.0,3.0,2015,12,17,23
17180,93,11.0,11.0,82.0,25.0,4.0,0.0,1.0,3.0,2016,12,25,6
13951,578,17.5,17.5,57.5,13.0,1.0,0.0,0.0,1.0,2016,8,10,23
7101,65,13.0,13.0,94.0,7.0,7.0,0.0,0.0,2.0,2015,10,28,5
15838,139,9.5,9.5,97.0,2.0,4.0,0.0,1.0,2.0,2016,10,30,6
1380,736,9.0,5.0,40.0,38.0,1.0,0.0,0.0,0.0,2015,3,2,14
12559,89,15.5,15.5,88.0,16.0,2.0,0.0,0.0,1.0,2016,6,13,4
16200,891,11.0,11.0,82.0,15.0,2.0,0.0,0.0,2.0,2016,11,14,10
766,294,3.0,-0.5,81.0,15.0,3.0,0.0,0.0,3.0,2015,2,4,23
890,21,4.0,4.0,93.0,4.0,4.0,0.0,0.0,3.0,2015,2,10,3
