NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
0.19634138,0.09730319,0.0314007,0.034373436,0.33650443,63.454697,21.871845,6.596182,58.687664
0.19561665,0.109299906,0.020542288,0.042622145,0.3564166,61.400833,21.32167,6.355142,55.717922
0.366158,0.23536429,0.052219905,0.07772991,0.6573691,72.10657,30.72632,7.421972,163.52748
0.3106044,0.16674802,0.039569713,0.061450504,0.5898663,70.865974,28.097582,7.322649,119.070076
0.2987928,0.14789303,0.042800512,0.056734357,0.5853554,70.50661,27.527208,7.2830057,123.475525
0.21524812,0.10830087,0.03236407,0.037563786,0.37166178,64.951744,22.974318,6.7526927,63.52886
0.21252094,0.114358075,0.02095704,0.037596673,0.33108267,66.18048,23.222244,6.877082,49.452023
0.36155427,0.22191803,0.0506437,0.07410486,0.6154897,72.2071,29.889935,7.465058,140.40611
0.30504182,0.12392162,0.042091146,0.04905261,0.61703473,71.19657,27.842735,7.318741,134.34056
1.2901877,0.9554282,0.31783736,0.30707705,2.8300083,81.12134,47.7393,7.544113,902.9276
0.3161189,0.12674983,0.04952417,0.052509833,0.6554651,71.779465,28.357298,7.354574,161.41917
0.22991963,0.11365259,0.028804341,0.045679666,0.44888243,66.3893,24.051897,6.8582487,86.39395
0.29594654,0.15078652,0.043623123,0.052462805,0.54812187,69.77871,27.177837,7.2551165,97.03575
0.2864405,0.14900708,0.032554686,0.054817315,0.5323765,68.76902,26.75787,7.1235223,98.1505
0.3196306,0.12764643,0.051880583,0.05360585,0.66764843,71.96426,28.520426,7.3659344,170.00372
0.29745942,0.15289593,0.033696394,0.0560698,0.54971784,69.590416,27.418137,7.208563,105.18297
0.33768257,0.15564786,0.050909016,0.06444159,0.6889504,72.48176,29.209986,7.395879,186.20969
0.31949356,0.12861183,0.051738158,0.055071253,0.6725752,72.05651,28.555529,7.367176,175.22285
0.30711076,0.16292556,0.037715267,0.0596952,0.58219934,70.5914,27.93507,7.3032837,111.35846
0.55746275,0.47329703,0.14844939,0.15595742,1.4141841,77.31102,42.253265,7.410141,560.8641
0.47479564,0.36362258,0.108393416,0.10973278,1.0073214,75.171104,36.61689,7.4436803,354.66125
0.2165532,0.11768819,0.023051305,0.0452463,0.39367798,63.03959,22.575422,6.525528,67.05198
0.24150409,0.11913969,0.031649217,0.046420127,0.46680325,67.25118,24.693907,6.9553285,88.88331
0.23195681,0.12048365,0.029583545,0.040542174,0.39128706,66.74039,24.079786,6.9383774,63.49515
0.33122122,0.18336755,0.047539063,0.07012759,0.63830596,71.572334,28.831474,7.3621664,153.39424
0.4492682,0.30357972,0.088610634,0.09524962,0.889381,74.6408,34.48908,7.4937477,285.632
1.0025804,0.6902544,0.23612322,0.24001375,2.1297956,78.39513,44.285973,7.507446,701.42145
0.24403656,0.12586136,0.022794267,0.04704212,0.42575002,65.15007,24.29535,6.7522836,78.59913
0.3133151,0.1607224,0.036436614,0.058819044,0.57930887,70.8424,28.341656,7.333741,116.72183
0.3843784,0.25148937,0.05489543,0.0798637,0.63219285,72.46591,30.801308,7.4953203,146.9427
0.49056098,0.35195136,0.11156199,0.12184002,1.099107,76.03205,37.152164,7.4667463,421.12445
0.26899108,0.13493717,0.037723694,0.048636466,0.50565064,68.85021,26.069378,7.143121,90.69704
0.4671545,0.3790642,0.103913546,0.123388365,1.0400645,75.01709,37.5893,7.3909554,380.51532
0.3160224,0.17062365,0.041402057,0.06326114,0.59798867,71.23776,28.376534,7.3517823,129.12758
0.27550885,0.14583364,0.03770288,0.049781177,0.48815632,68.79129,26.171003,7.158147,82.5067
0.31160644,0.16971946,0.041055046,0.06278674,0.5955075,70.994064,28.119587,7.329023,123.01935
0.29850549,0.15732706,0.03518555,0.057182007,0.5688905,69.98566,27.47759,7.252423,97.606705
0.3380529,0.20025332,0.043706074,0.06921546,0.6318215,71.462395,29.786016,7.359329,149.82922
0.28615364,0.14772907,0.039863747,0.05127377,0.5196264,69.3142,26.684795,7.2053766,91.03335
0.41437712,0.27892315,0.06327171,0.090045,0.74381113,73.391945,32.350605,7.489259,202.03258
0.28528336,0.14915802,0.03262489,0.054822545,0.5329685,68.72644,26.688087,7.1195188,96.27688
0.23659092,0.12866016,0.02645334,0.04847766,0.44204146,64.83791,23.773006,6.7145348,71.92476
0.28681108,0.1318074,0.036667682,0.048418242,0.5434223,69.87292,26.840693,7.22274,104.35975
0.17443164,0.09925278,0.01820019,0.039689913,0.31910452,59.921417,20.120457,6.1993484,46.726086
0.3145052,0.12633781,0.04844131,0.052006185,0.6498665,71.69455,28.282335,7.3493543,157.47432
0.3105821,0.1618601,0.037084907,0.05927925,0.5808891,70.73624,28.160362,7.320398,114.51434
0.28998095,0.15371478,0.034097068,0.0560654,0.55286956,69.30304,26.967268,7.181313,93.3916
0.43115997,0.23894861,0.06814677,0.079436615,0.7535397,73.96798,32.17927,7.562005,205.41766
0.2822311,0.14715575,0.031994205,0.054249395,0.52417374,68.42667,26.505928,7.0878134,96.20629
0.49986044,0.3512843,0.104176715,0.12228097,1.0944765,75.78822,37.15355,7.4939113,394.40906
0.21820134,0.10712228,0.0273956,0.043851044,0.4261758,65.5849,23.408022,6.7725816,83.188675
0.2698183,0.13655022,0.040294,0.046546735,0.48936278,68.612434,25.97039,7.137265,83.615974
0.42755693,0.23509794,0.065334044,0.081526674,0.7578161,73.75217,31.988398,7.536718,209.67186
0.29601455,0.15560745,0.03464177,0.056693338,0.56134385,69.73432,27.328999,7.2257934,97.72275
0.37294963,0.19700226,0.04869233,0.08087191,0.7189045,72.62606,30.12463,7.3981843,206.94324
0.3624102,0.2234867,0.051232006,0.07551274,0.62278306,72.04198,29.85273,7.447222,142.43561
0.29756847,0.1543404,0.034185644,0.056426007,0.555956,69.70836,27.423553,7.2217913,102.399025
0.5641089,0.48886815,0.143299,0.16202362,1.4438983,77.21398,42.71773,7.407272,555.79254
0.27602375,0.14693621,0.032021027,0.05402587,0.52290976,68.1179,26.132408,7.0572724,88.24411
0.29892486,0.1521808,0.033429336,0.055935014,0.54670686,69.6034,27.506926,7.2090154,108.61922
0.15628982,0.074659504,0.02839666,0.027657231,0.25899222,60.4069,19.571184,6.2771974,47.288357
0.24948718,0.1282008,0.034132596,0.04334031,0.4354055,67.659744,24.96997,7.035813,72.32455
0.31892738,0.13104576,0.049092762,0.054672923,0.6596235,71.82539,28.44609,7.3548994,165.11426
0.3097524,0.1659828,0.039202373,0.06109659,0.5883031,70.803406,28.055758,7.3179994,117.34415
0.33499217,0.18982048,0.04576206,0.06811126,0.6100014,71.85956,29.096537,7.412653,141.13739
0.2821231,0.14886929,0.033622127,0.054815352,0.5417856,68.98706,26.593088,7.1459985,91.594124
0.2312265,0.118614435,0.027953638,0.046567485,0.4457113,65.7977,23.897556,6.802911,80.47623
0.3781481,0.19479346,0.05708169,0.07167041,0.7122478,72.99301,30.463568,7.464389,188.68831
0.35828418,0.18296964,0.053782944,0.071241915,0.70101017,72.75531,29.896772,7.4342947,188.03366
0.3162066,0.14369127,0.046718165,0.062303193,0.66363853,71.98898,28.493414,7.3529162,175.90915
0.2047285,0.105099775,0.027526474,0.035976924,0.33854514,64.6703,22.51626,6.721715,55.727962
0.4285109,0.26637465,0.07154811,0.08854593,0.81871533,74.31491,33.088943,7.516196,242.76625
0.28447172,0.15089655,0.033229146,0.055225488,0.5404286,68.824104,26.637842,7.1310954,91.64909
0.42925382,0.25301787,0.07307378,0.08300737,0.7919147,74.218,32.730408,7.5375943,229.72467
0.19010703,0.09301085,0.032064874,0.03327849,0.3280054,62.835182,21.472857,6.5317683,58.256985
0.29304802,0.13537496,0.039408457,0.04947044,0.559372,70.11575,27.142365,7.25301,106.884155
0.36586195,0.23894414,0.050547756,0.07847253,0.66280425,71.91231,30.972345,7.3972807,165.65643
0.42653036,0.22834617,0.06671957,0.08281878,0.7723495,73.69192,31.906096,7.5197654,223.48502
0.30511105,0.16031432,0.036438584,0.05850248,0.57703376,70.4231,27.847607,7.2920146,106.552246
0.23892845,0.11797261,0.032237686,0.045344308,0.45685905,66.960976,24.501633,6.930454,86.115746
0.22984263,0.11627909,0.033861194,0.039993525,0.40117493,66.01074,23.798126,6.8636794,68.16055
0.17704666,0.09796173,0.019168822,0.039654013,0.32787412,60.5432,20.410946,6.260591,51.515057
0.44216,0.24922335,0.06563326,0.091664776,0.7897824,73.909256,32.385582,7.528146,236.90085
0.41006815,0.2554448,0.059905436,0.08408389,0.6928037,72.862045,31.370543,7.509692,167.34741
0.23847196,0.12089404,0.034897305,0.041423555,0.41910076,66.617546,24.279772,6.9273343,71.07832
0.41619268,0.2287127,0.06294312,0.0769442,0.73212695,73.43233,31.60686,7.525832,189.37486
0.23985657,0.11938227,0.035682328,0.042989746,0.4405298,66.62215,24.370699,6.916429,78.90787
0.22874048,0.1323448,0.003803791,0.043848153,0.3412904,66.530495,23.81696,6.926591,24.83222
0.21419396,0.11480946,0.022111373,0.04447778,0.38113698,62.70392,22.43568,6.489295,69.69872
0.26897407,0.13770314,0.03295519,0.052143376,0.5214779,68.702194,26.075647,7.10871,93.68724
0.21994351,0.11487954,0.025989374,0.045219194,0.42040908,64.61234,23.141228,6.6812954,73.60591
0.31518203,0.12651064,0.048895482,0.052217428,0.6522147,71.73016,28.313776,7.3515434,159.12886
0.3562669,0.19118643,0.052675996,0.07237123,0.68224406,72.415924,29.751022,7.4211597,175.60193
0.31746316,0.16384146,0.037916686,0.06027272,0.58580625,71.13105,28.553234,7.356113,124.562744
0.28815985,0.15261385,0.03375259,0.05574636,0.54802656,69.1315,26.858511,7.163222,93.15931
0.2918499,0.15462436,0.034375686,0.056338977,0.5568896,69.46189,27.079062,7.19794,94.07703
0.25393385,0.13727576,0.029098408,0.051059067,0.48010036,66.3256,24.810234,6.8703628,77.92984
0.42907083,0.2396039,0.06595615,0.0790236,0.7461148,73.87246,32.10616,7.5602417,197.35449
0.30940974,0.12503682,0.045022152,0.05041587,0.6321887,71.42642,28.045637,7.332871,145.01823
0.3277742,0.18453938,0.045856774,0.06862201,0.61849093,71.575615,28.759752,7.3751016,143.28568
0.58732647,0.4445437,0.13921022,0.1563148,1.3374791,76.2002,40.221367,7.4044914,499.48187
0.29454517,0.124986894,0.037661947,0.04767636,0.5784586,70.54187,27.3004,7.2700543,116.50097
0.3292893,0.15310049,0.04383109,0.06600678,0.6708556,71.884705,28.728128,7.341365,178.5002
0.44921502,0.25509584,0.06706315,0.09315244,0.7970937,74.035675,32.614178,7.540126,240.35672
0.2673344,0.14110407,0.03574677,0.04792452,0.46879113,68.503975,25.809595,7.1267357,78.36899
0.8765871,0.682549,0.22639492,0.22325014,2.0697143,79.2323,44.998066,7.4716,728.1176
0.25197875,0.1253824,0.03159039,0.049030967,0.49238518,67.99417,25.294048,7.028146,93.26256
0.38311937,0.2561967,0.055591967,0.08161963,0.6584281,72.34294,31.162592,7.458894,161.17407
0.30476958,0.13507375,0.044500634,0.05113954,0.60117376,70.817314,27.741856,7.306883,125.831894
0.30349168,0.16267121,0.037678372,0.05952255,0.5810593,70.40449,27.718105,7.2848444,106.803474
0.12031989,0.05278068,0.017025786,0.027531559,0.22932945,58.72724,17.964079,6.050963,53.606815
0.25147253,0.13548982,0.028531572,0.05055499,0.47226915,66.07048,24.66348,6.8432865,78.2207
0.34789547,0.15679821,0.054571614,0.06117423,0.68988365,72.46556,29.438251,7.4109836,180.13246
0.3354299,0.16601986,0.040776283,0.07255831,0.67719615,71.91757,28.894382,7.3336673,186.04753
0.32124975,0.1488613,0.039818425,0.06260481,0.6458458,71.51756,28.377588,7.3206663,160.28467
0.30063656,0.1558636,0.034653228,0.056882434,0.56268466,69.971466,27.607048,7.24935,103.463356
0.29249638,0.1540853,0.034181863,0.056224834,0.5545965,69.45015,27.11841,7.19617,96.04678
0.16176113,0.079434834,0.026327295,0.028683214,0.26176682,61.14118,19.975029,6.353115,45.9014
0.3509688,0.2082219,0.050221268,0.07462464,0.63955134,71.689125,29.412376,7.3935614,148.8911
0.21772891,0.1059751,0.028242035,0.043117974,0.42314398,65.644135,23.403048,6.7812843,83.17013
0.41616973,0.2387031,0.046911962,0.09611119,0.77764785,73.27586,31.589396,7.479639,214.19312
0.28471497,0.14437336,0.03868995,0.050570056,0.5193839,69.341034,26.634493,7.200597,92.480644
0.19305617,0.10121205,0.022443661,0.04123608,0.36653617,62.554874,21.593565,6.4645605,64.30063
2.4304478,1.7271199,0.57204676,0.564169,5.037924,84.23397,55.708847,7.78422,1249.9589
0.31401297,0.16986485,0.04106752,0.062891,0.596222,71.11773,28.264172,7.3412743,126.02619
0.30334044,0.1620054,0.03734365,0.059224345,0.5798089,70.37943,27.717634,7.2837873,106.006
0.28663704,0.156435,0.022605984,0.052719876,0.49566388,68.31837,27.045902,7.0933423,82.83817
0.19831382,0.10042531,0.028590048,0.03483366,0.3309985,63.98412,22.092,6.650479,55.736256
0.5764027,0.5157253,0.14713715,0.17040363,1.5082083,77.38981,43.73835,7.3931103,578.0402
0.44271868,0.27727056,0.047944576,0.107738115,0.84649974,73.66362,32.985962,7.5096645,225.82462
0.3010085,0.16073418,0.03700027,0.058740027,0.57745373,70.27251,27.601309,7.274227,103.302505
0.5640169,0.4882286,0.14628279,0.16132052,1.4455234,77.292755,42.746487,7.405382,562.75525
1.5438637,1.1269804,0.3740376,0.3587591,3.2852035,82.22024,49.330738,7.5783696,1009.62225
0.3003999,0.15592839,0.034679133,0.05689181,0.5629523,69.96541,27.59275,7.248831,103.0113
0.35835937,0.17753012,0.054025263,0.06912765,0.7021741,72.76994,29.873535,7.4328203,188.54755
0.27838087,0.14847103,0.032504234,0.054465696,0.52965254,68.34852,26.273092,7.0816574,88.32174
0.3969324,0.23696758,0.058424056,0.08091361,0.6966345,72.770424,30.975943,7.4855886,171.85449
2.1383734,1.5064449,0.50868905,0.47369787,4.3683367,84.501816,54.63172,7.755764,1235.2131
0.3146772,0.1678146,0.040008064,0.06199138,0.5925818,71.09686,28.331509,7.3437414,124.91924
0.26442695,0.13767423,0.029062284,0.05144362,0.48235482,66.84968,25.441622,6.9222302,91.33394
0.21287763,0.10785862,0.025873953,0.043618497,0.41087124,64.62351,22.917688,6.676901,76.24349
0.30638844,0.1631155,0.03783033,0.059767656,0.58241373,70.56043,27.888609,7.299709,110.67241
0.272448,0.14379752,0.031012578,0.05316049,0.5091847,67.704765,25.919634,7.0131416,89.770775
0.3938522,0.19901347,0.0612493,0.07442395,0.73814946,73.123344,30.854578,7.469197,205.91689
0.27461407,0.14707662,0.03214995,0.054029975,0.5240129,68.08667,26.052723,7.05444,85.99472
0.245975,0.13755992,0.026369194,0.046423998,0.40075618,67.355896,24.672808,7.0063257,63.75028
0.44326654,0.26062274,0.080269426,0.09140929,0.8482945,74.72513,33.334866,7.5338554,278.46558
0.8735294,0.60604906,0.20646359,0.21285243,1.890374,77.870926,42.92351,7.485471,643.24756
0.35884297,0.21643129,0.049391065,0.07278458,0.6127178,72.182526,29.853636,7.4626837,140.54893
0.31154636,0.14793047,0.0323296,0.06020782,0.61014247,70.96741,27.910624,7.2855215,135.54723
0.45417285,0.32507053,0.091851175,0.10182978,0.9314374,74.811676,35.173237,7.4692473,308.36307
0.3809738,0.20345534,0.05738647,0.07525916,0.717746,73.108315,30.621214,7.475037,192.02821
0.296289,0.15513249,0.039878804,0.059907224,0.57812566,70.44756,27.467728,7.2755365,121.36745
0.30481458,0.14612746,0.043300953,0.060527824,0.62251854,71.23009,27.937622,7.3114934,150.67076
0.27791297,0.14683513,0.038466692,0.050179157,0.49462196,68.89335,26.285797,7.169079,83.89184
0.31739593,0.16879891,0.04043913,0.06247337,0.5948944,71.25815,28.484089,7.35794,129.07605
0.3075388,0.15356472,0.043459237,0.062058114,0.618008,71.15595,28.001106,7.3133545,146.66245
0.38865405,0.21736246,0.05805986,0.07765153,0.71140885,73.013855,30.809929,7.48222,184.99142
1.7992713,1.2763046,0.43191895,0.40671438,3.7818837,83.32479,52.02751,7.692863,1105.1017
0.29827467,0.15513733,0.03444501,0.05664021,0.55943054,69.80378,27.465435,7.232067,101.73816
0.30166522,0.16029948,0.040772382,0.06141047,0.5856697,70.61481,27.681332,7.2903857,124.33222
0.70380557,0.5826266,0.18858276,0.18913263,1.7147151,78.24238,43.55081,7.4069533,653.3337
0.31083342,0.16917762,0.041041657,0.06270043,0.594894,70.96299,28.08239,7.325856,122.84322
0.3329767,0.1520103,0.050172746,0.064083844,0.68688315,72.43542,29.075396,7.388853,186.44281
0.28159177,0.14560828,0.031478606,0.0538535,0.51746404,68.27576,26.468668,7.071233,98.48089
0.5070482,0.37897724,0.08474863,0.13511741,1.1460637,75.509,37.88026,7.488043,369.55368
0.27870134,0.14658217,0.03185692,0.054012567,0.52151895,68.21604,26.293886,7.0664935,92.589264
0.15823883,0.076330654,0.027703566,0.028020771,0.2601196,60.662815,19.713451,6.303666,46.84666
0.4304447,0.24759607,0.054690495,0.09590945,0.7847763,73.529434,32.00367,7.499365,225.14531
0.21459289,0.11394324,0.02345085,0.03784179,0.3424614,66.038345,23.256811,6.863085,52.81811
0.30502674,0.14283232,0.043631576,0.06011282,0.6290965,71.3478,27.976103,7.3155246,155.21059
0.28090468,0.121248625,0.030054944,0.04444781,0.5340612,69.850235,26.645561,7.216022,92.912994
0.4461882,0.30647615,0.08555456,0.0975662,0.8957026,74.654655,34.515495,7.484356,287.624
0.30654943,0.1640451,0.03829888,0.060183167,0.58415014,70.59291,27.886211,7.3009305,111.72592
0.49525055,0.34096068,0.104474135,0.11876952,1.0715761,75.76846,36.79182,7.498071,390.17648
0.22629794,0.124176465,0.025097525,0.047099583,0.4221707,64.004166,23.156916,6.6275992,67.08276
0.30220747,0.15536895,0.03445943,0.056804456,0.5606305,70.00663,27.702011,7.2522316,106.59495
0.43744448,0.24468781,0.06686793,0.08353681,0.76456195,73.88866,32.29898,7.553316,211.32031
0.28431278,0.1507742,0.03372239,0.05526765,0.54510623,69.02719,26.676828,7.1515117,91.17822
0.25720927,0.13665882,0.028835135,0.050997816,0.47760552,66.43129,25.007912,6.8800225,83.61841
0.3839451,0.18468875,0.06252802,0.06804683,0.72692794,72.994286,30.554382,7.466404,196.61406
0.4148966,0.23699439,0.06177082,0.081513,0.7381517,73.67607,31.725756,7.5390935,195.29732
1.3669761,0.9964631,0.334549,0.3220237,2.9967396,81.60941,48.454903,7.5810776,936.58453
0.26012474,0.13140269,0.039076228,0.044942703,0.46905634,67.9377,25.43129,7.066463,80.27436
0.20176956,0.10149696,0.03014958,0.035356246,0.341784,64.080376,22.243544,6.661042,58.263752
0.28820688,0.15069589,0.0330999,0.055278618,0.5397533,68.9839,26.862865,7.1465406,97.11555
0.31636953,0.12975723,0.049543787,0.057025522,0.67222935,72.08531,28.490953,7.3603425,178.37369
0.26565343,0.13673516,0.03234588,0.05176777,0.51385456,68.33223,25.846048,7.070907,91.47086
0.31036007,0.16853818,0.040486217,0.062241543,0.59310716,70.90091,28.059217,7.322194,120.43722
0.41849965,0.23994042,0.063114,0.08210491,0.7397689,73.59042,31.7884,7.538995,194.64294
0.56244946,0.48403126,0.151105,0.15912308,1.4410385,77.41156,42.68054,7.4036684,572.4887
0.34517425,0.22645554,0.035080276,0.07004718,0.60113513,70.87004,30.229172,7.3233685,124.15783
0.62025744,0.57479715,0.16106294,0.18866272,1.6641065,77.87229,45.668655,7.37453,631.1485
0.20650731,0.10314406,0.032025613,0.036084186,0.35574502,64.24593,22.460772,6.6789412,61.417645
0.44869572,0.3184985,0.08714679,0.10133756,0.919271,74.74967,34.894073,7.470266,300.2725
0.17544518,0.09401909,0.011654405,0.036847882,0.2823063,59.541256,20.231293,6.1712694,45.264668
0.37528676,0.23687541,0.05260142,0.07664754,0.61649185,72.40006,30.334768,7.4949183,140.01645
0.46021593,0.31839174,0.0958302,0.101027325,0.9338066,74.9371,35.14995,7.483398,317.74588
0.31774735,0.1700852,0.041084196,0.06305046,0.59732103,71.3095,28.488604,7.360283,130.6874
0.521827,0.45252082,0.1384167,0.14333612,1.2439325,76.58601,40.143143,7.3626466,513.697
0.2815833,0.14604571,0.03162743,0.05396022,0.5193508,68.309525,26.467808,7.0750475,97.581604
0.43625203,0.2500969,0.060412083,0.09471474,0.7858215,73.73474,32.17978,7.5068545,235.68965
0.47771102,0.3472913,0.10623027,0.11393118,1.021784,75.51171,36.373474,7.4566984,379.8274
0.26851624,0.14375186,0.031061383,0.05304174,0.5087871,67.51649,25.682974,6.9946203,84.53802
1.7489741,1.254159,0.42227727,0.39758864,3.696239,82.938126,52.87709,7.696553,1081.5168
0.26401937,0.14059368,0.03006137,0.0521464,0.49493098,67.05856,25.414764,6.946073,84.85666
0.2544412,0.13631451,0.028763374,0.050837893,0.47597882,66.27436,24.841543,6.8642325,80.56794
0.8378999,0.70740676,0.20872696,0.23217306,2.0942297,79.02323,47.348305,7.4396553,724.39886
0.3819825,0.18527593,0.060929377,0.069199726,0.72524285,72.94141,30.483189,7.4579453,197.27853
0.25440657,0.13522844,0.028394757,0.050571345,0.47129068,66.1879,24.84032,6.854504,82.725266
0.49463564,0.33930257,0.10644489,0.117890656,1.0698719,75.81717,36.766903,7.497347,394.18185
0.30772653,0.12460711,0.043892674,0.04989053,0.626349,71.337845,27.967447,7.3274255,140.90352
0.25676057,0.13739647,0.029093226,0.051165927,0.48076543,66.46783,24.980314,6.8844533,81.51362
0.27764747,0.14617161,0.03683319,0.050440878,0.49338463,68.874794,26.248173,7.161217,84.939445
0.24664488,0.12763739,0.029704677,0.04904307,0.47500727,66.78677,24.721727,6.9090257,84.05512
0.30458665,0.13234179,0.03638985,0.05239611,0.60420316,70.954346,27.73211,7.296542,127.615135
0.19777843,0.09709621,0.033011384,0.034548655,0.34402138,63.37137,21.900114,6.5880256,60.88103
0.33529276,0.18793298,0.045057118,0.06749087,0.6080207,71.869064,29.149363,7.415677,141.26434
0.29874328,0.13680261,0.028706076,0.053002965,0.57608354,70.494644,27.398268,7.263186,109.41661
0.22258838,0.112616815,0.03266981,0.038805388,0.385096,65.5417,23.404802,6.8143463,65.327354
0.2884576,0.1495915,0.042608917,0.05130265,0.526218,69.41474,26.825024,7.224144,90.67389
0.36483392,0.17500643,0.055870388,0.06662866,0.7051088,72.774536,29.991278,7.435878,188.44153
0.19738331,0.097906806,0.031457495,0.034549106,0.33845356,63.536724,21.932468,6.6047587,58.958828
0.41466254,0.24990746,0.06163903,0.08419244,0.7453626,73.631676,31.953299,7.520405,198.26804
0.19658117,0.101281084,0.025754364,0.03466151,0.31911907,64.19917,22.09019,6.6719694,52.03062
0.21977255,0.10851767,0.027460715,0.04418019,0.42852005,65.60911,23.466587,6.776101,82.84804
0.3196111,0.1559936,0.04666887,0.06463033,0.65262216,71.80046,28.546715,7.352225,167.13303
0.27432996,0.1431293,0.03075468,0.053048577,0.50639737,67.74098,26.033464,7.0159273,93.67612
0.40500653,0.20341033,0.06615298,0.073327824,0.7489413,73.362206,31.232727,7.49942,207.80244
0.3050604,0.12392637,0.04210363,0.04905841,0.6170992,71.19755,27.843597,7.318801,134.38602
0.2019845,0.10543006,0.023697352,0.042506963,0.38485724,63.28966,22.124607,6.541443,67.86558
0.28464746,0.15078023,0.033186734,0.055201855,0.5399356,68.82327,26.648516,7.1308804,92.12324
0.28589898,0.14775999,0.032139592,0.05449752,0.52696776,68.646164,26.72626,7.110039,99.94808
0.404401,0.29783055,0.062057927,0.09243753,0.69681174,72.78536,32.107967,7.4640975,183.8128
0.5112427,0.424343,0.13015448,0.13656518,1.1906071,76.362206,39.176723,7.387633,483.63336
0.29830343,0.1567992,0.035009425,0.05704739,0.5666025,69.93493,27.465845,7.2468405,98.40437
0.24120702,0.12954256,0.027875936,0.0489918,0.45782113,65.6192,24.159288,6.7936187,75.2519
0.22513369,0.12685384,0.02072738,0.04220443,0.34870845,66.56241,23.721848,6.9203596,52.616802
0.45566344,0.29094294,0.0894522,0.09959967,0.9107269,75.01833,34.41003,7.506807,315.55835
0.31723186,0.16959804,0.04084967,0.06282559,0.5963309,71.27101,28.463615,7.357459,129.62074
0.1607924,0.0786758,0.026566314,0.02850713,0.26087388,61.0275,19.908125,6.341335,45.9957
0.3404749,0.19169873,0.04901055,0.07176247,0.6451721,71.717026,29.12712,7.378805,155.05179
0.27418876,0.14339456,0.035142533,0.04971202,0.48562324,68.76626,26.08696,7.145126,84.1795
0.26952156,0.13624842,0.040469296,0.046488326,0.48941103,68.56452,25.946209,7.132325,83.766
0.5073179,0.4315781,0.13034888,0.13234174,1.170999,76.07446,39.192413,7.382291,460.09177
0.16758706,0.09681914,0.016758064,0.03880315,0.30113563,59.10922,19.644161,6.1160135,43.082386
0.3251905,0.1729799,0.042276647,0.0643863,0.60353285,71.74127,28.900381,7.398451,141.73613
0.25832197,0.13061297,0.038602628,0.044655204,0.46450117,67.843895,25.339954,7.056518,79.35953
0.39981666,0.21746755,0.05516414,0.085198045,0.7464493,73.12264,31.001657,7.4481883,218.71417
0.31377938,0.17000373,0.0411441,0.06294882,0.5964335,71.10976,28.24813,7.340152,125.87611
0.3241299,0.17274272,0.04111714,0.06356951,0.6013724,71.519485,28.887774,7.380892,137.44136
0.60824454,0.6007295,0.14728339,0.19947317,1.714154,77.89282,46.885036,7.34397,633.7787
0.39967096,0.31148642,0.06418909,0.09623498,0.74780655,73.344025,33.304115,7.44056,223.42242
0.27076602,0.13518792,0.035271693,0.05091252,0.5236474,69.29835,26.313929,7.1731277,97.19631
0.33211112,0.15433513,0.04997708,0.06559836,0.6886042,72.46981,29.087273,7.3906417,188.19188
0.3148407,0.1604639,0.044954456,0.06436259,0.6292325,71.37271,28.284113,7.3314185,152.24367
0.33447966,0.1485581,0.05106773,0.061620355,0.684652,72.378174,29.06742,7.3883467,183.23099
1.1268548,0.85802114,0.28201166,0.27463642,2.5022566,80.22762,46.434494,7.4902005,832.60144
0.50568265,0.44115418,0.13483882,0.13403283,1.1903508,76.01915,40.114594,7.36309,468.80478
0.21880293,0.11254511,0.013198538,0.041071247,0.35726687,63.308186,22.939201,6.578236,52.175106
0.24815688,0.12793228,0.030016871,0.049190536,0.47867498,66.9787,24.834064,6.928474,85.28054
0.31105655,0.12545733,0.046127196,0.050929844,0.63790196,71.51308,28.122137,7.338198,149.04391
0.51051736,0.37384126,0.11248051,0.1284874,1.1537042,76.07296,38.098404,7.4783382,425.47202
0.30656317,0.15739414,0.035076614,0.057418883,0.5695909,70.36944,27.962624,7.290147,108.38459
0.2312712,0.11499752,0.028825982,0.045986164,0.45070422,66.38685,24.094551,6.8590593,85.88648
0.43444198,0.36478174,0.08774868,0.11596414,0.8903149,73.930115,35.822968,7.3949842,308.75165
0.41399413,0.25202838,0.060990043,0.083843164,0.70989776,73.07489,31.533396,7.5178504,175.44772
0.25423703,0.13370882,0.027880957,0.05019511,0.46472538,66.06124,24.831322,6.840335,85.5797
0.30875582,0.16312665,0.037775535,0.059811633,0.5828744,70.67862,28.03257,7.3117027,113.50817
0.38300246,0.2462765,0.054131962,0.078794226,0.6206434,72.43697,30.546743,7.503077,140.61244
0.3408463,0.15736389,0.049169805,0.064990364,0.68360656,72.153786,29.128656,7.373484,181.76158
0.40116262,0.32367793,0.061244793,0.09592838,0.7395851,73.08607,33.69283,7.4161177,215.47581
0.27893096,0.14191766,0.041375663,0.048316948,0.5079259,69.17737,26.451036,7.19694,86.78552
0.2524631,0.1291858,0.035384025,0.043794345,0.44440484,67.75437,25.103779,7.0461035,74.39233
0.28352815,0.12022302,0.02979408,0.043843836,0.5427904,70.02531,26.804321,7.2364783,90.78662
0.27747652,0.14454138,0.031183222,0.053479984,0.51265055,67.99909,26.221771,7.0428686,95.07231
