,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,year,month,day,hour
6164,1699,16.0,16.0,72.0,4.0,2.0,0.0,0.0,2.0,2015,9,18,19
13876,1853,21.5,21.5,51.5,32.5,1.0,0.0,1.0,1.0,2016,8,7,20
14893,1017,17.0,17.0,68.0,5.0,3.0,0.0,0.0,2.0,2016,9,20,21
9038,879,3.0,0.5,81.0,8.0,4.0,0.0,1.0,3.0,2016,1,17,11
9006,96,2.5,-0.5,81.0,10.0,3.0,0.0,1.0,3.0,2016,1,16,3
7283,1782,14.0,14.0,88.0,12.0,2.0,0.0,0.0,2.0,2015,11,4,19
15547,35,11.0,11.0,88.0,14.0,1.0,0.0,0.0,2.0,2016,10,18,3
4817,3524,17.0,17.0,64.0,11.0,7.0,0.0,0.0,1.0,2015,7,24,8
9884,51,12.0,12.0,88.0,28.0,7.0,0.0,0.0,3.0,2016,2,22,1
10841,2883,14.5,14.5,37.5,17.0,1.0,0.0,1.0,0.0,2016,4,2,13
4801,2467,21.0,21.0,43.0,18.5,1.0,0.0,0.0,1.0,2015,7,23,16
16983,438,7.0,7.0,93.0,2.0,1.0,0.0,1.0,3.0,2016,12,17,1
8568,453,13.0,13.0,63.0,21.0,1.0,1.0,0.0,3.0,2015,12,28,21
294,1648,7.0,4.5,59.0,15.0,7.0,0.0,0.0,3.0,2015,1,16,7
2888,2933,17.0,17.0,56.0,14.0,2.0,1.0,0.0,0.0,2015,5,4,16
16223,2283,14.5,14.5,85.0,21.0,4.0,0.0,0.0,2.0,2016,11,15,9
13429,284,21.5,21.5,75.5,12.0,1.0,0.0,0.0,1.0,2016,7,20,1
10982,947,11.5,11.5,67.0,10.0,3.0,0.0,0.0,0.0,2016,4,8,11
2395,27,10.0,8.5,79.0,10.0,1.0,0.0,0.0,0.0,2015,4,14,3
369,794,3.0,1.0,75.0,7.5,2.0,0.0,0.0,3.0,2015,1,19,10
15204,1266,14.0,14.0,69.5,10.0,1.0,0.0,0.0,2.0,2016,10,3,20
9145,476,5.0,3.0,70.0,9.0,1.0,0.0,0.0,3.0,2016,1,21,22
4996,2260,20.0,20.0,46.0,14.0,1.0,0.0,0.0,1.0,2015,7,31,19
16280,2761,10.0,7.0,67.0,27.0,3.0,0.0,0.0,2.0,2016,11,17,18
14099,761,14.0,14.0,88.0,6.0,1.0,0.0,0.0,1.0,2016,8,17,6
2964,1277,13.0,13.0,55.0,17.5,1.0,0.0,0.0,0.0,2015,5,7,20
2531,1194,11.0,11.0,62.0,11.0,2.0,0.0,1.0,0.0,2015,4,19,19
10834,108,9.0,7.0,71.0,13.0,1.0,0.0,1.0,0.0,2016,4,2,6
3581,906,17.0,17.0,77.0,38.0,3.0,0.0,0.0,1.0,2015,6,2,13
15708,1213,12.0,12.0,72.0,6.5,1.0,0.0,0.0,2.0,2016,10,24,20
12368,109,12.0,12.0,94.0,7.0,3.0,0.0,1.0,1.0,2016,6,5,5
15091,79,18.5,18.5,85.5,22.0,4.0,0.0,0.0,2.0,2016,9,29,3
5140,4384,20.0,20.0,62.0,19.5,1.0,0.0,0.0,1.0,2015,8,6,19
15072,4967,14.5,14.5,79.5,23.0,1.0,0.0,0.0,2.0,2016,9,28,8
14083,1668,22.5,22.5,48.5,19.5,2.0,0.0,0.0,1.0,2016,8,16,12
16556,609,1.0,-1.0,87.0,6.0,1.0,0.0,0.0,2.0,2016,11,29,6
7766,550,8.5,5.5,81.5,23.0,3.0,0.0,0.0,2.0,2015,11,25,6
3006,2277,18.5,18.5,43.0,32.0,3.0,0.0,1.0,0.0,2015,5,9,14
7469,1224,16.0,16.0,74.5,21.5,2.0,0.0,0.0,2.0,2015,11,12,13
2017,216,10.0,7.5,88.0,18.5,4.0,0.0,1.0,0.0,2015,3,29,4
10174,99,2.0,-0.5,78.0,7.5,1.0,0.0,1.0,0.0,2016,3,5,3
12440,127,15.0,15.0,91.0,3.0,7.0,0.0,0.0,1.0,2016,6,8,5
5641,2043,19.5,19.5,50.5,24.0,2.0,0.0,0.0,1.0,2015,8,27,16
8000,403,12.0,12.0,67.0,36.0,2.0,0.0,1.0,3.0,2015,12,5,1
5346,976,16.0,16.0,70.0,18.0,2.0,0.0,1.0,1.0,2015,8,15,9
314,144,1.0,-3.0,81.0,15.0,1.0,0.0,1.0,3.0,2015,1,17,3
5456,209,16.0,16.0,88.0,8.0,7.0,0.0,0.0,1.0,2015,8,19,23
1515,70,7.5,5.0,87.0,12.0,2.0,0.0,1.0,0.0,2015,3,8,5
6472,2190,18.0,18.0,52.0,26.0,1.0,0.0,0.0,2.0,2015,10,1,16
15186,78,10.0,10.0,88.0,4.0,1.0,0.0,0.0,2.0,2016,10,3,2
3912,1168,19.5,19.5,47.5,6.5,1.0,0.0,0.0,1.0,2015,6,16,11
6654,554,8.0,8.0,93.0,4.0,1.0,0.0,0.0,2.0,2015,10,9,6
9382,529,14.0,14.0,77.0,35.0,3.0,0.0,1.0,3.0,2016,1,31,19
2996,99,13.0,13.0,74.5,27.0,2.0,0.0,1.0,0.0,2015,5,9,4
5498,3950,26.0,26.0,48.0,20.0,1.0,0.0,0.0,1.0,2015,8,21,17
3742,2347,13.0,13.0,55.0,26.0,2.0,0.0,0.0,1.0,2015,6,9,9
10410,226,5.0,3.5,81.0,7.5,1.0,0.0,0.0,0.0,2016,3,14,23
1230,3841,6.0,2.0,76.0,20.0,1.0,0.0,0.0,3.0,2015,2,24,8
2147,416,11.0,11.0,94.0,11.0,7.0,1.0,0.0,0.0,2015,4,3,18
2877,97,12.5,12.5,79.5,16.0,3.0,1.0,0.0,0.0,2015,5,4,5
5602,129,17.0,17.0,85.5,11.0,3.0,0.0,0.0,1.0,2015,8,26,1
7091,1896,15.0,15.0,82.0,6.5,1.0,0.0,0.0,2.0,2015,10,27,19
12116,3530,11.5,11.5,85.0,10.0,7.0,0.0,0.0,0.0,2016,5,25,17
8272,1044,15.5,15.5,74.5,24.0,3.0,0.0,0.0,3.0,2015,12,16,13
12949,28,15.0,15.0,85.0,17.0,7.0,0.0,0.0,1.0,2016,6,30,1
2546,972,13.5,13.5,57.0,16.0,1.0,0.0,0.0,0.0,2015,4,20,10
1235,946,9.0,5.0,56.0,31.0,3.0,0.0,0.0,3.0,2015,2,24,13
5639,1392,19.0,19.0,56.0,23.0,2.0,0.0,0.0,1.0,2015,8,27,14
14073,73,15.0,15.0,85.0,6.5,1.0,0.0,0.0,1.0,2016,8,16,2
14938,4195,19.0,19.0,68.0,15.0,2.0,0.0,0.0,2.0,2016,9,22,18
8170,207,8.0,7.0,71.0,6.5,2.0,0.0,1.0,3.0,2015,12,12,7
15238,803,13.0,13.0,72.0,19.0,1.0,0.0,0.0,2.0,2016,10,5,6
4715,637,18.5,18.5,51.5,8.0,1.0,0.0,1.0,1.0,2015,7,19,23
2608,175,9.0,6.0,87.0,17.0,3.0,0.0,0.0,0.0,2015,4,23,0
6550,474,13.0,13.0,77.0,18.5,1.0,0.0,1.0,2.0,2015,10,4,22
16093,466,7.5,4.5,84.5,20.0,3.0,0.0,0.0,2.0,2016,11,9,22
4693,704,17.0,17.0,59.0,9.0,1.0,0.0,1.0,1.0,2015,7,19,1
7840,434,5.0,1.0,73.0,22.0,1.0,0.0,1.0,2.0,2015,11,28,8
6439,2447,11.5,11.5,85.0,6.5,2.0,0.0,0.0,2.0,2015,9,30,7
2149,398,10.0,9.0,94.0,9.0,3.0,1.0,0.0,0.0,2015,4,3,20
13493,3686,23.5,23.5,53.5,12.0,1.0,0.0,0.0,1.0,2016,7,22,17
14357,775,21.0,21.0,83.0,9.0,1.0,0.0,1.0,1.0,2016,8,28,0
2610,77,9.0,7.0,82.0,15.0,4.0,0.0,0.0,0.0,2015,4,23,2
16005,97,4.0,0.5,70.0,16.0,1.0,0.0,1.0,2.0,2016,11,6,6
8545,365,13.0,13.0,85.0,13.0,2.0,0.0,1.0,3.0,2015,12,27,22
12087,1476,15.0,15.0,55.0,16.0,3.0,0.0,0.0,0.0,2016,5,24,12
3977,82,14.0,14.0,65.0,11.0,1.0,0.0,0.0,1.0,2015,6,19,4
15393,4132,14.5,14.5,59.0,18.0,2.0,0.0,0.0,2.0,2016,10,11,17
9505,438,10.0,7.0,82.0,25.0,7.0,0.0,0.0,3.0,2016,2,5,22
3413,1575,17.0,17.0,49.0,12.0,2.0,0.0,0.0,0.0,2015,5,26,13
6795,1083,11.0,11.0,72.0,15.0,3.0,0.0,0.0,2.0,2015,10,15,10
16178,1923,10.0,8.0,76.0,13.0,3.0,0.0,1.0,2.0,2016,11,13,12
4233,2025,24.0,24.0,47.0,14.0,1.0,0.0,0.0,1.0,2015,6,29,20
13189,525,19.0,19.0,73.0,17.0,1.0,0.0,1.0,1.0,2016,7,10,1
1683,59,6.0,3.0,87.0,17.0,7.0,0.0,1.0,0.0,2015,3,15,5
12069,4001,18.0,18.0,50.5,17.0,2.0,0.0,0.0,0.0,2016,5,23,18
32,3161,8.0,7.5,79.0,5.0,3.0,0.0,0.0,3.0,2015,1,5,8
4874,1064,16.0,16.0,85.5,20.0,7.0,0.0,1.0,1.0,2015,7,26,17
1137,800,7.0,7.0,76.0,2.0,2.0,0.0,0.0,3.0,2015,2,20,11
9516,698,11.0,11.0,77.0,29.5,3.0,0.0,1.0,3.0,2016,2,6,9
5303,245,19.0,19.0,88.0,16.0,10.0,0.0,0.0,1.0,2015,8,13,14
4059,1046,16.5,16.5,59.0,21.5,2.0,0.0,0.0,1.0,2015,6,22,14
7391,2147,11.5,11.5,74.5,21.0,1.0,0.0,0.0,2.0,2015,11,9,7
7209,1256,11.0,11.0,94.0,8.0,4.0,0.0,1.0,2.0,2015,11,1,17
2467,56,9.0,6.0,73.5,19.0,7.0,0.0,0.0,0.0,2015,4,17,3
13790,148,16.0,16.0,77.0,20.5,3.0,0.0,0.0,1.0,2016,8,4,5
15033,4338,18.5,18.5,54.0,16.0,2.0,0.0,0.0,2.0,2016,9,26,17
4725,1921,17.0,17.0,85.5,7.5,7.0,0.0,0.0,1.0,2015,7,20,9
1723,554,6.0,4.0,93.0,10.0,2.0,0.0,0.0,0.0,2015,3,16,21
10934,715,10.5,9.0,80.0,29.0,3.0,0.0,0.0,0.0,2016,4,6,10
13740,40,16.0,16.0,94.0,15.0,7.0,0.0,0.0,1.0,2016,8,2,3
10515,450,6.5,3.5,81.5,15.0,3.0,0.0,1.0,0.0,2016,3,19,8
16218,37,13.0,13.0,94.0,16.0,3.0,0.0,0.0,2.0,2016,11,15,4
4972,2583,18.0,18.0,49.0,9.0,1.0,0.0,0.0,1.0,2015,7,30,19
9737,469,3.5,1.0,84.0,8.0,1.0,0.0,0.0,3.0,2016,2,15,21
3445,990,15.5,15.5,61.0,19.5,7.0,0.0,0.0,0.0,2015,5,27,21
7873,664,13.0,13.0,77.0,39.0,7.0,0.0,1.0,2.0,2015,11,29,17
6410,83,14.0,14.0,74.5,9.0,1.0,0.0,0.0,2.0,2015,9,29,2
2528,1623,11.0,11.0,62.0,7.5,3.0,0.0,1.0,0.0,2015,4,19,16
9024,445,3.0,3.0,81.0,2.0,7.0,0.0,1.0,3.0,2016,1,16,21
4179,2964,23.5,22.5,38.5,19.0,1.0,0.0,1.0,1.0,2015,6,27,14
17367,62,5.0,2.0,87.0,12.0,1.0,1.0,0.0,3.0,2017,1,2,1
1156,67,4.0,0.5,87.0,17.5,7.0,0.0,1.0,3.0,2015,2,21,6
13829,1264,21.0,21.0,64.0,19.0,1.0,0.0,0.0,1.0,2016,8,5,21
190,168,9.0,5.0,71.0,30.5,3.0,0.0,1.0,3.0,2015,1,11,23
391,3700,-0.5,-3.5,96.5,7.0,1.0,0.0,0.0,3.0,2015,1,20,8
16197,1763,9.0,7.5,82.0,10.0,7.0,0.0,0.0,2.0,2016,11,14,7
13648,625,18.0,18.0,80.5,17.5,3.0,0.0,0.0,1.0,2016,7,29,6
8413,850,15.5,15.5,70.0,40.0,3.0,0.0,0.0,3.0,2015,12,22,10
351,1111,3.0,2.0,81.0,6.0,2.0,0.0,1.0,3.0,2015,1,18,16
17381,1350,5.0,3.0,76.0,9.0,1.0,1.0,0.0,3.0,2017,1,2,15
12944,1357,16.0,16.0,80.0,24.0,3.0,0.0,0.0,1.0,2016,6,29,20
7556,43,14.0,14.0,85.0,26.0,4.0,0.0,0.0,2.0,2015,11,16,4
12290,390,12.0,12.0,88.0,18.5,3.0,0.0,0.0,1.0,2016,6,1,23
950,1234,5.0,2.0,66.0,12.0,4.0,0.0,0.0,3.0,2015,2,12,16
5442,2225,19.0,19.0,62.0,17.5,2.0,0.0,0.0,1.0,2015,8,19,9
4350,3391,26.0,26.0,45.0,22.0,1.0,0.0,1.0,1.0,2015,7,4,17
8978,292,4.0,-1.0,61.0,29.0,1.0,0.0,0.0,3.0,2016,1,14,23
16034,558,9.0,6.0,66.0,19.5,3.0,0.0,0.0,2.0,2016,11,7,11
3241,2110,12.0,12.0,56.0,28.0,2.0,0.0,0.0,0.0,2015,5,19,9
13548,315,19.5,19.5,85.5,17.0,7.0,0.0,0.0,1.0,2016,7,25,0
15795,1392,16.0,16.0,68.0,14.0,2.0,0.0,0.0,2.0,2016,10,28,11
14877,161,16.0,16.0,88.0,6.0,3.0,0.0,0.0,2.0,2016,9,20,5
3593,138,14.0,14.0,67.0,21.0,1.0,0.0,0.0,1.0,2015,6,3,1
3690,115,10.0,9.0,76.0,8.0,1.0,0.0,1.0,1.0,2015,6,7,5
16613,1151,8.0,6.0,71.0,13.0,1.0,0.0,0.0,3.0,2016,12,1,15
16234,994,14.0,14.0,88.0,18.0,3.0,0.0,0.0,2.0,2016,11,15,20
1675,407,6.0,3.0,76.0,18.0,7.0,0.0,1.0,0.0,2015,3,14,21
5843,291,13.5,13.5,67.5,12.0,4.0,0.0,1.0,2.0,2015,9,5,2
3397,720,15.0,15.0,61.0,18.0,4.0,1.0,0.0,0.0,2015,5,25,21
12867,2872,20.0,20.0,53.0,19.5,2.0,0.0,1.0,1.0,2016,6,26,15
4518,3418,25.0,25.0,37.5,23.0,1.0,0.0,1.0,1.0,2015,7,11,17
2100,1462,10.0,7.0,62.0,30.0,2.0,0.0,0.0,0.0,2015,4,1,19
2242,3633,17.0,17.0,50.5,9.0,2.0,0.0,0.0,0.0,2015,4,7,18
15532,1315,16.5,16.5,66.0,19.0,2.0,0.0,0.0,2.0,2016,10,17,12
10038,1009,6.5,2.5,61.5,25.0,3.0,0.0,1.0,3.0,2016,2,28,11
14803,142,15.0,15.0,77.0,19.5,1.0,0.0,1.0,2.0,2016,9,17,3
5351,2898,20.0,20.0,44.5,13.0,1.0,0.0,1.0,1.0,2015,8,15,14
11276,4137,12.0,12.0,51.0,29.0,1.0,0.0,0.0,0.0,2016,4,20,17
14974,174,16.0,16.0,77.0,13.0,1.0,0.0,1.0,2.0,2016,9,24,6
16604,539,2.0,-2.0,56.0,15.0,1.0,0.0,0.0,3.0,2016,12,1,6
8890,1361,7.0,5.0,87.0,9.0,7.0,0.0,0.0,3.0,2016,1,11,7
2960,1880,16.0,16.0,48.0,20.0,2.0,0.0,0.0,0.0,2015,5,7,16
12149,121,11.0,11.0,88.0,13.0,1.0,0.0,0.0,0.0,2016,5,27,2
5636,949,18.0,18.0,64.0,25.0,2.0,0.0,0.0,1.0,2015,8,27,11
1001,635,7.0,5.0,90.0,13.0,3.0,0.0,1.0,3.0,2015,2,14,19
12261,2464,13.0,13.0,82.0,23.0,3.0,0.0,0.0,0.0,2016,5,31,18
16387,100,11.0,11.0,74.5,30.0,7.0,0.0,0.0,2.0,2016,11,22,5
8038,1491,14.0,14.0,79.5,22.0,3.0,0.0,1.0,3.0,2015,12,6,15
12660,2349,15.0,15.0,82.0,11.0,3.0,0.0,0.0,1.0,2016,6,17,9
16064,3043,6.0,4.0,66.0,8.0,1.0,0.0,0.0,2.0,2016,11,8,17
17041,800,7.0,7.0,93.0,4.0,7.0,0.0,0.0,3.0,2016,12,19,11
1944,49,6.0,3.5,81.0,11.0,1.0,0.0,0.0,0.0,2015,3,26,2
7545,1139,15.0,15.0,77.0,26.0,3.0,0.0,1.0,2.0,2015,11,15,17
9351,1456,7.5,3.0,47.5,34.0,2.0,0.0,1.0,3.0,2016,1,30,12
1615,2055,11.0,11.0,52.0,17.0,1.0,0.0,0.0,0.0,2015,3,12,9
17285,1298,7.5,6.0,78.5,7.5,1.0,0.0,0.0,3.0,2016,12,29,15
13055,1284,21.0,21.0,51.5,17.0,2.0,0.0,0.0,1.0,2016,7,4,11
10800,1001,9.0,8.0,62.0,7.5,2.0,0.0,0.0,0.0,2016,3,31,20
842,133,4.0,1.0,81.0,11.0,3.0,0.0,1.0,3.0,2015,2,8,3
580,99,8.0,4.5,82.0,23.0,4.0,0.0,0.0,3.0,2015,1,28,5
8525,107,15.0,15.0,72.0,31.5,3.0,0.0,1.0,3.0,2015,12,27,2
14595,1227,23.0,23.0,50.0,28.5,2.0,0.0,0.0,2.0,2016,9,8,11
10377,2468,9.0,6.0,62.0,26.0,1.0,0.0,1.0,0.0,2016,3,13,14
12119,1298,12.0,12.0,77.0,6.5,3.0,0.0,0.0,0.0,2016,5,25,20
8863,63,7.5,4.5,73.5,21.0,1.0,0.0,1.0,3.0,2016,1,10,4
3998,456,15.0,15.0,68.0,11.0,1.0,0.0,1.0,1.0,2015,6,20,1
4639,2654,20.5,20.5,62.0,27.0,1.0,0.0,0.0,1.0,2015,7,16,19
13946,4379,19.0,19.0,46.0,14.0,1.0,0.0,0.0,1.0,2016,8,10,18
6270,650,10.0,8.0,88.0,14.0,1.0,0.0,0.0,2.0,2015,9,23,6
3462,1485,17.0,17.0,35.5,25.0,1.0,0.0,0.0,0.0,2015,5,28,14
13374,3068,26.0,26.0,52.5,23.0,2.0,0.0,1.0,1.0,2016,7,17,18
1447,1894,7.0,4.0,63.5,15.0,1.0,0.0,0.0,0.0,2015,3,5,9
3240,4379,11.0,11.0,62.0,29.0,2.0,0.0,0.0,0.0,2015,5,19,8
2748,1241,11.0,11.0,54.0,20.0,1.0,0.0,0.0,0.0,2015,4,28,20
2582,620,10.0,8.0,76.0,15.0,1.0,0.0,0.0,0.0,2015,4,21,22
6139,3526,17.0,17.0,57.5,17.0,2.0,0.0,0.0,2.0,2015,9,17,18
7990,1297,13.0,13.0,63.0,27.0,3.0,0.0,0.0,3.0,2015,12,4,15
10764,3572,7.5,4.5,73.5,18.5,1.0,0.0,0.0,0.0,2016,3,30,8
11619,60,11.0,11.0,50.0,5.0,1.0,0.0,0.0,0.0,2016,5,5,0
4807,1014,19.0,19.0,54.0,11.0,2.0,0.0,0.0,1.0,2015,7,23,22
5696,447,18.0,18.0,88.0,6.0,4.0,0.0,1.0,1.0,2015,8,29,23
12152,153,11.0,11.0,85.0,12.0,1.0,0.0,0.0,0.0,2016,5,27,5
10563,3643,9.0,8.0,76.0,9.0,3.0,0.0,0.0,0.0,2016,3,21,8
3173,2740,17.0,17.0,47.0,23.0,2.0,0.0,1.0,0.0,2015,5,16,13
5722,235,16.0,16.0,88.0,10.0,7.0,1.0,0.0,1.0,2015,8,31,1
5131,2234,20.0,20.0,69.0,19.5,2.0,0.0,0.0,1.0,2015,8,6,10
3585,3419,19.0,19.0,56.0,39.0,2.0,0.0,0.0,1.0,2015,6,2,17
6915,1146,11.5,11.5,79.5,10.0,1.0,0.0,0.0,2.0,2015,10,20,10
3142,590,9.0,7.0,79.0,12.0,3.0,0.0,0.0,0.0,2015,5,15,6
7882,58,10.0,8.0,69.0,11.0,4.0,0.0,0.0,2.0,2015,11,30,2
14067,3011,19.0,19.0,60.0,23.0,1.0,0.0,0.0,1.0,2016,8,15,19
6050,94,12.5,12.5,82.0,14.0,1.0,0.0,0.0,2.0,2015,9,14,1
4855,887,18.5,18.5,50.5,17.0,1.0,0.0,1.0,1.0,2015,7,25,22
3802,1321,17.5,17.5,62.0,19.0,1.0,0.0,0.0,1.0,2015,6,11,21
16558,4185,1.0,0.0,87.0,5.0,1.0,0.0,0.0,2.0,2016,11,29,8
14213,259,18.5,18.5,80.5,20.5,2.0,0.0,0.0,1.0,2016,8,22,0
6477,899,14.0,14.0,74.5,12.0,3.0,0.0,0.0,2.0,2015,10,1,21
10379,2107,6.5,2.5,71.0,24.0,1.0,0.0,1.0,0.0,2016,3,13,16
7166,671,14.0,14.0,82.0,12.0,1.0,0.0,0.0,2.0,2015,10,30,22
14995,302,19.0,19.0,64.0,18.5,1.0,0.0,1.0,2.0,2016,9,25,3
9991,1085,7.0,5.0,53.0,13.0,1.0,0.0,0.0,3.0,2016,2,26,12
8666,135,8.5,5.5,87.0,20.0,7.0,1.0,0.0,3.0,2016,1,1,23
16357,92,6.0,3.0,93.0,17.0,26.0,0.0,1.0,2.0,2016,11,20,23
8508,439,15.0,15.0,72.0,30.0,2.0,0.0,1.0,3.0,2015,12,26,9
12047,1199,14.0,14.0,74.5,7.5,2.0,0.0,1.0,0.0,2016,5,22,20
16278,1420,11.0,8.5,67.0,39.0,7.0,0.0,0.0,2.0,2016,11,17,16
15779,1961,14.5,14.5,70.0,18.0,2.0,0.0,0.0,2.0,2016,10,27,19
3925,333,18.0,18.0,66.0,15.0,1.0,0.0,0.0,1.0,2015,6,17,0
17137,844,11.5,11.5,79.5,29.0,4.0,0.0,0.0,3.0,2016,12,23,11
471,1421,4.0,1.0,75.0,12.0,1.0,0.0,0.0,3.0,2015,1,23,16
11338,222,6.0,3.0,81.0,15.0,2.0,0.0,1.0,0.0,2016,4,23,7
4827,1490,14.0,14.0,91.0,19.0,3.0,0.0,0.0,1.0,2015,7,24,18
5590,314,15.5,15.5,85.5,16.5,7.0,0.0,0.0,1.0,2015,8,25,13
8654,595,6.5,3.5,81.0,16.0,1.0,1.0,0.0,3.0,2016,1,1,11
9695,92,4.0,2.0,90.0,7.0,7.0,0.0,1.0,3.0,2016,2,14,3
11279,1246,9.0,6.0,71.0,24.0,1.0,0.0,0.0,0.0,2016,4,20,20
16348,1035,7.0,3.0,81.0,23.0,3.0,0.0,1.0,2.0,2016,11,20,14
8899,1174,7.0,4.0,81.0,16.0,3.0,0.0,0.0,3.0,2016,1,11,16
4788,88,14.5,14.5,74.5,11.0,1.0,0.0,0.0,1.0,2015,7,23,3
11421,2906,8.0,4.0,49.5,26.0,7.0,0.0,0.0,0.0,2016,4,26,18
2022,217,11.5,11.5,91.0,25.0,7.0,0.0,1.0,0.0,2015,3,29,9
5106,2287,19.0,19.0,60.0,8.0,2.0,0.0,0.0,1.0,2015,8,5,9
11749,379,16.0,16.0,94.0,17.5,7.0,0.0,0.0,0.0,2016,5,10,10
3323,1994,19.0,19.0,64.0,13.0,2.0,0.0,0.0,0.0,2015,5,22,19
5960,451,14.0,14.0,88.0,6.0,1.0,0.0,0.0,2.0,2015,9,9,23
15908,130,7.0,4.0,81.0,16.0,1.0,0.0,0.0,2.0,2016,11,2,5
17270,131,2.0,0.0,100.0,7.0,1.0,0.0,0.0,3.0,2016,12,29,0
8307,464,12.0,12.0,82.0,16.0,1.0,0.0,0.0,3.0,2015,12,18,0
6112,253,14.0,14.0,94.0,12.0,7.0,0.0,0.0,2.0,2015,9,16,15
11388,1873,9.5,7.0,73.5,19.5,2.0,0.0,0.0,0.0,2016,4,25,9
10535,88,5.5,3.0,87.0,13.0,7.0,0.0,1.0,0.0,2016,3,20,4
16520,817,8.0,6.0,68.5,12.0,3.0,0.0,1.0,2.0,2016,11,27,18
466,794,3.5,0.5,67.5,12.0,1.0,0.0,0.0,3.0,2015,1,23,11
2222,381,8.0,5.0,76.0,16.0,4.0,1.0,0.0,0.0,2015,4,6,22
3627,1272,20.0,20.0,41.5,17.0,1.0,0.0,0.0,1.0,2015,6,4,11
2771,2101,12.0,12.0,60.5,19.0,2.0,0.0,0.0,0.0,2015,4,29,19
15846,2098,12.5,12.5,91.0,4.0,2.0,0.0,1.0,2.0,2016,10,30,14
3693,454,14.0,14.0,63.0,10.0,1.0,0.0,1.0,1.0,2015,6,7,8
5393,4155,15.5,15.5,63.5,8.0,1.0,0.0,0.0,1.0,2015,8,17,8
16473,1291,7.5,5.5,78.5,12.0,1.0,0.0,0.0,2.0,2016,11,25,19
16169,182,9.0,7.5,87.0,9.0,1.0,0.0,1.0,2.0,2016,11,13,3
4252,2031,28.5,27.5,35.0,20.5,1.0,0.0,0.0,1.0,2015,6,30,15
7418,994,17.0,17.0,77.0,22.0,3.0,0.0,0.0,2.0,2015,11,10,10
9838,127,10.0,7.5,88.0,21.5,7.0,0.0,1.0,3.0,2016,2,20,2
13464,1745,23.0,23.0,51.5,5.0,2.0,0.0,0.0,1.0,2016,7,21,12
350,1450,4.0,1.0,75.0,13.0,2.0,0.0,1.0,3.0,2015,1,18,15
5336,516,17.0,17.0,88.0,11.0,7.0,0.0,0.0,1.0,2015,8,14,23
2933,813,13.5,13.5,65.0,42.0,7.0,0.0,0.0,0.0,2015,5,6,13
9421,810,9.0,5.0,71.0,29.0,2.0,0.0,0.0,3.0,2016,2,2,10
4646,170,17.0,17.0,75.0,7.5,1.0,0.0,0.0,1.0,2015,7,17,2
750,1696,2.0,-1.5,87.0,12.0,3.0,0.0,0.0,3.0,2015,2,4,7
17159,384,7.5,4.0,76.0,23.0,2.0,0.0,1.0,3.0,2016,12,24,9
16829,1356,14.0,14.0,88.0,16.0,7.0,0.0,1.0,3.0,2016,12,10,15
7742,368,10.0,7.5,91.0,18.5,7.0,0.0,0.0,2.0,2015,11,24,6
9126,32,-1.0,-2.5,93.0,3.5,1.0,0.0,0.0,3.0,2016,1,21,3
4835,111,13.0,13.0,88.0,19.5,7.0,0.0,1.0,1.0,2015,7,25,2
10045,662,6.0,3.0,57.0,19.0,2.0,0.0,1.0,3.0,2016,2,28,18
5300,924,20.5,20.5,78.0,17.0,7.0,0.0,0.0,1.0,2015,8,13,11
3242,991,12.5,12.5,54.5,27.0,2.0,0.0,0.0,0.0,2015,5,19,10
12946,562,15.5,15.5,85.5,19.5,7.0,0.0,0.0,1.0,2016,6,29,22
252,1066,7.0,3.0,57.0,24.0,2.0,0.0,0.0,3.0,2015,1,14,13
4410,159,17.0,17.0,68.0,11.0,1.0,0.0,0.0,1.0,2015,7,7,5
13165,595,18.0,18.0,68.0,15.0,1.0,0.0,1.0,1.0,2016,7,9,1
1078,158,4.0,1.5,75.0,10.0,1.0,0.0,0.0,3.0,2015,2,18,0
3990,3934,20.0,20.0,47.5,18.0,2.0,0.0,0.0,1.0,2015,6,19,17
4399,4470,22.5,22.0,45.5,18.5,1.0,0.0,0.0,1.0,2015,7,6,18
10854,158,9.0,8.0,94.0,7.5,7.0,0.0,1.0,0.0,2016,4,3,2
6135,1332,18.0,18.0,50.5,21.0,3.0,0.0,0.0,2.0,2015,9,17,14
15907,35,6.0,4.0,84.0,11.0,1.0,0.0,0.0,2.0,2016,11,2,4
4325,2757,22.5,22.5,59.0,29.0,1.0,0.0,0.0,1.0,2015,7,3,16
4485,4496,19.5,19.5,49.0,10.0,1.0,0.0,0.0,1.0,2015,7,10,8
3196,2806,16.5,16.5,42.0,21.5,2.0,0.0,1.0,0.0,2015,5,17,12
13243,2632,15.5,15.5,74.5,13.0,2.0,0.0,0.0,1.0,2016,7,12,7
10956,1748,8.0,4.0,66.0,29.0,3.0,0.0,0.0,0.0,2016,4,7,9
17400,661,3.0,-2.0,81.0,20.0,1.0,0.0,0.0,3.0,2017,1,3,10
2039,47,8.0,4.5,76.0,22.0,2.0,0.0,0.0,0.0,2015,3,30,2
11681,3709,22.5,22.0,47.0,25.0,2.0,0.0,1.0,0.0,2016,5,7,14
12753,819,16.5,16.5,72.5,14.0,2.0,0.0,0.0,1.0,2016,6,21,6
14935,1563,19.0,19.0,73.0,11.0,3.0,0.0,0.0,2.0,2016,9,22,15
