CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-4.251443,33.621838,5.399167,0.32834098,0.54187495,6.1550055,88.81453,5.782615,11.137035,585.4103,17.173363,287.4738,16.054619,16.563646
-3.2578194,32.44055,7.874329,-0.1541309,0.61749804,6.97216,77.43036,5.496767,14.867931,524.3487,16.57486,262.65863,18.257036,12.9470415
-4.683696,31.861683,6.1812716,0.0104531245,0.4794504,6.2404904,93.132935,2.1410487,5.7826023,579.23956,16.72432,271.7873,17.998377,24.342932
-5.6716948,33.613125,8.142838,0.27882618,0.6157131,6.916315,97.54307,5.2110314,2.5347083,585.5799,16.920912,262.79858,19.623404,14.006652
-4.2487535,27.137976,5.787944,-0.17739755,0.64762855,6.974454,97.17408,3.813752,1.220763,411.34726,16.479519,262.5309,20.35158,12.934207
-5.5404625,-3.6382582,11.63391,-0.096605696,0.49087524,6.01449,96.65293,1.707831,2.118563,420.8932,17.682875,269.74548,19.597702,22.173996
7.9493017,14.738915,18.190836,0.13472302,0.4702702,6.8752327,95.20563,3.6223204,18.267525,239.94801,17.621664,391.5089,20.50089,13.131607
-5.5098963,33.446228,12.595823,0.30239815,0.45384455,6.92335,89.11918,5.7235045,16.302965,583.3931,16.478294,272.2479,20.27047,13.980937
-3.4353502,-11.366567,18.178806,0.22194126,0.4516125,5.5676455,94.44122,1.670174,1.0827539,257.12958,20.732065,448.3312,14.646295,31.071644
-2.6153963,30.094435,12.829265,-0.1714524,0.49149883,6.9473367,94.82625,5.219973,15.740137,385.3463,16.481245,265.25754,20.313272,13.01415
-5.1066284,9.911816,12.812428,0.24814536,0.4440444,5.567715,95.54208,1.6873268,1.0576084,569.92065,20.70357,446.61615,7.0670958,31.062431
-4.7264957,33.407967,5.4489594,0.28419736,0.6506617,6.9692063,58.33258,5.3100843,5.621182,585.0908,16.594631,266.64432,13.116167,14.68917
-5.035716,25.13199,16.190605,-0.18150893,0.48333302,6.9706464,95.05218,2.5102942,9.438373,254.77312,16.800308,263.38226,20.492825,13.240278
-5.4936934,-0.56080276,7.503938,-0.083239265,0.48783904,5.817149,93.92189,1.6722895,1.1224744,575.2277,20.599274,269.21802,9.669487,30.284462
-5.616169,22.319336,12.603134,0.31752703,0.4660569,5.7275486,91.66653,1.7383028,1.0806539,550.37994,18.094494,427.0552,16.508493,29.88785
-5.458803,31.695572,13.157263,0.1293626,0.50280833,6.5875015,93.233376,4.5500264,3.389067,567.6897,17.457315,268.43613,19.693024,15.211871
-5.3204384,14.621962,15.061604,-0.17013617,0.4678506,6.946728,81.02106,2.3427153,2.2925894,268.77026,17.138653,265.63782,19.901535,13.058333
-4.8726883,31.400843,15.887324,-0.10894694,0.5072584,6.875362,96.00604,5.75664,18.352844,240.99898,16.532106,275.16815,20.142977,12.954295
-5.302166,30.914177,14.571766,-0.14902402,0.51919657,6.9675426,95.56976,4.151795,1.8615091,520.35126,17.068645,264.28473,20.2012,12.964267
-4.174944,33.66693,7.563551,0.31236508,0.4746893,6.595637,80.00464,5.242287,15.2878685,585.5193,16.636208,375.961,13.393979,22.546917
-5.5069046,33.373493,10.745054,0.2470401,0.45057347,6.447117,96.952065,5.2811356,11.56098,479.63577,16.498636,312.13977,20.175583,15.373381
-2.4974377,22.733885,17.748816,0.039129484,0.47901064,5.784608,93.90991,5.5538516,15.397096,299.68042,18.864035,313.86444,20.2684,13.978187
-4.8921747,-0.105560616,9.885721,0.33315012,0.444024,5.567264,95.69889,1.7847228,1.2623527,573.2088,19.413998,449.04462,5.615085,31.0745
-3.9237497,30.703947,5.7246885,-0.16824809,0.46173197,6.9705133,77.80837,2.7593784,1.8328426,582.91223,16.955914,262.79947,13.902297,13.288176
-5.203866,3.502022,17.8908,0.18045583,0.4492938,5.7168465,89.00655,1.7330443,3.834728,241.3218,16.668062,428.0896,19.968027,26.444527
-5.680731,22.099388,9.951354,-0.1827417,0.5197862,6.410572,78.617096,1.6765431,1.0503356,476.91568,20.01277,262.79395,20.101887,27.460865
-4.128583,-9.872832,17.615286,-0.18673772,0.49617442,6.971068,64.372406,1.7137941,3.2426097,242.48128,16.611242,263.8799,19.95918,13.288201
-5.3212566,18.522873,16.458439,0.33029372,0.44531646,5.5809884,68.97068,1.6783804,1.0707233,572.20264,17.880363,447.90305,16.297874,30.960133
-5.1585493,-7.017383,11.498093,0.123040326,0.47208682,5.6795197,94.60891,1.6742929,1.0704429,576.46094,20.03039,385.67404,10.194479,31.001245
-5.460409,26.290384,8.830751,-0.18672177,0.67057633,6.9626513,96.30599,1.6792234,1.2863634,293.3781,18.547369,262.58453,20.489658,15.162997
-4.8673944,11.706994,15.697772,0.019483197,0.49303082,6.879362,53.38467,2.7474167,14.011034,350.24692,16.668398,269.89096,19.852982,14.523081
-5.1046247,18.535692,11.467048,-0.11458988,0.5725319,5.6191406,90.34293,1.8346115,2.9741328,535.9778,20.41096,379.0817,13.852861,30.885359
-4.5229692,33.208286,9.762795,-0.08343951,0.66266006,6.9741497,80.90999,5.5446424,12.673133,459.13312,16.452364,262.5874,20.314404,12.916549
-5.313056,33.51417,13.058623,0.15395525,0.5664742,6.9737225,92.29553,5.6204886,14.729329,566.7579,16.474472,262.97623,20.561356,12.970115
-5.465536,-0.5190671,8.648761,0.31212455,0.47541705,5.614999,91.16332,1.8245581,1.1975591,575.78613,17.81384,438.5669,16.786003,27.874804
-5.3856297,33.27889,8.052838,-0.02060343,0.6437251,6.8489766,66.27108,3.9663315,9.548138,580.8788,17.3616,263.9397,19.173988,14.357613
-5.2740345,16.993195,17.232395,0.3112073,0.45025146,5.67534,78.98301,1.7178704,2.5197403,512.4554,16.574701,441.84076,16.268717,30.912281
-4.310075,-12.075702,18.045198,-0.1736171,0.44496393,5.6614594,93.889175,1.6700472,1.0508401,282.54755,20.689823,434.54272,17.508707,30.917784
-3.5839055,-9.621373,18.085173,0.23047304,0.47173682,5.6687837,76.29634,1.6797501,3.507676,240.07266,16.546223,447.0698,15.950762,29.146326
-5.564946,-5.745273,15.885256,0.33108464,0.4500077,5.8511105,75.030945,2.845601,16.086937,539.6167,18.390226,401.42795,13.963184,29.11072
-2.4607022,18.73817,15.350512,-0.18013775,0.650722,6.9746747,63.90889,1.8700461,8.983122,334.9196,16.99389,262.76978,19.983442,12.989932
-2.6115062,33.421463,7.383854,0.21299449,0.6280438,6.970129,77.38849,5.762492,17.488842,554.36,16.45121,262.95157,20.438137,12.949717
-4.9422846,28.497513,6.0576644,0.19630176,0.554601,6.7268515,91.57816,2.1578069,2.0501578,574.6497,16.930845,293.22128,18.013823,17.280727
-5.173729,18.580584,17.827505,0.044537634,0.44354698,5.801993,97.68029,1.6733681,3.7281435,320.04907,18.862103,347.272,19.458124,22.255926
-5.6460876,33.49218,17.284525,0.30837598,0.56474036,6.527608,58.28656,5.7311954,18.220638,578.5756,16.486015,327.21063,20.061228,13.25323
-4.518281,-8.044011,12.25668,0.31302115,0.44782725,5.5691605,94.05963,2.168558,2.7366784,562.287,17.305447,448.88464,14.548911,30.930513
-5.462473,33.159256,5.072566,0.18227345,0.5132088,5.978543,96.539604,1.8643347,1.179076,585.0894,20.199276,267.92563,16.719322,27.895737
-5.261491,23.88757,16.471998,-0.08234923,0.5484236,6.961761,96.29896,5.7874517,17.551563,368.64673,16.539562,262.69083,20.426704,12.933182
-3.7399037,33.49785,9.709415,0.3326147,0.44440246,5.7287235,93.172195,5.804677,18.199518,583.2079,16.452682,447.29565,19.267998,18.476473
-4.5694046,27.914204,17.803757,0.042199943,0.4535686,5.7568097,97.42457,1.8507907,5.0111423,242.12743,17.457115,426.02258,19.655691,19.287735
-0.75128996,-5.360458,17.631998,-0.120325126,0.45185477,6.646856,95.570526,2.4563658,6.797922,240.94347,17.061884,274.66653,19.846682,13.65158
-5.4303713,32.836994,16.741152,0.3273178,0.5502251,6.076758,73.084236,5.7371535,16.21061,454.6811,16.45374,407.4541,20.270493,13.754786
3.499063,28.729061,18.102453,-0.091516964,0.46108544,6.9326377,93.87352,5.641276,18.583841,240.83609,16.452778,276.2202,20.503489,12.942018
-5.101467,31.413668,17.701105,0.31855667,0.47614917,5.6977434,90.757195,4.962623,18.282999,386.043,17.070293,436.05548,19.697277,20.208504
-5.4114513,32.436455,10.226115,0.3226782,0.4673502,5.617389,93.286354,2.8849428,2.9017928,581.92957,20.471739,389.9463,13.775503,28.522326
-4.294862,16.538734,16.900003,0.20385951,0.49067995,5.671186,89.2122,2.9241817,5.1312375,435.68384,16.82722,407.30273,19.343924,16.916525
-5.5833883,0.7616975,14.5945215,0.25732407,0.5071953,5.5850596,97.22476,3.3083508,10.455632,396.00888,20.445734,345.4026,18.835821,28.4446
-4.058097,-11.600667,18.05594,-0.039292138,0.447596,5.758747,88.446,1.7010349,6.62253,240.03485,16.67922,435.15445,18.264515,28.736584
-5.416168,33.428658,17.367575,0.26159066,0.46772516,6.8552704,95.79663,5.7750697,18.551056,296.90268,16.448505,268.15134,20.579332,12.934195
-4.2845964,-2.4361413,11.812676,-0.14194165,0.49910495,5.588928,95.24922,1.6874374,1.0506837,582.4876,20.730122,373.37628,16.961687,30.732386
-5.6627235,25.395567,5.841165,-0.105371736,0.4964807,6.7011156,86.4847,2.0301745,1.1258504,583.5252,20.216265,263.22885,15.792142,19.830078
-5.604082,33.158676,11.166806,0.31983182,0.57430845,6.899138,75.65593,5.327237,4.04419,583.9258,16.465073,274.93527,20.462435,15.674655
-5.3200054,24.945648,5.0318313,-0.17142501,0.5697387,6.9732065,95.93649,4.2808475,5.3819413,412.7043,16.817501,262.57736,19.929457,13.181848
-5.424836,29.027792,14.4595995,0.19126612,0.5266643,6.9436774,91.12536,2.7762983,2.7894838,574.69806,16.610497,263.13855,20.246677,17.53522
-4.67397,-7.333307,11.045038,0.16416095,0.46523353,5.650342,96.11709,1.7273244,1.0981739,335.66678,20.379921,379.81808,17.437437,30.658548
-5.406864,23.122633,11.165627,-0.1051513,0.5072296,6.9551516,94.39785,1.8824155,1.111079,574.2617,17.797623,262.90643,20.053947,14.2625675
-3.3629892,-8.20115,16.411795,-0.15428549,0.4907196,6.924276,96.19513,2.2737534,1.4558923,242.24707,17.080988,265.05722,19.703403,13.934175
-3.7459075,-10.65972,17.788675,-0.055051457,0.44659552,6.5981345,96.21708,1.7143112,7.9736156,239.93297,17.456312,328.93527,20.244925,18.909765
-4.2127666,16.304144,15.525173,-0.1299422,0.6578878,6.9440618,88.84365,1.686313,1.3531177,486.66946,19.970032,262.66437,20.190245,13.064316
-4.5848894,8.769756,17.09837,0.30159473,0.45705426,5.841417,86.2965,2.8858738,4.72097,246.06038,16.646368,443.69925,18.118387,21.923903
1.0419484,-3.8693392,17.547754,0.11504584,0.452978,6.893174,89.47887,1.7877946,3.236323,263.48495,18.83187,334.79797,19.963896,15.384369
-5.219633,15.5416,15.459264,0.057097524,0.48453274,6.628304,88.76167,2.499175,2.8522823,563.023,17.272413,295.3618,17.099842,13.64165
-5.2284966,17.118622,18.082615,-0.13773899,0.5012445,5.7683353,96.68376,1.6803161,1.3147113,312.19418,20.401747,433.688,15.533208,26.00731
-4.710164,-10.667424,16.97067,0.16393918,0.4458805,5.5700884,92.82369,1.8566062,1.1689851,400.222,19.81433,427.22736,9.706311,30.94468
-5.4218044,12.306419,13.126301,0.02841578,0.47344854,6.8847327,85.47296,4.0239344,15.997138,308.59802,16.462515,279.32382,20.059563,13.019299
-0.63544,10.746192,11.727972,-0.18677944,0.47659376,6.974191,96.22847,2.9008656,2.2237508,264.8762,18.918879,262.62866,19.981226,13.013019
-5.0898933,-9.9572115,15.460067,0.058989726,0.4629938,6.71585,65.13703,1.7225178,2.2804692,355.2366,17.28712,315.2017,18.81487,27.04409
-4.0006475,33.325092,13.991274,-0.119226165,0.45310563,6.9685884,94.573395,5.554513,16.727694,287.0292,16.455135,262.6597,20.56159,12.928164
-5.1946297,2.8566043,13.690815,-0.15728198,0.5466577,6.7910204,92.10939,1.6731898,1.468499,251.29018,17.300808,277.7701,20.11916,15.353523
-4.69429,33.013477,11.749054,0.2981402,0.49225992,5.6929474,84.99172,3.3453267,4.9003506,585.3227,20.642736,339.63498,8.276245,29.466764
-5.0074396,-1.7423443,12.719837,0.3198971,0.45007923,5.5674744,93.102684,1.9169788,1.13397,560.7117,19.39974,448.8099,6.800357,31.066324
-5.021676,16.966679,18.043228,0.30504024,0.44729888,5.6843987,81.60853,3.4632263,18.50498,241.08015,16.549515,447.90076,20.276972,14.945342
-4.555192,7.4834585,8.473896,-0.0831264,0.5184143,6.9391246,77.82652,1.7217683,1.7444379,553.0593,19.89435,265.41666,19.989977,22.782845
-4.479781,-11.772065,18.154089,-0.1170375,0.4473309,5.7866225,91.54585,1.6737529,2.6640317,240.07733,19.272709,439.1992,19.465422,24.03932
-5.648388,32.995895,12.878387,0.28013393,0.5045197,5.642344,94.21506,3.857565,3.5263345,584.11163,17.309265,295.67346,19.78076,23.630337
-5.474616,-7.445102,18.054193,0.31755808,0.45287392,5.5674953,97.537315,1.6711274,1.4430616,279.15793,19.318132,448.96002,17.586391,31.00832
-4.208911,16.080448,16.001364,0.013811708,0.4796662,5.7060194,71.40982,3.4224837,10.471976,556.6561,20.160658,287.10394,16.571619,30.055975
-5.33994,33.09536,14.933918,0.22171783,0.6347252,6.922644,77.094765,4.8102083,13.461066,534.42957,16.457514,263.51266,20.28289,12.982119
-5.4698277,27.317966,8.291782,-0.06846804,0.5194351,6.8947415,84.2304,2.1710155,6.2999125,450.63892,17.162146,262.99084,20.400053,15.842677
-3.1096685,-11.396651,17.887798,0.24453019,0.44662938,5.5688834,93.602516,1.6705881,1.0766017,375.48157,20.305042,447.8034,9.607552,31.056213
-3.4154966,21.64923,17.827911,0.31983516,0.48673624,5.644108,95.86065,1.9802856,2.2875383,399.01065,18.83662,447.91312,17.544004,23.933542
-1.7056576,-12.186944,18.201029,0.07928103,0.44361314,5.7582273,58.14198,1.669922,1.2943819,239.81119,20.718882,445.03726,19.760748,30.909945
-3.6696208,28.044006,8.734575,0.33295017,0.4484515,5.570597,81.752106,5.755393,17.780777,560.9951,17.118595,448.0314,6.4860654,31.013906
-5.5777903,33.725494,5.0144467,0.3261825,0.63737726,6.930829,97.36537,5.805083,18.537056,584.8196,16.448082,263.38187,20.380453,12.915704
-2.6415222,27.398987,17.846783,0.13325933,0.45749992,5.7341332,93.96809,1.7324699,3.7853696,255.48453,16.542877,410.7148,19.239155,29.261847
-5.3890676,27.38926,16.276543,0.31399754,0.44579932,5.5686464,96.930855,2.6879272,2.91905,487.7466,17.221863,447.9246,12.572359,30.819918
-4.9061623,21.393133,12.5380535,0.08644872,0.45913756,6.0382385,89.16699,3.0750356,14.60857,302.84818,16.62573,304.26996,19.36946,17.26644
-5.3035755,33.705517,8.096836,0.3064621,0.48914263,5.8410745,96.45487,5.0530124,15.908522,584.5412,17.146145,380.17117,16.662514,20.056086
-5.6212034,31.90362,14.251176,-0.063928954,0.47872287,5.8175592,97.85817,3.4255838,1.651633,398.3411,18.933886,416.50525,14.552735,15.28759
-5.5087614,2.2123725,18.08158,-0.17842945,0.4911569,6.905349,97.32276,1.6734909,1.402808,424.5632,19.591276,262.84833,20.31625,15.170311
-5.4452686,32.75894,7.5421395,-0.11141268,0.5875603,6.9503527,97.04838,5.5617385,3.3674915,494.69214,16.468931,262.55972,20.355453,12.924199
-2.609039,31.638517,13.852656,-0.17812824,0.63758373,6.974046,92.06618,2.4089985,4.223442,254.25404,16.45694,262.8613,20.186888,12.91894
6.906366,33.656174,13.378148,0.048066117,0.6487864,6.974731,93.78103,5.742364,17.576885,550.4459,16.503376,262.5198,20.589012,12.915143
-5.681958,33.537785,12.737617,0.11305562,0.4813288,6.9382405,97.73482,5.768173,12.257846,523.50525,16.50323,267.7161,20.233427,12.940968
-5.3535233,26.672176,8.087665,0.08972574,0.45245412,6.3439465,97.07985,1.8992293,1.3236482,577.06866,16.967201,268.97278,19.876072,14.673009
-4.012515,-1.7780966,18.069286,0.14941633,0.45608002,6.9247756,71.47597,1.9951031,17.303381,242.38289,16.48249,293.49625,19.835777,16.991373
-4.9944153,17.653486,16.137856,0.29423293,0.4475324,6.302192,96.01524,3.1494627,12.2051935,259.45523,16.467812,421.91714,16.212973,14.255366
-4.285491,28.352425,13.444929,-0.04446887,0.48325118,5.5804415,97.45939,1.7881535,1.1329362,584.70874,20.731676,325.8949,19.19482,30.63163
-5.076478,14.627017,16.927986,0.20572503,0.4549994,5.604574,95.570984,1.7319459,1.8631728,331.84073,16.678299,415.91592,13.752355,29.663897
-5.66648,30.465302,13.694857,0.10450827,0.4709339,5.8359556,95.36958,1.9711379,1.3043954,338.3813,16.522644,335.75647,20.034864,26.926394
-4.0945845,-3.6157763,18.083574,0.043618653,0.44555724,6.869723,94.634514,2.412221,9.561033,239.8162,16.450212,404.4032,20.57745,13.060176
-5.56248,33.47539,7.305686,0.28987372,0.45381126,5.6925693,97.55344,5.682548,3.8815281,463.37094,18.110464,440.18777,17.206911,24.490536
-1.2935125,4.42609,17.98128,0.3234759,0.44379693,5.5680294,95.19017,1.6860133,1.3197725,489.95886,18.741785,448.99124,14.833404,30.981771
-5.511655,32.096977,5.4332676,0.28094944,0.4780793,5.9662747,95.75714,2.6089494,1.1678627,542.4853,16.610435,367.81018,12.812301,20.5156
-5.6142597,31.555132,13.436343,0.33204266,0.44847003,5.574401,96.15656,2.4332414,6.6294017,389.36667,16.617645,447.33,16.35509,30.507488
-5.579917,33.233433,7.660825,0.329438,0.44613382,6.2891717,84.33545,4.515448,6.302162,584.64185,17.183193,440.48956,14.348004,30.37805
-5.3428154,-5.4091563,11.526797,-0.04793785,0.47288823,5.607254,97.54803,1.6721004,1.0807712,451.6977,20.62495,344.64218,19.94401,30.944452
-5.6213408,22.17107,17.219585,0.051871706,0.48988542,6.8190236,90.34809,3.200722,3.0115364,306.20953,17.564295,271.56055,20.403162,20.213902
-4.054494,-1.8035511,18.091925,0.3198626,0.45410982,5.570666,95.60986,1.7336496,4.849728,246.26733,16.50822,448.90842,18.311033,29.741247
-4.68865,23.231962,12.97316,0.15311864,0.46907103,5.639403,96.36017,1.7485396,1.1724288,454.67538,19.009912,335.7801,15.917188,29.877691
-5.389515,2.6064699,15.692518,0.10037039,0.46620017,5.592068,69.42763,1.6760834,1.0560939,577.1216,20.037897,429.41333,16.838821,31.036644
-2.747174,14.47162,18.186432,-0.08413657,0.44617945,6.7674727,81.4966,1.9248708,16.565819,240.70506,16.49475,427.02924,20.063223,13.0865755
-3.9345615,33.326847,17.74718,0.25120807,0.5456733,6.9729486,96.30759,5.7449365,18.239767,315.11023,16.452642,273.0419,20.574432,12.91932
-0.28178087,20.125942,17.545702,-0.13982922,0.6139552,6.9734592,85.24398,2.400508,12.215875,295.82156,16.525183,263.34317,20.483088,12.962863
4.4003544,30.32509,15.267542,-0.18432081,0.57942486,6.9747243,64.03203,5.6468854,18.598665,301.99734,16.448023,262.543,20.548418,12.91274
-5.3491964,32.54257,16.177973,0.30466634,0.46340302,5.6131716,95.19131,3.2158842,6.7776394,569.7173,16.795229,389.47473,20.275309,21.430876
-2.6562068,33.625095,15.46012,0.025346458,0.64391875,6.9747224,95.13573,5.80306,18.61532,472.42355,16.447584,262.53214,20.594242,12.912247
9.478075,-8.751521,18.190798,0.25003898,0.4512547,6.007104,85.64701,1.965276,17.836828,239.83409,16.523264,431.20242,18.726583,19.25487
-4.9614525,31.368952,9.615372,0.2876422,0.49916026,6.568875,92.283394,2.340008,3.2108357,583.9808,18.080647,281.35126,19.252447,21.622526
-3.9953835,33.137985,5.2913585,0.10744071,0.48060662,6.7577057,95.415825,4.897627,14.326836,553.69684,16.595646,267.45697,11.860082,15.07816
-3.6124065,29.716997,12.570583,-0.05178171,0.50937665,6.966519,88.2033,1.9519591,5.121543,285.5245,16.509512,263.72522,20.250605,15.579302
-5.6454897,33.651558,6.8991065,0.33058134,0.4629518,5.585178,78.526855,5.070119,7.3229156,585.51465,17.181332,414.41577,8.67309,30.861067
-1.3744346,20.92038,17.889915,-0.044232015,0.48255035,6.704445,96.664474,1.7626377,4.4950953,278.47345,16.933384,272.0706,20.309855,13.633629
-5.573662,29.246546,13.8605175,-0.17140667,0.5054234,6.9652185,96.51173,3.239724,1.7322586,578.7275,19.474995,262.77063,20.26904,13.282946
1.373464,27.94982,17.457678,-0.04214215,0.6031425,6.9747105,68.51855,5.324903,18.545218,259.51218,16.44959,262.96802,20.531496,12.912273
-5.284585,30.818298,11.285381,0.33150405,0.45012757,5.5859766,88.86316,3.1349044,1.4031065,582.5788,16.657864,442.5305,7.847591,30.791391
-3.16873,22.086401,10.977173,-0.14868118,0.4969838,6.9727416,81.04453,2.0142748,6.7065873,368.88425,16.565506,263.1821,20.373703,12.947489
-4.8004475,10.440904,14.254165,-0.030247185,0.45868215,6.4431767,95.548035,1.782271,8.501895,274.0673,16.597496,291.4825,19.801159,14.392886
3.0923965,2.0797527,18.154495,0.020428788,0.52336824,5.650751,87.01018,1.6737417,1.0523822,294.31528,20.685999,448.0733,7.5223436,30.953054
-5.4328127,-8.649074,17.348927,-0.17700765,0.5596407,6.2213664,87.77516,1.6745585,1.4740312,253.81525,19.363493,264.4073,20.105333,16.370382
-5.508362,10.554704,16.66646,-0.18707937,0.5143682,6.974032,96.8516,3.1292737,1.9561718,248.31409,16.800663,262.53336,20.473822,12.931786
8.653692,33.678864,17.469727,0.273666,0.5713117,6.974186,78.17377,5.8047605,18.61835,499.93222,16.447256,275.32837,20.579191,12.914481
-5.5337887,33.317944,12.346468,0.305862,0.46698487,5.568759,95.839264,2.0970192,1.1912649,584.9925,20.696917,438.79474,11.794795,31.059921
-4.063922,24.352818,15.844739,0.3307529,0.4468238,5.7117076,78.95131,5.7068925,16.265715,531.5774,16.538794,421.25577,18.749765,26.327728
4.4292574,-5.8197055,18.072275,-0.18049452,0.50663275,6.8259788,95.600624,1.6765577,1.3713596,239.91496,18.494799,307.2243,19.758747,15.697072
-2.8965156,-5.228001,16.598972,0.05844898,0.52429914,5.6410804,97.81376,1.6709727,8.3027725,240.18163,16.491156,440.11557,19.820913,28.901337
-2.7676866,-10.171742,18.190649,-0.14716898,0.4498657,5.5739183,96.8945,1.6704766,1.0642469,240.27637,16.694843,447.95605,19.450829,30.887686
-5.249502,-8.530026,17.193716,-0.17947724,0.4787088,6.8023386,92.16895,1.6703662,1.1042755,303.98553,20.027473,265.02682,19.021744,24.124557
-5.2493973,-11.840819,16.982834,-0.1351151,0.51537895,5.6654563,96.15511,1.6700839,1.065295,243.0621,20.69938,304.0671,11.18866,30.447388
-5.6643686,18.904991,8.209008,-0.14201158,0.54159796,6.4734664,92.24991,1.9904025,1.852762,576.42444,20.35939,263.47397,19.973145,13.677439
-5.242298,33.595978,6.7153277,0.33081025,0.56021315,6.95476,50.683147,5.788326,18.570412,583.2858,16.44709,284.69864,18.632046,13.0183325
-3.8099062,31.592564,8.585665,-0.061440166,0.56981057,6.951328,82.08111,5.1810856,16.064564,357.7236,16.452713,268.21725,18.20404,12.924153
-4.8174477,-12.124923,18.097391,-0.17476569,0.448927,6.05172,91.06291,1.675702,1.080342,312.05017,20.444191,318.90213,19.886595,29.213476
-2.2192037,-6.2306514,17.54611,-0.17447482,0.54518294,6.9733458,77.823494,1.7528149,14.375532,243.87044,16.857561,264.34012,18.783344,14.469778
-5.5197887,8.905722,16.383148,-0.1507845,0.49494004,5.9651814,94.18576,1.685644,1.3626182,459.6252,19.254595,310.4254,18.017136,21.571056
-2.2953336,32.224884,6.645167,0.111065276,0.6476636,6.8925524,63.20402,5.2897053,12.928732,579.22974,16.66566,263.46924,19.374933,13.877158
-5.5544176,-0.87814933,7.8439755,0.033007473,0.5968265,6.9357057,91.08023,1.8650787,1.1447713,265.5029,16.875597,272.9558,19.557146,13.208027
-5.3269644,-5.5674853,14.269551,-0.17656085,0.5236407,6.737161,96.82656,1.6775895,1.0517433,347.20905,18.371815,263.37073,20.083204,18.484283
-4.156208,20.652882,16.631145,0.018422574,0.4623407,5.6806636,88.86086,1.6989363,1.632138,524.73694,20.471745,368.34286,15.69393,27.209143
-5.434759,33.161743,9.356603,0.30137455,0.5735478,6.208505,84.587944,5.6923003,17.766376,401.59268,16.456715,321.11612,19.401127,14.546091
-5.0611076,12.636415,17.39422,-0.1362946,0.46849725,5.6419096,96.88677,1.6824747,2.2813919,396.07928,19.361288,403.3963,19.522257,29.60711
-2.5631454,33.29799,6.1005554,-0.12156353,0.52367353,6.952055,96.89058,5.6264715,12.9784565,514.0364,16.652308,262.62198,19.421515,12.97694
-4.2648344,-5.6078563,17.812815,-0.17589685,0.45264995,6.850526,94.21829,1.7111775,10.224934,240.92471,16.542744,319.61456,19.861462,15.237335
-5.436433,17.034555,13.61632,-0.07050752,0.4553036,6.4412766,96.59458,5.140692,16.040329,244.42491,16.496416,275.5846,20.436516,13.1142235
-5.5004168,32.26479,12.043301,0.20250617,0.5134891,5.888249,93.07778,5.071291,3.9558823,484.2153,16.488453,351.08398,17.680168,14.963095
-5.4468603,-6.4164214,14.768102,-0.185543,0.47809517,6.8609257,89.0062,1.6813084,1.0738533,550.54144,20.68078,265.32373,17.113577,14.335629
-1.3622886,33.333218,8.779809,-0.1174886,0.5683592,6.973114,75.279274,4.115452,15.969143,564.6817,16.826166,262.8211,20.530317,13.14283
-5.5824986,-10.03328,15.997153,-0.17771223,0.49065614,6.710881,92.87199,1.6716512,1.0539548,440.89832,19.863619,277.73676,19.977196,16.467075
-5.528799,0.23609893,14.29795,0.022926461,0.46577495,5.9257903,95.28915,1.6967329,1.1955068,353.51727,17.86372,335.923,16.907995,27.252272
-5.2230377,33.314114,5.217571,-0.13252006,0.5441625,6.9679866,96.762405,5.69928,4.5214424,579.8754,16.475689,263.20493,19.366793,12.925501
-5.4818115,-9.306237,16.247868,-0.10187837,0.4698506,6.029025,72.90808,1.6700472,1.0513475,579.1088,20.363697,269.2508,18.046436,31.058737
-3.9104407,-10.011939,18.146282,0.32207,0.4431622,5.6341543,93.37634,1.6871711,15.65567,239.78757,16.462997,449.00018,20.361717,21.063625
-1.2230235,0.71620625,6.247371,-0.11293342,0.48501012,6.962082,89.49856,2.8246217,8.127945,244.33424,16.554575,268.2576,20.325321,14.223665
-5.522681,20.558151,8.591539,0.25984737,0.4995047,5.6610456,78.8003,1.7786806,1.6124046,440.23523,17.69242,363.96036,16.478914,30.602684
-5.5561466,33.217644,6.6966233,0.33016977,0.55956584,5.7518263,90.69629,4.982843,12.650444,581.3332,16.548763,336.14163,19.053394,15.8053465
-3.5916374,7.9519835,17.706306,-0.1200879,0.5605951,5.8047347,96.918236,1.6922985,1.1101949,455.3705,16.748793,349.73938,19.628662,26.702223
-1.574884,33.133736,8.5990305,-0.1833199,0.5982956,6.974297,89.2133,1.9382123,4.2650414,261.73264,16.497467,263.34985,20.412224,12.956655
-1.7189947,-11.745666,18.01236,0.23959027,0.46173027,5.5681987,84.86878,1.6707522,1.0586469,566.03094,20.419323,448.7875,15.716499,31.0582
-3.925913,11.888582,16.552202,0.038483314,0.4500905,6.8209953,94.584045,1.7618105,14.42606,240.23788,16.454243,292.1947,20.489477,13.281957
-5.4394436,27.500679,7.591497,-0.16330385,0.57394063,6.974607,96.18791,4.3100176,3.1989648,480.02377,16.546087,262.57724,18.901752,12.919194
-1.216982,24.85166,16.790806,-0.1827313,0.4791482,6.964418,93.6184,2.7024934,15.901734,240.51733,16.463198,270.40903,20.380373,12.950778
-4.318571,-10.2161665,17.978302,-0.09653654,0.4467161,5.6076193,95.76409,1.7266127,1.11256,315.81915,19.959072,441.72437,19.369146,29.20579
